event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Cliff Joyce Memorial + PC5,2020-10-10,female,Melissa Hanson,57.98,-50,-50,50,60,63,-65,50,63,113
Cliff Joyce Memorial + PC5,2020-10-10,female,Nat Vanetti,57.26,-34,34,36,44,-46,-46,36,44,80
Cliff Joyce Memorial + PC5,2020-10-10,female,Jennifer Carter,63.82,52,-55,-55,70,-74,74,52,74,126
Cliff Joyce Memorial + PC5,2020-10-10,female,Chloe Johns,60.34,35,38,40,45,50,55,40,55,95
Cliff Joyce Memorial + PC5,2020-10-10,female,Elizabeth Knox,63.32,29,31,-33,38,40,41,31,41,72
Cliff Joyce Memorial + PC5,2020-10-10,female,Jorja Love,70.78,40,43,-45,56,59,61,43,61,104
Cliff Joyce Memorial + PC5,2020-10-10,female,Monique Booth,73.60,49,-51,-51,59,-61,-61,49,59,108
Cliff Joyce Memorial + PC5,2020-10-10,female,Beth Isaac,74.78,-34,34,-36,44,46,48,34,48,82
Cliff Joyce Memorial + PC5,2020-10-10,female,Emily Drysdale,80.12,-41,41,45,59,62,65,45,65,110
Cliff Joyce Memorial + PC5,2020-10-10,female,Jacqueline Saward,85.54,65,69,72,85,90,93,72,93,165
Cliff Joyce Memorial + PC5,2020-10-10,female,Erin D'Agnese,83.96,38,42,-46,52,55,-58,42,55,97
Cliff Joyce Memorial + PC5,2020-10-10,male,Stephen Song,69.00,42,45,48,54,59,63,48,63,111
Cliff Joyce Memorial + PC5,2020-10-10,male,Caden Harper,67.10,31,33,35,35,38,41,35,41,76
Cliff Joyce Memorial + PC5,2020-10-10,male,Benjamin Spinks,80.22,104,107,110,123,129,135,110,135,245
Cliff Joyce Memorial + PC5,2020-10-10,male,Roman Kisselev,80.38,80,-85,85,108,113,-118,85,113,198
Cliff Joyce Memorial + PC5,2020-10-10,male,Jeff Towns,80.98,46,48,-50,64,68,70,48,70,118
Cliff Joyce Memorial + PC5,2020-10-10,male,Tony Hagar,78.74,36,38,-41,45,48,51,38,51,89
Cliff Joyce Memorial + PC5,2020-10-10,male,Ben Castle,88.88,95,104,-111,122,128,132,104,132,236
Cliff Joyce Memorial + PC5,2020-10-10,male,Brandon Zinenko,87.32,85,90,95,120,125,130,95,130,225
Cliff Joyce Memorial + PC5,2020-10-10,male,Caleb Lucas,82.86,78,81,84,103,108,112,84,112,196
Cliff Joyce Memorial + PC5,2020-10-10,male,Tim Sumpton,87.54,77,-81,81,100,-105,105,81,105,186
Cliff Joyce Memorial + PC5,2020-10-10,male,Thomas Elder,98.08,82,86,90,101,106,110,90,110,200
Cliff Joyce Memorial + PC5,2020-10-10,male,Zachary Courtney,118.26,120,130,140,150,160,170,140,170,310
Cliff Joyce Memorial + PC5,2020-10-10,male,Ryan Dudman,110.40,105,111,-115,135,141,145,111,145,256
