event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Cougars Open Club Competition,2019-08-24,female,Kaitlyn Duignan,54.97,58,61,64,76,80,-82,64,80,144,AUS
Cougars Open Club Competition,2019-08-24,female,Julie Hind,58.86,63,65,67,72,76,78,67,78,145,AUS
Cougars Open Club Competition,2019-08-24,female,Emma Kobez,58.88,57,-60,60,72,75,79,60,79,139,AUS
Cougars Open Club Competition,2019-08-24,female,Lily Strange,57.15,53,-57,57,65,69,72,57,72,129,AUS
Cougars Open Club Competition,2019-08-24,female,Gabrielle Snowdon,58.53,45,48,50,54,57,60,50,60,110,AUS
Cougars Open Club Competition,2019-08-24,female,Darcy Kay,69.82,72,76,78,93,97,100,78,100,178,AUS
Cougars Open Club Competition,2019-08-24,female,Rachael Robinson,70.65,60,-64,65,85,90,,65,90,155,AUS
Cougars Open Club Competition,2019-08-24,female,Kelly-Marie Badland,70.75,55,58,60,78,81,83,60,83,143,AUS
Cougars Open Club Competition,2019-08-24,female,Tandia Wood,69.41,47,51,54,63,67,70,54,70,124,AUS
Cougars Open Club Competition,2019-08-24,female,Hayley Blackburn,68.99,45,50,55,55,60,65,55,65,120,AUS
Cougars Open Club Competition,2019-08-24,female,Monnique Hansen Kofoed,67.22,44,-48,52,60,64,68,52,68,120,AUS
Cougars Open Club Competition,2019-08-24,female,Adrienne Karniewicz,71.56,68,72,75,87,91,100,75,100,175,AUS
Cougars Open Club Competition,2019-08-24,female,Talicia Gosley,75.50,39,43,46,61,65,-69,46,65,111,AUS
Cougars Open Club Competition,2019-08-24,female,Amy Siebenhausen,85.26,72,75,77,89,92,,77,92,169,AUS
Cougars Open Club Competition,2019-08-24,female,Diam Morris,82.54,40,43,46,55,60,63,46,63,109,AUS
Cougars Open Club Competition,2019-08-24,female,Bronwyn Dunne,96.90,74,78,-80,-97,-97,-102,78,0,0,AUS
Cougars Open Club Competition,2019-08-24,male,Blake Armitage,65.21,-85,-85,85,122,128,-131,85,128,213,AUS
Cougars Open Club Competition,2019-08-24,male,Kevin Leong,64.06,63,67,70,80,85,90,70,90,160,AUS
Cougars Open Club Competition,2019-08-24,male,Chris Wilson,72.98,71,75,78,90,94,98,78,98,176,AUS
Cougars Open Club Competition,2019-08-24,male,Ryley Porter,76.25,125,130,134,151,154,158,134,158,292,AUS
Cougars Open Club Competition,2019-08-24,male,Chevy Sukkar,80.08,-124,124,127,-150,-150,150,127,150,277,AUS
Cougars Open Club Competition,2019-08-24,male,Adam Kanofski,76.29,64,-67,67,80,-85,85,67,85,152,AUS
Cougars Open Club Competition,2019-08-24,male,Lachlan Irvine-Brown,88.64,106,112,115,140,145,150,115,150,265,AUS
Cougars Open Club Competition,2019-08-24,male,Zac Aldiss,85.19,73,78,83,88,93,98,83,98,181,AUS
Cougars Open Club Competition,2019-08-24,male,Jackson Dahlenburg,91.57,100,105,110,130,135,-138,110,135,245,AUS
Cougars Open Club Competition,2019-08-24,male,Ignatius Papenga,95.30,100,-102,105,120,125,-130,105,125,230,AUS
Cougars Open Club Competition,2019-08-24,male,Patrick Nastasi,90.60,85,90,-95,110,-115,118,90,118,208,AUS
Cougars Open Club Competition,2019-08-24,male,Sotiri Karageorgiou,101.96,105,110,115,143,150,-155,115,150,265,AUS
Cougars Open Club Competition,2019-08-24,male,Brock Dignan,98.13,76,80,84,110,115,120,84,120,204,AUS
Cougars Open Club Competition,2019-08-24,male,Matthew Rowland,97.55,64,68,70,85,89,-93,70,89,159,AUS
Cougars Open Club Competition,2019-08-24,male,William Findlay,101.93,110,115,120,-140,-145,-145,120,0,0,AUS
Cougars Open Club Competition,2019-08-24,male,Craig Edwards,103.17,102,107,-112,125,130,-135,107,130,237,AUS
