event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
HWC Australia Day,2018-01-27,female,Natalia Chorobczyk,52.68,61,64,67,79,82,-85,67,82,149,AUS
HWC Australia Day,2018-01-27,female,Quyen Nguyen,52.72,50,52,54,64,67,-70,54,67,121,AUS
HWC Australia Day,2018-01-27,female,Nancy Nguyen,48.62,40,42,44,54,56,-58,44,56,100,AUS
HWC Australia Day,2018-01-27,female,Bernadette Kinnane,51.74,30,32,34,40,43,-45,34,43,77,AUS
HWC Australia Day,2018-01-27,female,Rachel Wilson,56.73,64,67,-70,81,85,-87,67,85,152,AUS
HWC Australia Day,2018-01-27,female,Jennifer Francis,56.13,55,57,-60,67,70,73,57,73,130,AUS
HWC Australia Day,2018-01-27,female,Ong Ling,58.00,45,47,-49,55,57,-60,47,57,104,AUS
HWC Australia Day,2018-01-27,female,Evagelia Pandelias,58.87,30,32,35,45,-47,50,35,50,85,AUS
HWC Australia Day,2018-01-27,female,Claire Coate,61.68,55,58,61,70,74,78,61,78,139,AUS
HWC Australia Day,2018-01-27,female,Sarah Caruana,61.43,-58,-58,58,-76,76,-78,58,76,134,AUS
HWC Australia Day,2018-01-27,female,Nicky Cummins,68.00,-66,-66,66,82,86,-89,66,86,152,AUS
HWC Australia Day,2018-01-27,female,Teagan Newman,68.57,70,-74,-74,80,-84,-84,70,80,150,AUS
HWC Australia Day,2018-01-27,female,Sarah Hart,68.69,53,55,57,65,68,71,57,71,128,AUS
HWC Australia Day,2018-01-27,female,Cassandra Soubra,64.20,45,48,-50,55,58,60,48,60,108,AUS
HWC Australia Day,2018-01-27,female,Lynda Edwards,66.23,67,70,-72,-85,85,-88,70,85,155,AUS
HWC Australia Day,2018-01-27,female,Emily Godley,71.54,82,85,88,104,108,112,88,112,200,AUS
HWC Australia Day,2018-01-27,female,Sofia Kranjec,81.24,75,78,80,90,,,80,90,170,AUS
HWC Australia Day,2018-01-27,female,Amanda Jane Hill,80.01,55,58,61,75,-78,78,61,78,139,AUS
HWC Australia Day,2018-01-27,female,Liana Salvucci,84.02,37,42,45,60,62,65,45,65,110,AUS
HWC Australia Day,2018-01-27,male,Steven Liu,59.89,53,57,-60,75,80,83,57,83,140,AUS
HWC Australia Day,2018-01-27,male,Tony Sok,63.94,-82,82,-88,-100,100,-106,82,100,182,AUS
HWC Australia Day,2018-01-27,male,John Lau,65.12,70,74,76,90,94,96,76,96,172,AUS
HWC Australia Day,2018-01-27,male,Domenic Greco,76.89,50,55,-62,-70,72,-75,55,72,127,AUS
HWC Australia Day,2018-01-27,male,Shane Zunckel,81.95,108,112,-115,132,136,140,112,140,252,AUS
HWC Australia Day,2018-01-27,male,Cameron Kuszla,80.63,104,-110,-113,118,122,127,104,127,231,AUS
HWC Australia Day,2018-01-27,male,Nicholas Chatgoglou,82.65,80,85,-90,105,110,115,85,115,200,AUS
HWC Australia Day,2018-01-27,male,Bryce Morgan,83.52,75,-80,80,90,95,100,80,100,180,AUS
HWC Australia Day,2018-01-27,male,Luke Gray,81.88,45,49,52,60,63,66,52,66,118,AUS
HWC Australia Day,2018-01-27,male,James Klashovski,100.46,90,95,100,110,115,120,100,120,220,AUS
HWC Australia Day,2018-01-27,male,Marco Pellizzari,103.24,55,62,67,80,87,-92,67,87,154,AUS
HWC Australia Day,2018-01-27,male,Joe Muskett,115.98,100,110,-116,115,120,125,110,125,235,AUS
