event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Australian Club Championships,2013-03-22,female,Charrae Myers,48.00,37,40,43,-49,49,53,43,53,96,AUS
Australian Club Championships,2013-03-22,female,Madeline Wu,47.95,30,34,38,47,52,-57,38,52,90,AUS
Australian Club Championships,2013-03-22,female,Robin Parr,42.95,29,33,37,47,51,-54,37,51,88,AUS
Australian Club Championships,2013-03-22,female,Socheata Be,52.70,70,-75,-75,90,93,-95,70,93,163,AUS
Australian Club Championships,2013-03-22,female,Tegan Napper,52.35,57,61,64,76,80,-82,64,80,144,AUS
Australian Club Championships,2013-03-22,female,Giveney How,51.10,-43,45,-47,53,-56,-56,45,53,98,AUS
Australian Club Championships,2013-03-22,female,Elesha Curran,51.50,27,30,-34,38,41,-45,30,41,71,AUS
Australian Club Championships,2013-03-22,female,Seen Lee,57.70,80,84,-86,100,104,-106,84,104,188,AUS
Australian Club Championships,2013-03-22,female,Erika Yamasaki,56.40,67,71,74,88,92,-96,74,92,166,AUS
Australian Club Championships,2013-03-22,female,Christine Meier,57.95,-68,68,70,84,-87,-87,70,84,154,AUS
Australian Club Championships,2013-03-22,female,Amy Dracup,57.90,67,-71,-71,85,-90,-90,67,85,152,AUS
Australian Club Championships,2013-03-22,female,Jessica Edge,55.55,60,63,65,80,84,86,65,86,151,AUS
Australian Club Championships,2013-03-22,female,Michelle Cutmore,57.40,54,58,60,72,76,79,60,79,139,AUS
Australian Club Championships,2013-03-22,female,Taylor Ryan,55.80,51,-53,-53,68,-71,-71,51,68,119,AUS
Australian Club Championships,2013-03-22,female,Rebecca Payne,57.05,45,-48,48,59,62,-66,48,62,110,AUS
Australian Club Championships,2013-03-22,female,Sophie Cowen,55.05,46,-49,49,60,-63,-63,49,60,109,AUS
Australian Club Championships,2013-03-22,female,Ana Rey,55.65,28,30,-32,36,-39,40,30,40,70,AUS
Australian Club Championships,2013-03-22,female,Jacquie White,62.90,75,-78,-78,90,-94,-94,75,90,165,AUS
Australian Club Championships,2013-03-22,female,Melissa Robinson,62.40,68,70,-72,88,91,-93,70,91,161,AUS
Australian Club Championships,2013-03-22,female,Rachel Goodman,62.55,67,70,73,87,-92,-92,73,87,160,AUS
Australian Club Championships,2013-03-22,female,Jessica Partridge,62.55,-58,58,61,78,-81,81,61,81,142,AUS
Australian Club Championships,2013-03-22,female,Kim Hanssen,62.10,50,53,-56,62,66,-70,53,66,119,AUS
Australian Club Championships,2013-03-22,female,Tess Hendry,62.45,38,42,-45,48,-52,52,42,52,94,AUS
Australian Club Championships,2013-03-22,female,Antheea Borch,60.40,36,38,-40,48,50,52,38,52,90,AUS
Australian Club Championships,2013-03-22,female,Alexandra Martin,58.35,40,-43,-44,45,-48,-48,40,45,85,AUS
Australian Club Championships,2013-03-22,female,Laura Rey,62.45,30,-32,32,42,45,-46,32,45,77,AUS
Australian Club Championships,2013-03-22,female,Kylie Thompson,68.25,77,80,-82,92,-97,-97,80,92,172,AUS
