event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Qld Masters Championships ,2017-08-26,female,Lisa Souter,47.50,36,38,39,48,50,-51,39,50,89,AUS
Qld Masters Championships ,2017-08-26,female,Natalie Jones,47.10,-32,-32,32,44,47,-50,32,47,79,AUS
Qld Masters Championships ,2017-08-26,female,Tara Noonan,52.60,56,59,61,72,-76,76,61,76,137,AUS
Qld Masters Championships ,2017-08-26,female,Rachel Nicola,51.70,46,49,51,69,72,-74,51,72,123,AUS
Qld Masters Championships ,2017-08-26,female,Kim Walker,51.00,35,-37,37,48,50,54,37,54,91,AUS
Qld Masters Championships ,2017-08-26,female,Julie Davis,51.50,-27,27,-29,37,-38,-38,27,37,64,AUS
Qld Masters Championships ,2017-08-26,female,Justine Winchester,53.30,24,25,27,33,34,35,27,35,62,AUS
Qld Masters Championships ,2017-08-26,female,Jade Sharp,57.60,44,47,50,52,55,58,50,58,108,AUS
Qld Masters Championships ,2017-08-26,female,Ellen Willis,55.80,42,-43,44,55,57,59,44,59,103,AUS
Qld Masters Championships ,2017-08-26,female,Tracey Scarsbrook,56.80,29,32,35,44,47,50,35,50,85,AUS
Qld Masters Championships ,2017-08-26,female,Colleen Duplock,55.40,26,27,-29,-34,34,-36,27,34,61,AUS
Qld Masters Championships ,2017-08-26,female,Deborah Hastings,62.50,48,-51,51,65,67,-69,51,67,118,AUS
Qld Masters Championships ,2017-08-26,female,Meg Emerton,63.60,36,38,40,48,50,52,40,52,92,AUS
Qld Masters Championships ,2017-08-26,female,Logan Poon,66.00,56,59,62,70,73,-75,62,73,135,AUS
Qld Masters Championships ,2017-08-26,female,Chanel Stuck,67.00,47,50,53,66,69,-72,53,69,122,AUS
Qld Masters Championships ,2017-08-26,female,Linda Skerman,67.30,32,34,-36,47,49,51,34,51,85,AUS
Qld Masters Championships ,2017-08-26,female,Rachael Robinson,73.00,58,61,63,78,-82,82,63,82,145,AUS
Qld Masters Championships ,2017-08-26,female,Angela Barnas,72.30,54,58,62,74,78,82,62,82,144,AUS
Qld Masters Championships ,2017-08-26,female,Bronwyn Hitchener,74.20,51,53,-55,64,67,-70,53,67,120,AUS
Qld Masters Championships ,2017-08-26,female,Sandra Branson,73.90,30,32,34,42,44,46,34,46,80,AUS
