event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Presidents Cup Rd 4 & Club Competition,2014-07-19,female,Monique Booth,38.50,8,10,-12,13,16,18,10,18,28,AUS
Presidents Cup Rd 4 & Club Competition,2014-07-19,female,Charrae Myers,57.30,45,48,51,65,68,-70,51,68,119,AUS
Presidents Cup Rd 4 & Club Competition,2014-07-19,female,Telyshia Jones,67.30,44,47,-49,55,-59,59,47,59,106,AUS
Presidents Cup Rd 4 & Club Competition,2014-07-19,female,Lynette Gotts,68.60,24,26,27,-28,-28,-28,27,0,0,AUS
Presidents Cup Rd 4 & Club Competition,2014-07-19,male,Dominic Newman,60.35,21,24,-26,34,38,-41,24,38,62,AUS
Presidents Cup Rd 4 & Club Competition,2014-07-19,male,Sam Calvert,76.15,80,-84,84,105,-109,109,84,109,193,AUS
Presidents Cup Rd 4 & Club Competition,2014-07-19,male,Aaron Bruce,87.20,95,100,-104,115,120,125,100,125,225,AUS
Presidents Cup Rd 4 & Club Competition,2014-07-19,male,Jordan Gotts,91.55,32,36,41,-40,-40,40,41,40,81,AUS
Presidents Cup Rd 4 & Club Competition,2014-07-19,male,Anthony Wilson,102.90,80,85,90,115,120,125,90,125,215,AUS
Presidents Cup Rd 4 & Club Competition,2014-07-19,male,Dale Hall-Bowden,90.90,85,90,92,105,109,113,92,113,205,AUS
Presidents Cup Rd 4 & Club Competition,2014-07-19,male,Robert Gotts,119.20,60,65,-70,80,85,90,65,90,155,AUS
