event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Qld All Schools Championships,2017-11-11,female,Lauren Hastings,45.65,32,34,36,44,46,48,36,48,84,AUS
Qld All Schools Championships,2017-11-11,female,Maia Ratana-Leef,47.70,29,32,34,41,44,-49,34,44,78,AUS
Qld All Schools Championships,2017-11-11,female,Rykah Ross,40.05,30,32,34,39,41,-43,34,41,75,AUS
Qld All Schools Championships,2017-11-11,female,Tahlia Cobb,47.45,26,29,32,34,37,40,32,40,72,AUS
Qld All Schools Championships,2017-11-11,female,Mia Johnson,46.70,-25,25,-28,31,34,37,25,37,62,AUS
Qld All Schools Championships,2017-11-11,female,Teiria Tuhi,41.20,20,23,25,25,28,30,25,30,55,AUS
Qld All Schools Championships,2017-11-11,female,Stella Roberts,43.25,17,20,22,-25,25,30,22,30,52,AUS
Qld All Schools Championships,2017-11-11,female,Kiara Power,34.35,19,21,-23,24,26,28,21,28,49,AUS
Qld All Schools Championships,2017-11-11,female,Emma Kieseker,41.25,15,-17,17,19,23,25,17,25,42,AUS
Qld All Schools Championships,2017-11-11,female,Ella Park,35.50,15,16,-17,18,20,-21,16,20,36,AUS
Qld All Schools Championships,2017-11-11,female,Naiomi Soutar,40.50,15,16,17,15,17,19,17,19,36,AUS
Qld All Schools Championships,2017-11-11,female,Desree Barnes,51.10,46,49,-52,60,64,68,49,68,117,AUS
Qld All Schools Championships,2017-11-11,female,Juliet Hackett,49.70,20,22,-26,27,30,32,22,32,54,AUS
Qld All Schools Championships,2017-11-11,female,Ruby Mackenzie,49.65,17,20,-23,22,25,28,20,28,48,AUS
Qld All Schools Championships,2017-11-11,female,Cassandra Avenell,53.00,15,17,19,22,-25,25,19,25,44,AUS
Qld All Schools Championships,2017-11-11,male,Georgia Wright,50.75,15,17,20,20,22,24,20,24,44,AUS
Qld All Schools Championships,2017-11-11,female,Maddison Power,54.20,51,53,56,65,68,70,56,70,126,AUS
Qld All Schools Championships,2017-11-11,female,Alyssa Hotai-Walters,55.15,35,38,41,46,49,52,41,52,93,AUS
Qld All Schools Championships,2017-11-11,female,Keira Rangi,53.70,34,37,40,-42,42,48,40,48,88,AUS
Qld All Schools Championships,2017-11-11,female,Amity Salisbury,53.30,27,30,33,34,38,40,33,40,73,AUS
Qld All Schools Championships,2017-11-11,female,Te Atahaia Haira,56.65,24,26,29,38,40,43,29,43,72,AUS
