event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Cougars Club Competition,2017-05-20,female,Mia Johnson,47.92,20,23,25,29,32,-34,25,32,57,AUS
Cougars Club Competition,2017-05-20,female,Alyce Stephenson,49.58,55,58,-60,80,83,84,58,84,142,AUS
Cougars Club Competition,2017-05-20,female,Mary Barter,50.42,50,54,-56,61,65,-68,54,65,119,AUS
Cougars Club Competition,2017-05-20,female,Desree Barnes,52.62,38,41,-44,50,-54,54,41,54,95,AUS
Cougars Club Competition,2017-05-20,female,Brittney Kleyn,52.84,30,32,-34,40,42,44,32,44,76,AUS
Cougars Club Competition,2017-05-20,female,Kim Usher,57.80,40,45,50,55,58,61,50,61,111,AUS
Cougars Club Competition,2017-05-20,female,Alexandra Crowell,59.78,46,49,-52,61,64,68,49,68,117,AUS
Cougars Club Competition,2017-05-20,female,Brittany Gibson,61.50,40,43,45,55,58,60,45,60,105,AUS
Cougars Club Competition,2017-05-20,female,Valentina Cecchi,61.60,36,38,40,62,65,-68,40,65,105,AUS
Cougars Club Competition,2017-05-20,female,Karina Killian,68.62,58,-62,-64,82,86,90,58,90,148,AUS
Cougars Club Competition,2017-05-20,female,Briony Boath,63.80,38,-40,40,-47,47,49,40,49,89,AUS
Cougars Club Competition,2017-05-20,female,Rachael Robinson,69.28,55,58,61,72,76,79,61,79,140,AUS
Cougars Club Competition,2017-05-20,female,Rebecca Hape,70.42,42,45,48,64,68,70,48,70,118,AUS
Cougars Club Competition,2017-05-20,female,Chanel Stuck,66.22,45,-49,-49,60,64,68,45,68,113,AUS
Cougars Club Competition,2017-05-20,female,Christine Larsen,65.88,25,28,-30,35,38,40,28,40,68,AUS
Cougars Club Competition,2017-05-20,female,Ebony Gorincu,72.40,77,81,-84,100,104,107,81,107,188,AUS
Cougars Club Competition,2017-05-20,female,Olivia Lohan,70.68,65,69,71,79,-84,-85,71,79,150,AUS
Cougars Club Competition,2017-05-20,female,Soni Pukallus,74.60,35,39,43,52,57,-61,43,57,100,AUS
Cougars Club Competition,2017-05-20,female,Emily Farren,70.36,37,39,41,47,50,-53,41,50,91,AUS
Cougars Club Competition,2017-05-20,female,Cassie Todd,81.20,68,-71,-71,95,100,-105,68,100,168,AUS
Cougars Club Competition,2017-05-20,female,Charisma Amoe-Tarrant,119.04,75,80,84,110,-116,116,84,116,200,AUS
Cougars Club Competition,2017-05-20,female,Tise Jubilee Aaifou,93.44,-53,53,-57,68,72,76,53,76,129,AUS
Cougars Club Competition,2017-05-20,female,Tina Eilola,100.36,42,44,47,58,61,-65,47,61,108,AUS
Cougars Club Competition,2017-05-20,male,Chance Saunders,33.60,16,18,20,20,23,25,20,25,45,AUS
Cougars Club Competition,2017-05-20,male,Keisuke Hisashi,76.98,95,-105,-105,120,126,131,95,131,226,AUS
Cougars Club Competition,2017-05-20,male,Oliver Taylor,76.92,85,90,-95,115,-120,120,90,120,210,AUS
Cougars Club Competition,2017-05-20,male,Corey Smith,74.84,77,82,87,107,112,-117,87,112,199,AUS
Cougars Club Competition,2017-05-20,male,Jesse Dodd,76.10,83,-87,-88,94,98,103,83,103,186,AUS
Cougars Club Competition,2017-05-20,male,Michael Shippley,82.66,98,103,-108,115,120,125,103,125,228,AUS
Cougars Club Competition,2017-05-20,male,Brent Coglan,84.70,87,92,97,95,100,105,97,105,202,AUS
Cougars Club Competition,2017-05-20,male,Sean Bohannon,82.90,75,-80,-85,95,100,105,75,105,180,AUS
Cougars Club Competition,2017-05-20,male,Chen Zhao,78.10,65,-70,70,85,-90,90,70,90,160,AUS
Cougars Club Competition,2017-05-20,male,Rudolf Van Der Merwe,89.34,120,125,-129,146,152,157,125,157,282,AUS
Cougars Club Competition,2017-05-20,male,Adam Smidt,89.78,88,92,95,120,127,-129,95,127,222,AUS
Cougars Club Competition,2017-05-20,male,John Parsons,87.74,80,85,88,95,-100,-103,88,95,183,AUS
Cougars Club Competition,2017-05-20,male,Mark Jerome,90.34,58,61,64,65,69,73,64,73,137,AUS
Cougars Club Competition,2017-05-20,male,Robert Binskin,91.34,60,63,66,70,74,77,66,77,143,AUS
Cougars Club Competition,2017-05-20,male,Alex Murphy,98.10,63,66,70,-92,92,100,70,100,170,AUS
Cougars Club Competition,2017-05-20,male,Sotiri Karageorgiou,94.90,90,95,-100,-125,-125,-125,95,0,0,AUS
Cougars Club Competition,2017-05-20,male,Damon Kelly,150.16,145,150,155,170,180,185,155,185,340,AUS
Cougars Club Competition,2017-05-20,male,Peter Foster,119.98,55,60,65,80,85,90,65,90,155,AUS
Cougars Club Competition,2017-05-20,male,Harry Grzes,122.06,40,-47,,40,45,50,40,50,90,AUS
