event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,female,Courtney Chong,50.10,45,-47,47,58,60,-62,47,60,107,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,female,Emily Shaw,57.00,56,60,62,75,79,-82,62,79,141,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,female,Quyen Nguyen,53.05,-48,-48,48,58,61,-64,48,61,109,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,female,Qiqi Chen,57.05,-48,-48,-48,60,-65,65,0,65,0,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,female,Prue Delalande,68.20,68,-72,-73,80,84,-88,68,84,152,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,female,Nicky Cummins,67.30,63,-66,-66,73,76,78,63,78,141,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,female,Deanna Bax,71.95,68,71,-73,82,-85,85,71,85,156,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,female,Sofia Kranjec,80.15,-75,75,-80,95,101,,75,101,176,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,female,Monika Endres,52.15,-47,47,-51,60,65,-68,47,65,112,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,female,Renee Purbrick,72.85,-53,53,-56,73,77,-79,53,77,130,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,female,Salu Vimahi,86.05,47,-52,52,65,-70,-70,52,65,117,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,male,John Lau,60.60,-66,-66,-66,76,80,84,0,84,0,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,male,Paulo Magistrado,78.85,110,115,-120,-145,145,-152,115,145,260,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,male,David Chen,83.95,80,85,-90,105,-110,110,85,110,195,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,male,Rosson Cacencu,88.05,70,75,78,93,98,-102,78,98,176,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,male,Abhishek Chhikara,92.70,-68,68,-72,90,-95,-95,68,90,158,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,male,Joshua Quinn,120.70,125,130,-135,160,165,-170,130,165,295,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,male,Bailey Wilson,108.80,65,70,75,90,95,100,75,100,175,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,male,Damien Hewish,56.65,60,65,-70,80,85,-87,65,85,150,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,male,John Clow,76.55,63,66,-68,84,88,-90,66,88,154,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,male,Warren Hellisen,93.40,100,-107,107,143,-153,-153,107,143,250,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,male,Michael Percy,93.00,91,-95,-97,112,117,-121,91,117,208,AUS
HWC Alby Dutton & Bill Keir Memorial incl Masters GP 5,2016-10-15,male,Shaun Fielder,143.25,50,55,60,70,75,80,60,80,140,AUS
