event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
ACT State Meet,2014-08-16,female,Olivia D'souza,52.90,30,32,34,40,43,45,34,45,79
ACT State Meet,2014-08-16,female,Tahni Lawler,62.90,-55,55,60,68,73,77,60,77,137
ACT State Meet,2014-08-16,female,Shae Grabham,61.20,25,27,30,-35,36,38,30,38,68
ACT State Meet,2014-08-16,female,Louisa Hou,66.50,58,62,-65,71,77,-85,62,77,139
ACT State Meet,2014-08-16,female,Prue Teasdale,65.70,38,42,-45,50,55,57,42,57,99
ACT State Meet,2014-08-16,female,Ceilidh Armer,73.10,35,37,-41,45,48,50,37,50,87
ACT State Meet,2014-08-16,female,Philippa Woonton,75.60,55,59,63,77,82,86,63,86,149
ACT State Meet,2014-08-16,female,Kathryn Shaw,63.50,52,-56,-56,63,68,-73,52,68,120
ACT State Meet,2014-08-16,female,Penelope Hatfield,66.60,38,40,42,45,48,50,42,50,92
ACT State Meet,2014-08-16,male,Kanakai Reibelt,36.90,20,23,27,30,33,37,27,37,64
ACT State Meet,2014-08-16,male,Sean Teasdale,76.60,-95,-95,95,115,125,-130,95,125,220
ACT State Meet,2014-08-16,male,Chris Pricsina,75.50,85,-88,-90,105,109,-113,85,109,194
ACT State Meet,2014-08-16,male,Kai Longley,75.60,57,60,62,76,80,-83,62,80,142
ACT State Meet,2014-08-16,male,Andrew Kershaw,84.20,70,74,-78,90,95,-103,74,95,169
ACT State Meet,2014-08-16,male,Wayne Berry,89.00,95,100,-103,120,127,132,100,132,232
ACT State Meet,2014-08-16,male,Gerard Viccars,92.80,90,-100,100,110,120,-130,100,120,220
ACT State Meet,2014-08-16,male,Michal Dunski,88.10,-100,-100,0,0,0,0,0,0,0
ACT State Meet,2014-08-16,male,Adam Kuffner,101.00,75,-78,-78,101,-105,-110,75,101,176
ACT State Meet,2014-08-16,male,Samuel Dobb,98.30,70,75,78,80,85,90,78,90,168
ACT State Meet,2014-08-16,male,Max Harris,76.30,42,46,50,45,46,47,50,47,97
ACT State Meet,2014-08-16,male,John Reynolds,103.40,50,52,-53,66,-69,-70,52,66,118
