event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Mike Keelan Shield Competition,2014-12-13,female,Hailee Jarrett,47.10,50,53,-55,62,66,-70,53,66,119,AUS
Mike Keelan Shield Competition,2014-12-13,female,Caitlin Wadwell,43.05,17,21,23,28,32,35,23,35,58,AUS
Mike Keelan Shield Competition,2014-12-13,female,Erika Yamasaki,54.60,70,73,75,90,-93,94,75,94,169,AUS
Mike Keelan Shield Competition,2014-12-13,female,Taylor Ryan,54.30,55,58,-60,74,76,78,58,78,136,AUS
Mike Keelan Shield Competition,2014-12-13,female,Alana Evans,55.95,27,30,32,38,42,-45,32,42,74,AUS
Mike Keelan Shield Competition,2014-12-13,female,Kiana Elliott,62.75,75,79,82,90,93,-95,82,93,175,AUS
Mike Keelan Shield Competition,2014-12-13,female,Samantha Tone,62.25,35,38,40,45,48,52,40,52,92,AUS
Mike Keelan Shield Competition,2014-12-13,female,Keya Woodland,67.70,65,69,71,93,98,-100,71,98,169,AUS
Mike Keelan Shield Competition,2014-12-13,female,Ebony Gorincu,68.20,65,68,-70,86,-90,-93,68,86,154,AUS
Mike Keelan Shield Competition,2014-12-13,female,Kim Hanssen,65.55,47,52,56,64,69,73,56,73,129,AUS
Mike Keelan Shield Competition,2014-12-13,female,Lydia Olsen,67.30,45,49,-52,68,-73,-73,49,68,117,AUS
Mike Keelan Shield Competition,2014-12-13,female,Samantha Downs,66.65,39,42,-44,50,-54,54,42,54,96,AUS
Mike Keelan Shield Competition,2014-12-13,female,Laura Keldoulis,68.95,40,42,45,46,49,51,45,51,96,AUS
Mike Keelan Shield Competition,2014-12-13,female,Mykah Nuku,73.05,28,32,35,32,36,40,35,40,75,AUS
Mike Keelan Shield Competition,2014-12-13,female,Bonnie Sleeman,84.20,73,78,82,95,100,106,82,106,188,AUS
Mike Keelan Shield Competition,2014-12-13,female,Stacy Koh,75.15,55,60,63,80,85,90,63,90,153,AUS
Mike Keelan Shield Competition,2014-12-13,female,Mackenzie Coglan-Rochfort,94.35,28,33,36,36,-41,41,36,41,77,AUS
Mike Keelan Shield Competition,2014-12-13,female,Shelley Galligan,65.75,22,26,28,30,34,36,28,36,64,AUS
Mike Keelan Shield Competition,2014-12-13,female,Catharine Irvin,65.00,20,-23,23,22,25,-28,23,25,48,AUS
Mike Keelan Shield Competition,2014-12-13,male,Jett Gaffney,36.65,27,30,-33,37,41,44,30,44,74,AUS
Mike Keelan Shield Competition,2014-12-13,male,Lochlan Roberts,32.60,20,23,25,27,30,33,25,33,58,AUS
Mike Keelan Shield Competition,2014-12-13,male,Declan Galligan,34.10,21,24,-27,25,28,31,24,31,55,AUS
Mike Keelan Shield Competition,2014-12-13,male,Caleb Mak,43.25,20,23,25,-23,23,27,25,27,52,AUS
Mike Keelan Shield Competition,2014-12-13,male,Harrison Gaffney,56.85,58,62,66,77,82,87,66,87,153,AUS
Mike Keelan Shield Competition,2014-12-13,male,Joshua Mak,66.45,71,-76,81,92,-98,-103,81,92,173,AUS
Mike Keelan Shield Competition,2014-12-13,male,Jason Tong,68.55,70,-74,74,-90,-90,90,74,90,164,AUS
Mike Keelan Shield Competition,2014-12-13,male,Ethan Catlow-Elliott,64.85,50,55,60,65,70,-75,60,70,130,AUS
Mike Keelan Shield Competition,2014-12-13,male,Mitchell Delbridge,76.50,120,125,130,143,-149,149,130,149,279,AUS
Mike Keelan Shield Competition,2014-12-13,male,James Norman,76.50,90,95,-100,121,-127,-130,95,121,216,AUS
Mike Keelan Shield Competition,2014-12-13,male,Aldrin Ocsing,72.35,90,100,-105,110,115,-120,100,115,215,AUS
Mike Keelan Shield Competition,2014-12-13,male,Mahuta Knowles,70.30,-64,64,-68,83,87,90,64,90,154,AUS
Mike Keelan Shield Competition,2014-12-13,male,David Lee,84.15,-72,72,77,90,96,-100,77,96,173,AUS
Mike Keelan Shield Competition,2014-12-13,male,Connor Duff,82.55,75,-80,-80,95,-97,97,75,97,172,AUS
Mike Keelan Shield Competition,2014-12-13,male,Ashley Adams,93.85,102,107,112,135,140,-143,112,140,252,AUS
Mike Keelan Shield Competition,2014-12-13,male,William Freer,91.05,95,102,-107,-135,135,-145,102,135,237,AUS
Mike Keelan Shield Competition,2014-12-13,male,Joel Rhodes,93.20,55,60,65,80,85,90,65,90,155,AUS
Mike Keelan Shield Competition,2014-12-13,male,Liam Hughes,89.85,62,66,-70,82,86,-90,66,86,152,AUS
Mike Keelan Shield Competition,2014-12-13,male,Daniel Morrison,92.45,52,56,60,70,75,80,60,80,140,AUS
Mike Keelan Shield Competition,2014-12-13,male,Royce Dunne,97.90,110,115,120,140,-145,-145,120,140,260,AUS
Mike Keelan Shield Competition,2014-12-13,male,Brendan Shorter,100.60,62,66,70,82,87,91,70,91,161,AUS
Mike Keelan Shield Competition,2014-12-13,male,Jackson Solofa,122.05,110,-115,-115,130,137,-145,110,137,247,AUS
Mike Keelan Shield Competition,2014-12-13,male,Marcus Lewis,106.20,100,105,108,125,128,-130,108,128,236,AUS
Mike Keelan Shield Competition,2014-12-13,male,Jordan Evans,120.10,-88,88,91,110,115,120,91,120,211,AUS
Mike Keelan Shield Competition,2014-12-13,male,Gareth Lewis,120.95,77,-81,84,105,-110,-114,84,105,189,AUS
