event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,female,Chelsea Freier,54.60,32,35,37,42,45,-48,37,45,82,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,female,Tanya Eames,63.00,35,-39,39,50,54,-56,39,54,93,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,female,Davina Hughes,63.20,50,55,58,65,70,73,58,73,131,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,female,Janine Pye,66.90,43,46,-48,52,56,58,46,58,104,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,female,Nataya Williams,87.30,39,42,-44,48,51,54,42,54,96,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,female,Lisa Souter,51.80,39,41,43,54,-56,-56,43,54,97,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,female,Sonia Stenhouse,55.90,27,30,33,42,45,48,33,48,81,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,female,Bronwyn Hitchener,75.50,53,56,59,68,71,73,59,73,132,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,male,Ben Smit,76.20,50,55,60,85,90,95,60,95,155,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,male,Benjamin Shaw,85.60,125,130,133,155,-162,-162,133,155,288,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,male,Shane Wagner,93.70,115,123,-126,145,153,-155,123,153,276,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,male,Bowen Stuart,87.00,85,90,95,112,117,123,95,123,218,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,male,Adam Hoyes,85.30,-87,-90,90,115,120,-122,90,120,210,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,male,Joshua Acason,90.60,47,51,-55,65,69,72,51,72,123,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,male,Jace Russell,87.40,37,40,42,47,51,55,42,55,97,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,male,Andrew Taylor,98.90,92,-97,-101,110,115,117,92,117,209,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,male,Aden Creed,94.90,76,81,-84,105,110,113,81,113,194,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,male,Samuel Little,104.10,80,83,-85,102,107,-110,83,107,190,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,male,Paul Grieco,107.70,63,66,68,83,86,-88,68,86,154,AUS
JME Qld Club Challenge Round 2 – Toowoomba,2015-05-23,male,Chris Kassulke,81.50,55,60,62,85,-89,-89,62,85,147,AUS
