event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,female,Haruna Spierenburg,48.00,20,21,22,22,25,30,22,30,52,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,female,Paige Kimmince,57.95,50,53,-55,61,63,-65,53,63,116,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,female,Georgia Gaffney,55.70,40,43,46,61,64,67,46,67,113,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,female,Liana Lambert,62.90,48,52,54,57,61,64,54,64,118,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,female,Lydia Olsen,67.80,52,-55,-55,70,74,-78,52,74,126,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,female,Crystal Genero,65.85,33,37,40,52,56,60,40,60,100,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,female,Lucy Graham,73.55,64,67,-70,80,83,85,67,85,152,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,female,Bianca Genero,70.50,20,24,28,40,45,50,28,50,78,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,female,Stacy Koh,76.95,60,63,66,82,85,88,66,88,154,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,female,Kate Pearce,75.70,42,44,46,60,62,-64,46,62,108,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,female,Tiarnah Jennings,88.30,20,24,27,24,28,32,27,32,59,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,female,Kerryn Nicoloff,68.95,35,40,-45,45,50,-55,40,50,90,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,female,Amanda Hart,88.90,-35,-35,-35,,,,0,0,0,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,male,Lochlan Roberts,33.70,23,26,28,30,34,37,28,37,65,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,male,Harrison Gaffney,58.05,62,-67,72,80,85,91,72,91,163,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,male,Jason Tong,69.00,72,76,80,91,96,101,80,101,181,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,male,Tom Friedlander,64.65,51,55,57,71,75,78,57,78,135,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,male,Ruben Jacobs,62.40,46,50,-52,55,60,-61,50,60,110,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,male,Luke Armstrong,77.00,-75,75,80,105,110,-116,80,110,190,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,male,Glenn Miles,69.80,47,52,57,80,85,90,57,90,147,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,male,Andrew Wilson,69.80,55,58,60,70,75,80,60,80,140,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,male,Kris Corrie,84.45,105,110,-115,113,117,120,110,120,230,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,male,Anton Carboni,84.25,80,85,-90,110,115,-120,85,115,200,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,male,Lincoln Clapham,79.00,48,52,-55,63,-67,70,52,70,122,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,male,Frank Kireka,93.20,42,47,52,70,75,80,52,80,132,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,male,Daniel Ogilvie,105.00,75,80,85,100,105,110,85,110,195,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,male,Jackson Solofa,121.10,120,-125,-130,150,-155,-160,120,150,270,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,male,Gareth Lewis,130.00,-83,83,-87,105,-110,110,83,110,193,AUS
JME Qld Club Challenge Round 1 – Cougars,2015-03-21,male,Tashaun Solofa,53.40,15,16,17,15,18,20,17,20,37,AUS
