event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,female,Jemma Cowper,57.50,30,32,35,45,49,52,35,52,87,AUS
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,female,Anna Murley,57.70,17,19,21,25,27,30,21,30,51,AUS
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,female,Adelaide Murley,53.80,15,16,17,18,20,22,17,22,39,AUS
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,female,Amelia Hollis,58.90,28,30,32,35,38,42,32,42,74,AUS
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,female,Rachel Roberton,63.60,27,31,35,35,38,42,35,42,77,AUS
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,female,Lara Prenzel,68.30,25,27,31,30,35,40,31,40,71,AUS
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,female,Tasma Manthey,75.40,28,30,33,40,43,45,33,45,78,AUS
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,female,Emily White,76.00,25,28,31,40,43,46,31,46,77,AUS
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,female,Rolly Poole,60.00,18,20,22,25,28,30,22,30,52,AUS
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,female,Telia Dennis,93.80,30,32,34,35,37,41,34,41,75,AUS
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,male,Josh Archer,69.70,50,57,63,-70,75,79,63,79,142,AUS
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,male,Connor Duff,84.90,78,82,90,95,102,106,90,106,196,AUS
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,male,Blake Youd,84.50,-40,42,48,60,65,72,48,72,120,AUS
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,male,Cameron Arthur,93.80,-70,72,80,80,90,-98,80,90,170,AUS
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,male,Joey Collins,92.80,40,-45,45,90,98,103,45,103,148,AUS
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,male,Thomas O'Brien,136.60,85,-92,94,110,-115,115,94,115,209,AUS
JME Qld Club Challenge Round 1 – Stay true,2015-03-21,male,Casey King,97.90,40,43,50,65,70,75,50,75,125,AUS
