event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Interclub Comp #2,2016-03-12,female,Olivia D'souza,56.60,38,-40,42,52,54,56,42,56,98,AUS
Interclub Comp #2,2016-03-12,female,Penelope Hatfield,68.20,40,43,46,50,53,56,46,56,102,AUS
Interclub Comp #2,2016-03-12,female,Penelope Hatfield,68.20,40,43,46,50,53,56,46,56,102,AUS
Interclub Comp #2,2016-03-12,male,Nicolas Warren,99.10,103,108,113,130,137,-142,113,137,250,AUS
Interclub Comp #2,2016-03-12,male,Tom Sellings,108.80,-87,87,-94,107,112,-116,87,112,199,AUS
Interclub Comp #2,2016-03-12,male,Shannon George,71.50,50,60,-65,70,75,78,60,78,138,AUS
Interclub Comp #2,2016-03-12,male,John Preston,68.60,30,34,36,40,-46,46,36,46,82,AUS
Interclub Comp #2,2016-03-12,male,Michael Klinkert,76.50,45,,,46,,,45,46,91,AUS
Interclub Comp #2,2016-03-12,male,Gerard Longley,92.90,58,62,65,78,82,85,65,85,150,AUS
Interclub Comp #2,2016-03-12,male,George Hardiman,94.10,30,35,42,50,55,65,42,65,107,AUS
Interclub Comp #2,2016-03-12,male,Mark Stubbs,97.60,98,105,110,118,125,-130,110,125,235,AUS
Interclub Comp #2,2016-03-12,male,John Reynolds,102.90,-45,45,-47,-60,62,-65,45,62,107,AUS
