event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Qld Senior & Junior Championships,2014-10-04,female,Mary Barter,48.00,52,55,-57,70,74,-76,55,74,129
Qld Senior & Junior Championships,2014-10-04,female,Robin Parr,47.60,42,45,-48,57,60,-62,45,60,105
Qld Senior & Junior Championships,2014-10-04,female,Erika Yamasaki,52.95,74,77,-79,-96,96,99,77,99,176
Qld Senior & Junior Championships,2014-10-04,female,Taylor Ryan,52.80,-57,-57,-57,0,0,0,0,0,0
Qld Senior & Junior Championships,2014-10-04,female,Jessica Lai,57.85,73,-77,-77,84,-87,-87,73,84,157
Qld Senior & Junior Championships,2014-10-04,female,Georgia Gaffney,56.75,38,42,-45,57,-61,-61,42,57,99
Qld Senior & Junior Championships,2014-10-04,female,Rachel Mcclure,56.85,36,39,-41,43,46,-48,39,46,85
Qld Senior & Junior Championships,2014-10-04,female,Nadine Newbery,61.55,-60,-61,61,73,77,-80,61,77,138
Qld Senior & Junior Championships,2014-10-04,female,Samara Leamon,62.15,57,60,-62,70,72,-74,60,72,132
Qld Senior & Junior Championships,2014-10-04,female,Darcia Ondrovcik,59.35,48,52,-56,66,70,74,52,74,126
Qld Senior & Junior Championships,2014-10-04,female,Laila Estreich,60.20,-49,49,-52,-58,-61,-61,49,0,0
Qld Senior & Junior Championships,2014-10-04,female,Michelle Kahi,68.70,75,-79,-82,90,93,96,75,96,171
Qld Senior & Junior Championships,2014-10-04,female,Ebony Gorincu,68.35,-66,66,70,-86,86,90,70,90,160
Qld Senior & Junior Championships,2014-10-04,female,Kim Hanssen,66.55,48,52,55,66,70,72,55,72,127
Qld Senior & Junior Championships,2014-10-04,female,Lydia Olsen,67.70,44,47,-50,64,68,71,47,71,118
Qld Senior & Junior Championships,2014-10-04,female,Keya Woodland,69.05,62,65,68,88,91,-94,68,91,159
Qld Senior & Junior Championships,2014-10-04,female,Stacy Koh,74.85,60,64,67,82,86,91,67,91,158
Qld Senior & Junior Championships,2014-10-04,female,Lucy Graham,73.80,60,64,67,85,-90,90,67,90,157
Qld Senior & Junior Championships,2014-10-04,female,Monica Lopez Villarreal,74.95,55,59,-61,72,76,-78,59,76,135
Qld Senior & Junior Championships,2014-10-04,female,Carolyn Smith,72.05,42,45,-48,60,64,-68,45,64,109
Qld Senior & Junior Championships,2014-10-04,female,Deborah Acason,91.00,-100,100,105,121,127,-131,105,127,232
Qld Senior & Junior Championships,2014-10-04,female,Bonnie Sleeman,83.40,70,75,80,90,95,102,80,102,182
Qld Senior & Junior Championships,2014-10-04,female,Lauren Cox,83.35,48,-51,51,60,-65,65,51,65,116
Qld Senior & Junior Championships,2014-10-04,female,Tai-Anne Blair,60.25,56,-60,-60,75,-80,82,56,82,138
Qld Senior & Junior Championships,2014-10-04,female,Diana Loy,61.60,48,55,-58,70,-74,-76,55,70,125
Qld Senior & Junior Championships,2014-10-04,female,Bronwyn Hitchener,75.35,55,59,61,69,-73,-73,61,69,130
Qld Senior & Junior Championships,2014-10-04,male,Harrison Gaffney,56.00,55,59,62,73,77,81,62,81,143
Qld Senior & Junior Championships,2014-10-04,male,Liam Hanlon,55.40,50,53,-55,70,74,-77,53,74,127
