event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Origins Club Comp #1,2016-09-04,female,Mosiah Brown,52.90,25,30,-35,35,40,45,30,45,75,AUS
Origins Club Comp #1,2016-09-04,female,Paige Glenn,103.00,55,60,-65,-80,80,-85,60,80,140,AUS
Origins Club Comp #1,2016-09-04,female,Alecia Lovelock,87.00,54,58,-60,70,75,77,58,77,135,AUS
Origins Club Comp #1,2016-09-04,female,Angelica La Cunza-Elliott,102.30,50,54,-57,61,65,68,54,68,122,AUS
Origins Club Comp #1,2016-09-04,female,Jillian Foreman,63.60,40,43,-45,45,48,50,43,50,93,AUS
Origins Club Comp #1,2016-09-04,female,Kathy Rice,72.70,41,43,46,57,61,64,46,64,110,AUS
Origins Club Comp #1,2016-09-04,male,Benjamin La Cunza-Watson,49.10,31,33,-35,41,-43,43,33,43,76,AUS
Origins Club Comp #1,2016-09-04,male,Ali Makarov,52.70,20,22,24,28,31,34,24,34,58,AUS
Origins Club Comp #1,2016-09-04,male,Jordan Robinson,75.90,50,55,-60,70,-75,75,55,75,130,AUS
Origins Club Comp #1,2016-09-04,male,Joel Oliver,81.70,-85,85,92,120,-125,-125,92,120,212,AUS
Origins Club Comp #1,2016-09-04,male,Joe Loverich,80.50,55,59,62,75,80,85,62,85,147,AUS
Origins Club Comp #1,2016-09-04,male,Jayden Davis,89.20,95,-100,100,115,118,120,100,120,220,AUS
Origins Club Comp #1,2016-09-04,male,Chris Sansom,104.90,78,82,85,95,-102,-102,85,95,180,AUS
Origins Club Comp #1,2016-09-04,male,Pushap Verma,95.40,58,61,-65,85,-91,91,61,91,152,AUS
Origins Club Comp #1,2016-09-04,male,Sean Watkins,67.60,50,55,57,70,77,82,57,82,139,AUS
Origins Club Comp #1,2016-09-04,male,Justin Brown,82.60,80,90,95,105,-115,-115,95,105,200,AUS
Origins Club Comp #1,2016-09-04,male,Karl Moyse,84.00,92,-97,-100,-115,-120,-123,92,0,0,AUS
Origins Club Comp #1,2016-09-04,male,Warren Young,94.90,73,77,-81,-105,105,109,77,109,186,AUS
