event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,female,Charrae Myers,44.10,26,29,32,36,39,-42,32,39,71,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,female,Rebecca Rush,56.90,55,57,60,75,80,-82,60,80,140,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,female,Tiarna Davis,53.95,-40,41,44,54,58,61,44,61,105,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,female,Sophie Cowen,59.35,43,46,-48,56,59,-62,46,59,105,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,female,Jessica Lyndon,66.30,45,48,52,60,63,-66,52,63,115,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,female,Jenna Myers,80.35,90,96,101,117,-122,122,101,122,223,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,female,Tayla Jackson,83.20,30,33,35,44,-47,47,35,47,82,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,female,Karen Birch,78.55,21,24,26,31,35,37,26,37,63,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,male,Dominic Newman,47.30,18,20,-23,20,23,25,20,25,45,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,male,David Bannister,63.35,82,87,90,95,100,103,90,103,193,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,male,Peter Gordon,67.25,-56,56,60,-75,75,-77,60,75,135,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,male,Drummond Williamson,76.85,75,80,-83,110,115,118,80,118,198,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,male,Bradley Groom,75.00,72,76,-78,85,92,94,76,94,170,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,male,Yaro Sakov,79.40,60,65,70,90,-95,-95,70,90,160,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,male,Micah Wade,78.35,50,56,61,88,92,95,61,95,156,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,male,James Thomas,91.50,70,75,80,100,105,108,80,108,188,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,male,Zac Grgurevic,98.35,125,130,-133,160,165,167,130,167,297,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,male,Russell Kapper,71.65,65,-70,-70,85,90,-95,65,90,155,AUS
Presidents Cup Round #3 and Chris Chugg Memorial,2012-04-21,male,Dale Hall-Bowden,82.10,55,60,63,78,82,85,63,85,148,AUS
