event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 3 – Sunshine Coast,2014-08-23,female,Hayley Ward,55.10,45,48,50,58,61,63,50,63,113,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2014-08-23,female,Jemma Cowper,57.20,25,28,30,39,42,46,30,46,76,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2014-08-23,female,Lisa Polowyj,59.30,-35,-38,38,55,58,62,38,62,100,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2014-08-23,female,Ella Jones,58.40,38,41,-43,-49,49,-53,41,49,90,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2014-08-23,female,Laura Keldoulis,68.00,-30,30,34,37,41,45,34,45,79,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2014-08-23,female,Dale Jones,76.80,38,42,-45,49,-55,-55,42,49,91,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2014-08-23,male,Ty Huston,47.60,-27,-27,-27,32,-35,-35,0,32,0,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2014-08-23,male,Mitchell Daniels,64.00,65,70,-75,83,88,-93,70,88,158,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2014-08-23,male,Josh Archer,69.00,40,45,50,50,55,60,50,60,110,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2014-08-23,male,Cameron Arthur,100.00,60,-62,62,70,75,80,62,80,142,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2014-08-23,male,Braden Andersen,112.00,85,90,93,90,98,-103,93,98,191,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2014-08-23,male,Graeme Rousseau,108.00,70,74,78,90,95,100,78,100,178,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2014-08-23,male,Thomas O'Brien,132.20,65,70,75,90,95,100,75,100,175,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2014-08-23,male,Steve Stockley,80.00,85,90,93,110,115,118,93,118,211,AUS
JME Qld Club Challenge Round 3 – Sunshine Coast,2014-08-23,male,Barry Harden,90.00,70,75,80,90,-95,,80,90,170,AUS
