event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WWA End of Year Open Competition & Awards,2020-12-13,female,Paula Robinson,44.30,-34,34,37,-50,-50,-52,37,0,0,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Manaia Kainuku,48.90,-50,50,53,60,63,-65,53,63,116,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Isabella Woodhouse,51.45,40,45,50,50,55,60,50,60,110,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Nina Gelbke,51.05,33,35,37,46,48,52,37,52,89,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Junko Matsuzaki,52.70,27,29,30,37,40,-41,30,40,70,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Larissa Murfit,58.25,60,-63,-63,78,-82,-82,60,78,138,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Kiana Bennett-Tamati,58.50,-53,53,56,65,68,71,56,71,127,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Emily Cook,57.25,41,43,45,53,56,-58,45,56,101,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Olivia Socratous,56.60,34,37,40,-44,47,50,40,50,90,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Ebony Goldfinch,58.80,30,35,38,43,45,-48,38,45,83,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Elizabeth Duguid,62.75,66,69,72,86,89,-92,72,89,161,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Rebecca Berardelli,63.85,50,55,60,60,65,76,60,76,136,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Georgia Farrow,62.10,-51,53,56,70,74,77,56,77,133,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Rhonda Ofarrell,62.30,-53,53,-58,70,75,-77,53,75,128,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Jasmin Barber,63.30,52,-55,-56,72,76,-80,52,76,128,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Alyce Persich,60.40,45,50,55,63,67,-70,55,67,122,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Skye Baxter,60.25,50,-55,-55,65,70,-73,50,70,120,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Claire Davis,62.25,40,43,-46,-60,61,-65,43,61,104,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Kate Rixom,63.10,34,-36,37,44,47,50,37,50,87,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Kaitlin Rumble,62.85,20,-24,24,30,33,36,24,36,60,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Sharni Quinsee,64.00,57,-60,-60,-68,-68,-68,57,0,0,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Ruby Carwardine,70.85,80,-85,-86,101,105,109,80,109,189,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Tanaya Quinsee,67.60,65,68,-71,80,83,85,68,85,153,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Kimberlee Hall,69.40,55,-58,58,70,-75,76,58,76,134,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Natasha Bernard,68.50,56,59,62,70,-75,-75,62,70,132,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Genna Haines-Monaghan,67.95,-55,55,58,-67,67,-71,58,67,125,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Jacki Garland,70.25,48,-50,-51,68,70,72,48,72,120,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Jessica Brook,67.10,27,-31,-33,37,40,43,27,43,70,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Jen Williams,73.90,58,-60,60,75,80,-85,60,80,140,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Sabrina Ronzitti,72.70,50,53,56,58,63,71,56,71,127,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Tara Pratt,80.95,85,-89,-90,108,-115,-118,85,108,193,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Kelly Stoikov,81.00,40,43,46,50,55,-60,46,55,101,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Elle Sandilands,109.40,60,64,68,77,81,85,68,85,153,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Andrea Liebminger,87.25,61,63,66,81,-86,86,66,86,152,AUS
WWA End of Year Open Competition & Awards,2020-12-13,female,Claudia Palladino,88.15,40,45,50,50,55,-58,50,55,105,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Jaxon Garland,48.60,35,-39,39,-42,42,45,39,45,84,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,James Wong,72.35,-80,82,87,100,-110,111,87,111,198,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Ervin Ng,72.95,80,85,-90,100,105,110,85,110,195,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Andre Castro,70.90,-80,80,82,100,105,-111,82,105,187,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Benjamin La Cunza-Watson,70.30,75,80,-85,95,-100,,80,95,175,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Jarrod Poole,70.05,50,55,60,60,65,-70,60,65,125,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Zane Harding,70.10,38,-41,-41,50,54,-58,38,54,92,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Michael Carmellotti,80.90,-95,96,-100,-120,120,-127,96,120,216,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Sang Tran,76.40,90,-95,-100,115,-120,-120,90,115,205,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Jaeden Carlyon,79.00,65,70,73,80,-85,85,73,85,158,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,John Parker,76.80,-72,72,77,80,-85,-85,77,80,157,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Conor Blycha,73.60,-55,57,-60,80,-85,85,57,85,142,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Chris Parfitt,80.30,-118,-118,-120,,,,0,0,0,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Oliver Saxton,84.65,116,-122,-122,140,-145,-145,116,140,256,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Conor Mceleny,84.25,96,100,106,122,126,130,106,130,236,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Zac Welsh,87.40,95,100,-105,115,-120,-122,100,115,215,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Rui Mo,86.15,90,-95,95,120,-125,-125,95,120,215,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Clark Bilton,87.25,80,85,-92,110,-115,115,85,115,200,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Mitchell Steers,87.55,85,-90,-90,110,113,-117,85,113,198,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Jett Hoover,84.60,57,-61,61,75,-78,78,61,78,139,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Adam Mcwhinnie,87.50,55,57,60,-75,75,77,60,77,137,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Kurt Hill,85.30,110,115,-120,-140,-140,-140,115,0,0,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Phil Gallen,95.80,105,-110,110,-130,130,135,110,135,245,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Nikolas Grubelich,96.00,88,-92,92,104,109,114,92,114,206,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Russell Ludt,101.60,120,-125,-125,-140,145,150,120,150,270,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Samu Banyai,98.35,110,116,120,-128,130,-136,120,130,250,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Jordan Meester,101.40,92,-96,96,110,115,118,96,118,214,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Daniel Moss,100.20,-76,76,80,100,106,110,80,110,190,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Derek D'Mellow,96.25,55,62,-67,-90,90,,62,90,152,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Reneigh Morley-Hart,107.00,-92,92,97,127,132,137,97,137,234,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Dylan Bergin,108.40,135,-139,-141,,,,135,0,0,AUS
WWA End of Year Open Competition & Awards,2020-12-13,male,Suamili Nanai,123.55,141,146,154,-175,175,-185,154,175,329,AUS
