event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Hills Barbell Open Competition,2019-05-04,female,Zofia Szymanski,54.65,50,-52,-53,64,68,-70,50,68,118,AUS
Hills Barbell Open Competition,2019-05-04,female,Tyneesha Kerr,64.35,52,56,-58,70,74,75,56,75,131,AUS
Hills Barbell Open Competition,2019-05-04,female,Claudia Duve,69.55,36,40,-42,48,53,-56,40,53,93,AUS
Hills Barbell Open Competition,2019-05-04,female,Elizabeth Austin,72.10,60,64,67,80,85,88,67,88,155,AUS
Hills Barbell Open Competition,2019-05-04,female,Stefanie Fernandez Preiksa,76.55,66,69,72,86,90,93,72,93,165,AUS
Hills Barbell Open Competition,2019-05-04,female,Cherina Rajeevan,86.20,30,34,36,42,45,47,36,47,83,AUS
Hills Barbell Open Competition,2019-05-04,male,Gordon Butt,72.40,80,85,90,100,110,115,90,115,205,AUS
Hills Barbell Open Competition,2019-05-04,male,Vincent Wang,67.15,71,74,76,91,-95,95,76,95,171,AUS
Hills Barbell Open Competition,2019-05-04,male,Bouachanh Thongvilu,72.50,70,-74,74,83,-87,-87,74,83,157,AUS
Hills Barbell Open Competition,2019-05-04,male,Michael Bettencourt Rodrigues,72.45,55,60,65,68,71,76,65,76,141,AUS
Hills Barbell Open Competition,2019-05-04,male,Andrew Rajeevan,80.25,105,109,112,128,-133,140,112,140,252,AUS
Hills Barbell Open Competition,2019-05-04,male,Alvin Tobias-Nool,81.00,85,-90,90,110,-115,-115,90,110,200,AUS
Hills Barbell Open Competition,2019-05-04,male,Cang Dang,77.30,50,53,55,63,66,70,55,70,125,AUS
