event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Physique Science Qld Club Challenge Round 2 – North Brisbane Weightlifting Assn,2019-05-18,female,Rebecca Chidlow,58.30,53,-55,-55,60,65,68,53,68,121,AUS
Physique Science Qld Club Challenge Round 2 – North Brisbane Weightlifting Assn,2019-05-18,female,Julie Davis,55.22,26,27,28,35,37,-39,28,37,65,AUS
Physique Science Qld Club Challenge Round 2 – North Brisbane Weightlifting Assn,2019-05-18,female,Michelle Kinnane,63.10,35,37,39,47,49,-50,39,49,88,AUS
Physique Science Qld Club Challenge Round 2 – North Brisbane Weightlifting Assn,2019-05-18,female,Chloe Watkin,66.50,52,55,58,67,70,73,58,73,131,AUS
Physique Science Qld Club Challenge Round 2 – North Brisbane Weightlifting Assn,2019-05-18,female,Linda Skerman,66.20,42,44,45,-60,60,-62,45,60,105,AUS
Physique Science Qld Club Challenge Round 2 – North Brisbane Weightlifting Assn,2019-05-18,female,Sue Cox,68.11,37,39,41,48,50,-52,41,50,91,AUS
Physique Science Qld Club Challenge Round 2 – North Brisbane Weightlifting Assn,2019-05-18,female,Trish Levy,79.83,35,-37,37,47,49,51,37,51,88,AUS
Physique Science Qld Club Challenge Round 2 – North Brisbane Weightlifting Assn,2019-05-18,male,Lyatte Peach,76.65,25,27,-30,35,40,43,27,43,70,AUS
Physique Science Qld Club Challenge Round 2 – North Brisbane Weightlifting Assn,2019-05-18,male,Alex Jensen,77.70,60,63,65,85,88,90,65,90,155,AUS
Physique Science Qld Club Challenge Round 2 – North Brisbane Weightlifting Assn,2019-05-18,male,Adam Kanofski,76.51,50,55,60,62,66,71,60,71,131,AUS
Physique Science Qld Club Challenge Round 2 – North Brisbane Weightlifting Assn,2019-05-18,male,Blayze Sherry,91.25,-85,85,95,120,-125,125,95,125,220,AUS
Physique Science Qld Club Challenge Round 2 – North Brisbane Weightlifting Assn,2019-05-18,male,Peter Thomsen,95.95,70,74,-76,92,97,-100,74,97,171,AUS
Physique Science Qld Club Challenge Round 2 – North Brisbane Weightlifting Assn,2019-05-18,male,Devon Kitts,98.20,85,90,95,120,125,130,95,130,225,AUS
