event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Open and Masters Competition,2018-04-08,female,Maria Aleta,57.36,13,15,17,18,20,22,17,22,39
NTWA Open and Masters Competition,2018-04-08,female,Kelly Giblin,57.92,45,47,49,63,65,67,49,67,116
NTWA Open and Masters Competition,2018-04-08,female,Mickayla Perkins,59.75,40,45,50,55,60,-65,50,60,110
NTWA Open and Masters Competition,2018-04-08,female,Chloe Sandford,62.85,27,29,30,37,39,40,30,40,70
NTWA Open and Masters Competition,2018-04-08,female,Jacinta Sherwell,59.38,26,28,29,33,35,37,29,37,66
NTWA Open and Masters Competition,2018-04-08,female,Kaitlyn Straube,67.20,21,23,24,25,27,30,24,30,54
NTWA Open and Masters Competition,2018-04-08,female,Samantha Ping-Nam,68.35,50,54,55,70,-74,-75,55,70,125
NTWA Open and Masters Competition,2018-04-08,female,Alexandra Hogan,78.00,48,52,55,55,60,62,55,62,117
NTWA Open and Masters Competition,2018-04-08,female,Winnie Leefe,86.00,45,50,-55,60,65,-68,50,65,115
NTWA Open and Masters Competition,2018-04-08,female,Nyree Slatter,164.40,40,43,-45,65,70,-75,43,70,113
NTWA Open and Masters Competition,2018-04-08,female,Isabel Burnup,120.60,25,-27,27,32,34,36,27,36,63
NTWA Open and Masters Competition,2018-04-08,male,Ryan Straube,40.16,18,20,22,24,26,28,22,28,50
NTWA Open and Masters Competition,2018-04-08,male,Joseph De Luca,37.96,11,12,-14,13,14,15,12,15,27
NTWA Open and Masters Competition,2018-04-08,male,Carl Aleta,65.10,28,30,33,39,42,45,33,45,78
NTWA Open and Masters Competition,2018-04-08,male,Lachlan Boyle,67.05,0,0,0,0,0,0,0,0,0
NTWA Open and Masters Competition,2018-04-08,male,Simon Myers,97.10,90,95,-100,120,125,-130,95,125,220
NTWA Open and Masters Competition,2018-04-08,male,Daniel Robinson,99.70,65,70,80,95,105,-112,80,105,185
