event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
VWA Open & Masters GP1,2014-02-15,female,Socheata Be,53.80,73,76,79,90,-94,-94,79,90,169,AUS
VWA Open & Masters GP1,2014-02-15,female,Belinda Robb,56.35,40,45,50,60,65,68,50,68,118,AUS
VWA Open & Masters GP1,2014-02-15,female,Leni Rivera,57.65,35,40,-42,50,55,58,40,58,98,AUS
VWA Open & Masters GP1,2014-02-15,female,Seen Lee,58.80,82,86,-90,102,-106,-106,86,102,188,AUS
VWA Open & Masters GP1,2014-02-15,female,Prue Delalande,62.50,60,-65,-65,-68,-68,-69,60,0,0,AUS
VWA Open & Masters GP1,2014-02-15,female,Jacquie White,63.85,73,76,79,92,-96,-96,79,92,171,AUS
VWA Open & Masters GP1,2014-02-15,female,Rachel Goodman,64.65,70,75,-77,90,-95,95,75,95,170,AUS
VWA Open & Masters GP1,2014-02-15,female,Kaitlyn Fassina,96.85,-100,100,103,119,-123,123,103,123,226,AUS
VWA Open & Masters GP1,2014-02-15,female,Bernadette Kinnane,54.95,31,33,35,42,45,-47,35,45,80,AUS
VWA Open & Masters GP1,2014-02-15,female,Melissa Spain,55.25,28,30,32,38,40,45,32,45,77,AUS
VWA Open & Masters GP1,2014-02-15,female,Lina Vukojevic,64.25,54,-57,-57,68,-72,-72,54,68,122,AUS
VWA Open & Masters GP1,2014-02-15,male,James Delaney,58.10,74,78,80,96,100,105,80,105,185,AUS
VWA Open & Masters GP1,2014-02-15,male,Vannara Be,64.50,110,-116,116,135,145,,116,145,261,AUS
VWA Open & Masters GP1,2014-02-15,male,Konrad Cybulski,64.90,57,62,-65,75,80,-85,62,80,142,AUS
VWA Open & Masters GP1,2014-02-15,male,Paulo Magistrado,76.75,117,-121,-121,-152,-152,-155,117,0,0,AUS
VWA Open & Masters GP1,2014-02-15,male,Yevgeniy Loskutnikov,83.55,90,100,-107,115,125,130,100,130,230,AUS
VWA Open & Masters GP1,2014-02-15,male,Samuel Cannons,83.15,90,95,-100,120,125,-130,95,125,220,AUS
VWA Open & Masters GP1,2014-02-15,male,Sean Sheridan,82.65,90,95,-100,-110,110,115,95,115,210,AUS
VWA Open & Masters GP1,2014-02-15,male,Asher Reichman,84.10,-75,-80,80,105,110,-115,80,110,190,AUS
VWA Open & Masters GP1,2014-02-15,male,Scott Norman,89.90,115,-120,-120,-135,138,-140,115,138,253,AUS
VWA Open & Masters GP1,2014-02-15,male,Daniel Werts,92.55,80,-85,85,105,110,115,85,115,200,AUS
VWA Open & Masters GP1,2014-02-15,male,Jared Tyler,90.45,85,90,92,104,-108,-108,92,104,196,AUS
VWA Open & Masters GP1,2014-02-15,male,David Gobbo,90.90,-60,60,-65,75,80,-85,60,80,140,AUS
VWA Open & Masters GP1,2014-02-15,male,Julio Melo,103.75,100,-105,105,130,135,-140,105,135,240,AUS
VWA Open & Masters GP1,2014-02-15,male,Stephen Cook,94.05,72,77,-82,95,100,-105,77,100,177,AUS
VWA Open & Masters GP1,2014-02-15,male,Raymond Butler,98.60,74,78,80,90,96,-100,80,96,176,AUS
VWA Open & Masters GP1,2014-02-15,male,Joshua Quinn,108.75,135,-139,-142,160,-170,-170,135,160,295,AUS
VWA Open & Masters GP1,2014-02-15,male,Matthew Scott,122.10,115,-120,120,155,160,-165,120,160,280,AUS
VWA Open & Masters GP1,2014-02-15,male,Damien Hewish,59.95,70,75,-80,90,-95,-95,75,90,165,AUS
VWA Open & Masters GP1,2014-02-15,male,Tiew Kai Ting,75.70,80,85,-88,105,110,115,85,115,200,AUS
VWA Open & Masters GP1,2014-02-15,male,Goran Vukojevic,75.90,65,69,72,85,89,93,72,93,165,AUS
VWA Open & Masters GP1,2014-02-15,male,Rohan Mason,76.85,58,61,-63,68,-71,71,61,71,132,AUS
VWA Open & Masters GP1,2014-02-15,male,Euan Warren,84.85,95,101,-105,119,122,-125,101,122,223,AUS
VWA Open & Masters GP1,2014-02-15,male,Bryan Leech,87.25,-75,75,81,93,98,102,81,102,183,AUS
VWA Open & Masters GP1,2014-02-15,male,John Clow,84.60,65,68,71,88,92,-95,71,92,163,AUS
