event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Qld Club Challenge Round 1 - Alive,2016-02-06,female,Alyssa Hotai-Walters,45.80,20,22,24,25,28,30,24,30,54,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,female,Nadine Newbery,61.90,60,63,65,75,78,80,65,80,145,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,female,Jesse Coates,61.60,30,33,36,40,43,46,36,46,82,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,female,Raegan Kaka,69.00,25,28,31,40,43,46,31,46,77,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,female,Brooke Guy,64.50,20,23,25,30,33,36,25,36,61,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,female,Anjuli Limpus,74.50,33,35,37,43,46,49,37,49,86,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,female,Kacie Reynolds,77.90,33,37,40,50,55,60,40,60,100,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,female,Kim Walker,50.00,22,24,26,33,35,37,26,37,63,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,female,Marissa Moore,67.30,35,38,41,47,50,53,41,53,94,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,female,Andrea Arnold,68.80,33,35,37,43,46,49,37,49,86,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Hamish Moore,61.90,-20,-23,24,28,32,35,24,35,59,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Cooper Glasgow,62.80,20,22,25,27,30,33,25,33,58,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Arron Wright,76.00,80,85,88,105,110,-112,88,110,198,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Dale Finlayson,84.10,100,-105,108,122,127,132,108,132,240,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Josh Ericson,83.70,75,78,84,100,107,-111,84,107,191,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Gavin Carmody,81.10,60,67,74,70,78,85,74,85,159,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Nathan Shaw,80.30,40,43,45,55,-60,63,45,63,108,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Rob Douglas,65.30,38,40,42,55,58,62,42,62,104,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Muir Groves,72.60,40,45,50,50,55,61,50,61,111,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Robert Davison,76.20,84,-93,-93,106,112,-116,84,112,196,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Jay Hill,78.80,45,48,-52,60,64,68,48,68,116,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Colin Schram,82.90,74,77,-80,-106,111,116,77,116,193,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Lucas Alvarez,88.90,58,60,62,76,78,82,62,82,144,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Joshua Wood,82.90,47,54,58,65,70,75,58,75,133,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Henry Hape,88.90,45,47,50,60,63,66,50,66,116,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Darren Walker,89.30,48,52,55,73,76,80,55,80,135,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Iain Blacow,104.10,60,65,70,75,80,85,70,85,155,AUS
Qld Club Challenge Round 1 - Alive,2016-02-06,male,Simon Amani,128.00,70,74,77,85,90,95,77,95,172,AUS
