event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,female,Tahlea Pileggi,27.80,11,12,13,14,15,16,13,16,29,AUS
Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,female,Rebecca Payne,59.75,55,58,61,75,78,-81,61,78,139,AUS
Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,female,Jessica Lai,64.00,80,86,-88,95,100,-103,86,100,186,AUS
Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,female,Elizabeth Duguid,65.58,62,66,70,85,-90,90,70,90,160,AUS
Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,female,Sarah Wignall,94.65,60,-65,-65,78,82,86,60,86,146,AUS
Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,female,Lisa Halpin,79.90,51,55,-58,68,-72,-72,55,68,123,AUS
Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Ben Shadbolt,47.30,26,-29,-29,36,39,-41,26,39,65,AUS
Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Jason Ager,64.30,80,85,90,110,115,-120,90,115,205,AUS
Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Jared Sibosado,76.05,95,100,-102,110,115,120,100,120,220,AUS
Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Blake Shadbolt,93.60,105,110,-113,-130,130,-140,110,130,240,AUS
Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Jordan Stares,86.75,80,85,90,110,115,120,90,120,210,AUS
Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Malachi Faamausili-Fala,86.60,55,58,61,70,76,81,61,81,142,AUS
Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Matthew Seitz,94.95,55,60,-65,75,76,80,60,80,140,AUS
Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Patrick Crowley,106.25,110,-115,-115,150,155,-160,110,155,265,AUS
Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Naruhiro Hori,82.00,80,83,86,113,-118,-123,86,113,199,AUS
Eleiko AWF Club Challenge State Qualifying Event,2015-08-15,male,Ross Murace,110.00,65,70,73,95,-100,100,73,100,173,AUS
