meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 73kg,Andrew Vu,72.3,108,112,116,145,149,0,116,149,265
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 89kg,Jiwon Lee,88,105,108,111,131,136,140,111,140,251
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 67kg,Sean Guterres,66.65,105,108,-110,130,136,140,108,140,248
Hassle Free BBC Winter Breaker,2022-12-18,Junior Men's 73kg,Evan Fukuhara,72.85,108,113,-117,130,135,-139,113,135,248
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 81kg,Sergiy Turchyn,80.95,102,-106,-106,128,133,-138,102,133,235
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 89kg,Yukt Mitash,88.5,100,-105,106,125,128,-132,106,128,234
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 89kg,Jacob Bockelmann,87.8,98,99,102,123,127,131,102,131,233
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 81kg,Jason Toy,76.95,95,100,105,120,125,-130,105,125,230
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 89kg,Larry Hutchinson,88.65,85,91,96,112,117,123,96,123,219
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 81kg,Telesforo Dacanay,80.8,91,95,-98,118,122,-126,95,122,217
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 89kg,Edrick Harvey Roxas,87.6,-81,84,-87,110,115,120,84,120,204
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 102kg,John Rossi,101.2,86,89,-92,103,108,-110,89,108,197
Hassle Free BBC Winter Breaker,2022-12-18,Junior Women's 71kg,haley trinh,65.8,78,81,84,104,108,112,84,112,196
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 73kg,Derrick Lee,72.9,-79,-79,80,100,104,106,80,106,186
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 89kg,Richard Ibale,84.8,-72,75,78,98,101,104,78,104,182
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 102kg,Christopher DeMartini,101.45,75,80,85,85,90,95,85,95,180
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 67kg,Alexander Eskandarian,66.8,71,73,76,95,98,103,76,103,179
Hassle Free BBC Winter Breaker,2022-12-18,Open Women's 81kg,Marley Wahler,78.9,-72,72,75,94,97,100,75,100,175
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 73kg,Norman Kuang,70.8,71,74,77,95,98,-102,77,98,175
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's +109kg,Eric Rado,119.9,70,75,-80,90,95,100,75,100,175
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 89kg,Gregory Tuffy,83.1,-70,73,76,93,97,-101,76,97,173
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 81kg,Weishu Xu,79.23,70,75,76,88,91,94,76,94,170
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 67kg,Lucas Hu,65.7,62,-65,65,-97,100,103,65,103,168
Hassle Free BBC Winter Breaker,2022-12-18,Open Women's 87kg,Kara Doherty,82.4,70,73,75,80,85,90,75,90,165
Hassle Free BBC Winter Breaker,2022-12-18,Junior Men's 73kg,Carlo Campobello,68.5,63,68,73,83,88,92,73,92,165
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 81kg,ryan KISNER,80.8,70,74,-77,85,89,-93,74,89,163
Hassle Free BBC Winter Breaker,2022-12-18,Junior Men's 73kg,Adrian Cardilli,72.35,-61,-61,61,85,90,97,61,97,158
Hassle Free BBC Winter Breaker,2022-12-18,Junior Men's 67kg,Ethan Fong,61.2,64,68,71,78,82,86,71,86,157
Hassle Free BBC Winter Breaker,2022-12-18,Men's 16-17 Age Group 67kg,Christian Booth,65.4,60,-63,-63,80,85,90,60,90,150
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 81kg,Garrett Gargan,80.97,60,63,65,80,83,85,65,85,150
Hassle Free BBC Winter Breaker,2022-12-18,Open Women's 55kg,Rebecca Mehling,54.85,62,64,65,79,81,83,65,83,148
Hassle Free BBC Winter Breaker,2022-12-18,Men's 13 Under Age Group +73kg,Massimo Shinzato-Barrueto,106.8,62,65,67,75,78,80,67,80,147
Hassle Free BBC Winter Breaker,2022-12-18,Men's 14-15 Age Group 81kg,Sean Chopoff,79.7,60,63,65,70,75,78,65,78,143
Hassle Free BBC Winter Breaker,2022-12-18,Open Women's 76kg,Kyra Trowbridge,72.55,55,58,62,75,80,-85,62,80,142
Hassle Free BBC Winter Breaker,2022-12-18,Open Women's 59kg,Kate Fulghum,58.89,62,64,-66,73,77,-81,64,77,141
Hassle Free BBC Winter Breaker,2022-12-18,Women's 16-17 Age Group +81kg,Faiekina Pooi-Unga,118.1,55,58,60,73,76,79,60,79,139
Hassle Free BBC Winter Breaker,2022-12-18,Open Women's 71kg,Vanessa McCurdy,66.5,55,-58,60,74,78,-81,60,78,138
Hassle Free BBC Winter Breaker,2022-12-18,Men's 16-17 Age Group 89kg,Jordan Truong,81.7,52,54,56,78,81,-84,56,81,137
Hassle Free BBC Winter Breaker,2022-12-18,Men's 14-15 Age Group 61kg,ezekiel tolentino,59.1,55,-58,58,75,-78,-78,58,75,133
Hassle Free BBC Winter Breaker,2022-12-18,Open Women's 81kg,Paige Hernandez,79.4,55,58,61,65,68,-71,61,68,129
Hassle Free BBC Winter Breaker,2022-12-18,Open Men's 73kg,Connor Stephens,70.6,48,52,56,60,65,70,56,70,126
Hassle Free BBC Winter Breaker,2022-12-18,Open Women's 71kg,Michel Ortiz Acosta,67.15,50,53,55,65,68,71,55,71,126
Hassle Free BBC Winter Breaker,2022-12-18,Men's 16-17 Age Group 81kg,Justin Dikitanan,76.6,45,48,51,66,70,74,51,74,125
Hassle Free BBC Winter Breaker,2022-12-18,Women's 16-17 Age Group 59kg,sienna lo,58.6,55,57,-59,65,68,-70,57,68,125
Hassle Free BBC Winter Breaker,2022-12-18,Open Women's 55kg,Beverly Chao,54.7,-53,53,56,65,-68,68,56,68,124
Hassle Free BBC Winter Breaker,2022-12-18,Open Women's 59kg,Aurelia  Lopez ,56.55,46,49,52,68,71,-76,52,71,123
Hassle Free BBC Winter Breaker,2022-12-18,Open Women's 59kg,Monica Yuo,57.8,48,50,52,63,65,68,52,68,120
Hassle Free BBC Winter Breaker,2022-12-18,Open Women's 64kg,XUEFENG YE,60.25,50,53,55,61,64,-67,55,64,119
Hassle Free BBC Winter Breaker,2022-12-18,Open Women's 55kg,Samantha Kopenski,54.65,45,48,51,55,58,63,51,63,114
Hassle Free BBC Winter Breaker,2022-12-18,Open Women's 55kg,Kishorie Weingart,53.55,44,46,48,62,65,-68,48,65,113
