meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
HMB Developmental Meet,2022-08-20,Open Men's 89kg,Orlando Castillo,87.5,90,95,-100,110,115,120,95,120,215
HMB Developmental Meet,2022-08-20,Open Men's 96kg,Hunter Schiers,94.2,72,76,81,108,-113,-115,81,108,189
HMB Developmental Meet,2022-08-20,Men's Masters (35-39) 89kg,Steven Davis,83.25,75,80,85,90,95,100,85,100,185
HMB Developmental Meet,2022-08-20,Junior Men's 102kg,Reed Nobili,98.9,55,60,63,75,80,85,63,85,148
HMB Developmental Meet,2022-08-20,Junior Men's 67kg,Ryan Schang,65.2,60,-63,63,73,77,80,63,80,143
HMB Developmental Meet,2022-08-20,Open Men's 67kg,Tyler Friedman,63.25,60,-64,-65,-80,80,-82,60,80,140
HMB Developmental Meet,2022-08-20,Open Women's 71kg,Katy Posithai,65.6,53,57,-62,-70,70,73,57,73,130
HMB Developmental Meet,2022-08-20,Men's 16-17 Age Group 81kg,Grant Kinghorn,75.5,55,-58,-58,64,67,70,55,70,125
HMB Developmental Meet,2022-08-20,Men's Masters (50-54) 89kg,Steve Schang,83.4,49,52,55,55,60,65,55,65,120
HMB Developmental Meet,2022-08-20,Open Men's 89kg,James Carroll,81.45,52,-55,-55,61,63,65,52,65,117
HMB Developmental Meet,2022-08-20,Women's 16-17 Age Group 76kg,Anne Kinghorn,76,45,48,-52,65,-67,-68,48,65,113
HMB Developmental Meet,2022-08-20,Women's Masters (40-44) 59kg,Joy Munyan,57.95,45,47,-49,58,-61,-62,47,58,105
HMB Developmental Meet,2022-08-20,Open Women's 71kg,Kelly Barbeau,66.75,-40,40,43,57,60,62,43,62,105
HMB Developmental Meet,2022-08-20,Open Women's 49kg,ANALY PINEDA,48.9,38,40,43,50,55,60,43,60,103
HMB Developmental Meet,2022-08-20,Women's Masters (35-39) +87kg,Ashley Kulka,88.66,40,-43,43,57,60,-61,43,60,103
HMB Developmental Meet,2022-08-20,Women's Masters (40-44) +87kg,Janice White,103.55,35,38,41,50,55,60,41,60,101
HMB Developmental Meet,2022-08-20,Open Women's +87kg,Kristen Brinson,161.51,35,38,43,42,45,50,43,50,93
HMB Developmental Meet,2022-08-20,Open Women's 87kg,Mary Grob,86.2,35,38,-40,45,50,-55,38,50,88
HMB Developmental Meet,2022-08-20,Open Women's 76kg,Olivia Adams,72.15,29,31,33,37,40,42,33,42,75
HMB Developmental Meet,2022-08-20,Women's Masters (40-44) 71kg,Jessica Moss,68.6,20,23,26,30,33,37,26,37,63
