meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Fall Classic 2019,2019-10-19,Open Men's 102kg,Christopher Silvestre,97.9,92,94,99,-121,121,127,99,127,226
Fall Classic 2019,2019-10-19,Open Men's 96kg,korvea meredith,92.4,-94,-97,97,-125,-127,127,97,127,224
Fall Classic 2019,2019-10-19,Open Men's 73kg,Ethan Baird,72.7,95,98,100,120,123,-125,100,123,223
Fall Classic 2019,2019-10-19,Open Men's +109kg,Keenan Palmer,114.4,82,87,92,112,118,123,92,123,215
Fall Classic 2019,2019-10-19,Open Men's 81kg,Gabriel Ruiz,78.9,70,75,80,90,96,100,80,100,180
Fall Classic 2019,2019-10-19,Open Women's 59kg,Becca Merritt,58.2,71,-73,73,90,93,95,73,95,168
Fall Classic 2019,2019-10-19,Open Men's 73kg,William Ruiz,71.9,-58,58,61,72,76,81,61,81,142
Fall Classic 2019,2019-10-19,Open Women's 55kg,Kelsey Abdallah,53,48,52,-55,57,60,-63,52,60,112
Fall Classic 2019,2019-10-19,Women's 16-17 Age Group 49kg,Paige Hayhoe,48.2,40,43,46,55,59,62,46,62,108
Fall Classic 2019,2019-10-19,Open Men's 102kg,Evan Hampton,101.6,100,-105,105,-140,-140,-150,105,0,105
Fall Classic 2019,2019-10-19,Men's 13 Under Age Group 49kg,Matthew Ruiz,44.3,18,21,-24,25,29,-32,21,29,50
