meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Men's 105 kg,Olly Goddard,104.4,121,125,128,161,166,-170,128,166,294
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Men's 94 kg,Anthony DeCristofaro,91.9,118,123,125,155,161,-165,125,161,286
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Men's 94 kg,Patrick Yib,93,105,110,116,145,-155,-160,116,145,261
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Men's 85 kg,Chris Casillo,81.8,107,-109,-110,140,140,143,107,143,250
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Men's 94 kg,Brian Kost,92.7,85,89,94,112,119,125,94,125,219
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Men's 94 kg,Titus Brown,87.4,96,-100,-100,110,-115,116,96,116,212
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Men's 85 kg,Aaron Walls,83,93,97,100,105,105,0,100,105,205
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Men's 94 kg,Anthonyvan Garay,92,84,88,92,107,112,-116,92,112,204
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Men's 77 kg,Eli Lind,75.4,83,87,90,105,107,-111,90,107,197
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Women's 75 kg,Megan Hill,74.6,82,-85,85,101,-105,-105,85,101,186
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Men's 94 kg,David Kniseley,91.3,70,73,-77,110,-120,-120,73,110,183
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Men's 69 kg,Tyler Cooper,62.7,77,83,-85,95,100,-105,83,100,183
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Women's 69 kg,Julia Glotz,67.7,78,82,-85,93,98,-102,82,98,180
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Men's 94 kg,Max Irwin,90.3,75,75,-77,93,98,103,75,103,178
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Women's 63 kg,Danielle Keith,61.8,-70,70,76,88,94,-96,76,94,170
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Women's 63 kg,Elle St Charles,62.4,80,-82,-82,-90,-90,90,80,90,170
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Women's 58 kg,Leanna White,57.9,70,73,75,85,89,-91,75,89,164
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Men's 77 kg,George Piwko,74.7,65,68,71,88,92,0,71,92,163
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Women's 63 kg,Mallory Lazell,62.3,64,68,68,-90,90,92,68,92,160
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Women's 75 kg,Brittany Schoeneck,74.2,65,68,-71,82,85,88,68,88,156
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Men's 94 kg,Charles Le,88.3,55,-60,-60,75,80,90,55,90,145
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Women's 75 kg,Lyndzey Dare,71.2,60,63,-66,-78,-80,80,63,80,143
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Men's+105 kg,Eric Nofsinger,136,43,48,53,79,85,-90,53,85,138
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Women's +75 Kg,Danielle Church,80.8,58,60,62,70,72,-74,62,72,134
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Women's Masters (35-39) 69 kg,Sharon Derr,67.9,50,52,55,69,72,75,55,75,130
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Women's 53 kg,Mary Banik,52.7,55,57,-59,68,-71,72,57,72,129
Firecrackers and Kilo's Last Chance Qualifier,2015-07-04,Open Women's 69 kg,Lauren Dare,68.4,-53,53,55,66,70,-72,55,70,125
