meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Summer Breakers,2016-06-18,Open Men's 94 kg,Larry Hutchinson,92.71,-120,123,-128,155,164,-169,123,164,287
Summer Breakers,2016-06-18,Open Men's 77 kg,Alvin Tajima,71.75,-113,114,119,-141,142,146,119,146,265
Summer Breakers,2016-06-18,Open Men's+105 kg,Gordon Silver,118.04,110,-114,114,136,142,146,114,146,260
Summer Breakers,2016-06-18,Open Men's 105 kg,Joshua Goggins,102.93,105,-108,108,-145,145,148,108,148,256
Summer Breakers,2016-06-18,Open Men's 85 kg,Nicholas DiMarco,84.18,108,112,114,132,137,140,114,140,254
Summer Breakers,2016-06-18,Open Men's 85 kg,Kongmong Vanchiasong,80.63,109,112,-115,125,130,135,112,135,247
Summer Breakers,2016-06-18,Open Men's 105 kg,Albert Vann,95.22,-103,103,107,125,130,135,107,135,242
Summer Breakers,2016-06-18,Open Men's 85 kg,Camilo Gutierrez,82.19,95,98,101,130,134,-138,101,134,235
Summer Breakers,2016-06-18,Open Men's 85 kg,Richard Alonso,78.79,95,100,-105,132,-137,-138,100,132,232
Summer Breakers,2016-06-18,Open Men's 94 kg,Vincent Houle,93.88,96,100,104,117,121,-126,104,121,225
Summer Breakers,2016-06-18,Open Men's+105 kg,Rolando Robedillo,106.64,95,100,-103,120,125,-130,100,125,225
Summer Breakers,2016-06-18,Open Men's 85 kg,Minh Triet Pham,83.51,95,100,-103,120,-123,-125,100,120,220
Summer Breakers,2016-06-18,Open Men's 85 kg,Matthew Chaffin,80.63,-94,95,98,-120,120,-125,98,120,218
Summer Breakers,2016-06-18,Open Men's 69 kg,Jonathan Ward,68.14,-94,94,97,115,-120,-120,97,115,212
Summer Breakers,2016-06-18,Open Men's 85 kg,Salcedo Cody,82.6,90,95,-100,112,-117,117,95,117,212
Summer Breakers,2016-06-18,Open Men's 77 kg,Andrew Pham,76.14,-90,90,-95,-112,112,-117,90,112,202
Summer Breakers,2016-06-18,Open Men's+105 kg,Shelby Dorn,108.95,85,90,-92,100,105,-106,90,105,195
Summer Breakers,2016-06-18,Open Men's 77 kg,Zachary Chaffin,73.02,76,79,81,99,103,106,81,106,187
Summer Breakers,2016-06-18,Women's 16-17 Age Group +75 kg,Kuinini Manumua,95.73,-83,83,-86,100,-104,0,83,100,183
Summer Breakers,2016-06-18,Open Men's+105 kg,Brandon Smith,111.34,70,-73,73,102,106,109,73,109,182
Summer Breakers,2016-06-18,Open Men's 94 kg,Zoltan Horvath,86.79,75,-78,78,95,99,-103,78,99,177
Summer Breakers,2016-06-18,Open Men's 62 kg,Ronak Vora,61.45,70,-73,-74,93,96,99,70,99,169
Summer Breakers,2016-06-18,Open Women's 63 kg,Hillary Tran,63,73,75,-77,93,-97,-100,75,93,168
Summer Breakers,2016-06-18,Open Men's 62 kg,Conner Sparks,61.86,70,73,-76,93,-97,-99,73,93,166
Summer Breakers,2016-06-18,Women's 16-17 Age Group 63 kg,Claire Mackey,62.12,71,74,76,84,88,-91,76,88,164
Summer Breakers,2016-06-18,Women's 16-17 Age Group +75 kg,Savanna Andrews,83.47,-71,71,-74,93,-97,-100,71,93,164
Summer Breakers,2016-06-18,Open Men's+105 kg,Simona Semu,136.97,68,71,-73,88,91,93,71,93,164
Summer Breakers,2016-06-18,Open Women's 53 kg,Megan Seegert,48.91,69,72,-74,85,88,-91,72,88,160
Summer Breakers,2016-06-18,Open Women's 63 kg,Karine Tran,62.14,-67,67,69,87,-90,-90,69,87,156
Summer Breakers,2016-06-18,Open Women's 53 kg,Nikk Patoc,51.71,-66,66,-69,78,82,85,66,85,151
Summer Breakers,2016-06-18,Open Women's 63 kg,Jordyn Lopez,61.65,66,-69,-69,82,-85,-85,66,82,148
Summer Breakers,2016-06-18,Open Women's +75 Kg,Dana Blaine,90.08,63,66,-70,76,-80,81,66,81,147
Summer Breakers,2016-06-18,Open Women's +75 Kg,Eve Okamura,82.27,58,61,64,78,-81,81,64,81,145
Summer Breakers,2016-06-18,Open Men's 62 kg,Braden Bedwell,60.74,64,-67,-67,80,-84,-84,64,80,144
Summer Breakers,2016-06-18,Open Men's 62 kg,Dominic Hernandez,61.5,61,-64,-64,75,79,82,61,82,143
Summer Breakers,2016-06-18,Men's 14-15 Age Group 69 kg,Ethan Patterson,67.24,56,58,-60,78,81,84,58,84,142
Summer Breakers,2016-06-18,Open Women's 63 kg,Brittany DiMarco,62.5,55,59,-64,74,-80,80,59,80,139
Summer Breakers,2016-06-18,Open Men's 69 kg,Melvin Peete,68.72,-110,-114,-117,138,-143,-148,0,138,138
Summer Breakers,2016-06-18,Open Men's 69 kg,Bennett Fong,65.43,54,-58,-61,80,84,-89,54,84,138
Summer Breakers,2016-06-18,Open Women's 63 kg,Debra Austin,62.16,60,62,-64,-74,74,-80,62,74,136
Summer Breakers,2016-06-18,Open Women's 58 kg,Kali Hensley,53.57,57,60,-64,72,-75,75,60,75,135
Summer Breakers,2016-06-18,Open Women's 63 kg,Madeleine Bunuan,58.5,50,-53,56,70,-73,76,56,76,132
Summer Breakers,2016-06-18,Open Men's 69 kg,Devin Hernandez,64.8,55,58,60,60,64,68,60,68,128
Summer Breakers,2016-06-18,Women's 13 Under Age Group +58 Kg,Julia Yun,76.69,53,55,57,64,67,70,57,70,127
Summer Breakers,2016-06-18,Women's 14-15 Age Group 63 kg,Maxine Boyd,61.34,53,55,57,63,66,68,57,68,125
Summer Breakers,2016-06-18,Women's 16-17 Age Group 58 kg,Taylor Choisser,56.74,-56,56,-58,65,68,-71,56,68,124
Summer Breakers,2016-06-18,Open Women's 63 kg,Tanya Cabrera,62.03,52,-55,55,63,66,69,55,69,124
Summer Breakers,2016-06-18,Open Women's 63 kg,wan kong,62.88,48,51,-54,65,69,-72,51,69,120
Summer Breakers,2016-06-18,Men's 14-15 Age Group 50 Kg,Seth Tom,45,53,-56,-56,-64,64,65,53,65,118
Summer Breakers,2016-06-18,Women's Masters (40-44) 48 kg,Minet Sepulveda,48,47,49,51,63,-66,-68,51,63,114
Summer Breakers,2016-06-18,Open Women's 58 kg,Vasilisa Shvachko,57.98,45,48,-50,61,64,-66,48,64,112
Summer Breakers,2016-06-18,Open Men's 56 kg,Joseph Souto,48.4,46,48,50,62,-65,-68,50,62,112
Summer Breakers,2016-06-18,Women's Masters (35-39) 69 kg,Kelly Winger,65.48,-40,40,-43,60,63,-66,40,63,103
Summer Breakers,2016-06-18,Women's 13 Under Age Group 53kg,Samantha Held,50.19,-41,41,-43,53,55,57,41,57,98
