meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Vero Beach Classic VI,2019-05-25,Open Men's 89kg,Stephen Velazquez,88.35,128,132,-136,-151,151,-158,132,151,283
Vero Beach Classic VI,2019-05-25,Open Men's 73kg,Anthony Donato,72.2,95,99,102,123,128,133,102,133,235
Vero Beach Classic VI,2019-05-25,Open Men's 81kg,Chad Olsen,80.75,-107,-107,107,115,118,123,107,123,230
Vero Beach Classic VI,2019-05-25,Open Men's +109kg,Raymond Downes,128.1,-93,93,98,115,120,130,98,130,228
Vero Beach Classic VI,2019-05-25,Open Men's 73kg,Fortunato Damiano,72.95,93,97,101,118,121,-125,101,121,222
Vero Beach Classic VI,2019-05-25,Open Men's 96kg,Christopher Grabill,95.95,90,-93,93,117,120,-124,93,120,213
Vero Beach Classic VI,2019-05-25,Open Men's 61kg,Coby Rhodes,60.8,89,92,-95,111,116,-120,92,116,208
Vero Beach Classic VI,2019-05-25,Open Men's 61kg,Sheldon McInnis,59.8,84,88,91,110,114,-119,91,114,205
Vero Beach Classic VI,2019-05-25,Open Men's 61kg,Christopher Jacobs,60.8,84,88,91,102,108,112,91,112,203
Vero Beach Classic VI,2019-05-25,Open Men's 81kg,Nicolas Estrada,80.65,80,83,-86,111,-116,118,83,118,201
Vero Beach Classic VI,2019-05-25,Open Women's 87kg,Jasmine Powell,86.15,78,82,-84,103,108,111,82,111,193
Vero Beach Classic VI,2019-05-25,Open Men's 55kg,Caden Cahoy,54.4,80,82,-84,100,105,110,82,110,192
Vero Beach Classic VI,2019-05-25,Open Men's 67kg,Justin Short,65.45,81,85,-88,101,106,-109,85,106,191
Vero Beach Classic VI,2019-05-25,Open Men's 81kg,Charles (Nick) Gordon,77.9,77,80,82,106,-110,-112,82,106,188
Vero Beach Classic VI,2019-05-25,Open Men's 89kg,Ivan Garcia Motta,88.95,80,83,86,-100,100,-105,86,100,186
Vero Beach Classic VI,2019-05-25,Open Men's 102kg,Matthew Duncan,101,82,-85,85,-100,100,-104,85,100,185
Vero Beach Classic VI,2019-05-25,Open Men's 81kg,Zachary Parrish,79,80,82,84,92,96,100,84,100,184
Vero Beach Classic VI,2019-05-25,Open Men's 109kg,Leroy Fisher,105,78,-81,81,94,98,101,81,101,182
Vero Beach Classic VI,2019-05-25,Open Men's 73kg,Chad Villarroel,70.4,75,82,-86,90,100,-105,82,100,182
Vero Beach Classic VI,2019-05-25,Open Men's 67kg,Oliver Tuisa,65.7,70,75,80,90,100,-102,80,100,180
Vero Beach Classic VI,2019-05-25,Open Men's 81kg,James Bauer,80.3,-72,72,74,90,-92,-94,74,90,164
Vero Beach Classic VI,2019-05-25,Women's 16-17 Age Group 55kg,Emma Nye,54.9,69,72,74,86,90,-94,74,90,164
Vero Beach Classic VI,2019-05-25,Open Men's 61kg,Blade Karlsen,59.6,-65,67,-70,85,90,95,67,95,162
Vero Beach Classic VI,2019-05-25,Open Women's 64kg,Rachael Brock,63.5,66,70,73,83,-86,87,73,87,160
Vero Beach Classic VI,2019-05-25,Women's 14-15 Age Group 64kg,Mia Rhodes,62.05,68,72,-75,77,82,87,72,87,159
Vero Beach Classic VI,2019-05-25,Open Women's 59kg,Kayla Pyecha,59,63,66,70,76,83,88,70,88,158
