meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Orange Lutheran Open,2012-05-05,Open Men's 85 kg,Jeremy Yeung,83.1,0,0,0,118,0,0,0,118,118
Orange Lutheran Open,2012-05-05,Open Men's 94 kg,Kodiak Brush,89.1,0,0,0,108,0,0,0,108,108
Orange Lutheran Open,2012-05-05,Open Men's 94 kg,David Gunn,91.9,0,0,0,105,0,0,0,105,105
Orange Lutheran Open,2012-05-05,Open Men's 77 kg,Jordan Tabor,75.5,0,0,0,99,0,0,0,99,99
Orange Lutheran Open,2012-05-05,Open Men's 85 kg,Michael Keating,77.9,0,0,0,99,0,0,0,99,99
Orange Lutheran Open,2012-05-05,Open Men's 105 kg,Andrew Lucero,98.7,0,0,0,90,0,0,0,90,90
Orange Lutheran Open,2012-05-05,Open Men's 94 kg,Christopher Orcutt,93.3,0,0,0,90,0,0,0,90,90
Orange Lutheran Open,2012-05-05,Open Men's 105 kg,Eric Du,95.4,0,0,0,85,0,0,0,85,85
Orange Lutheran Open,2012-05-05,Open Men's 105 kg,Shane Johnson,98.6,0,0,0,72,0,0,0,72,72
Orange Lutheran Open,2012-05-05,Open Men's 77 kg,Victor Spurigo,76.1,0,0,0,68,0,0,0,68,68
Orange Lutheran Open,2012-05-05,Women's Masters (35-39) +75 kg,Arin Dailey,84.2,0,0,0,66,0,0,0,66,66
Orange Lutheran Open,2012-05-05,Open Men's 69 kg,Matthew Vahlstrom,68.9,0,0,0,66,0,0,0,66,66
Orange Lutheran Open,2012-05-05,Men's 13 Under Age Group 56 Kg,Christian Zeglinski,55,0,0,0,53,0,0,0,53,53
Orange Lutheran Open,2012-05-05,Women's Masters (50-54) 63 kg,Julie Foley,59,0,0,0,50,0,0,0,50,50
Orange Lutheran Open,2012-05-05,Open Men's 69 kg,Alan Kwan,68.8,0,0,0,0,0,0,0,0,0
