meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Team Chikara Developmental Meet # 29,2012-09-15,Open Men's 94 kg,Darius Constancio,89.5,-94,94,98,117,-123,-123,98,117,215
Team Chikara Developmental Meet # 29,2012-09-15,Open Men's 85 kg,Zachariah Mchugh,84.94,80,-85,-85,105,110,115,80,115,195
Team Chikara Developmental Meet # 29,2012-09-15,Open Men's 94 kg,Albert Gonzales,89.96,90,-100,-100,100,102,-105,90,102,192
Team Chikara Developmental Meet # 29,2012-09-15,Open Men's 94 kg,Michael Kokiatkulkij,90.78,70,-80,-80,100,105,-110,70,105,175
Team Chikara Developmental Meet # 29,2012-09-15,Open Men's 69 kg,Andrew Bodnar,66.74,-60,70,75,80,92,97,75,97,172
Team Chikara Developmental Meet # 29,2012-09-15,Open Men's 85 kg,Mario Quintana,77.22,60,-67,67,-85,85,-96,67,85,152
Team Chikara Developmental Meet # 29,2012-09-15,Open Men's 85 kg,Brian Roberson,78.52,-60,60,65,75,80,85,65,85,150
Team Chikara Developmental Meet # 29,2012-09-15,Open Men's 94 kg,Anant Thunuguntla,91.92,50,55,60,75,85,-90,60,85,145
Team Chikara Developmental Meet # 29,2012-09-15,Open Women's 75 kg,Kristen Garcia,72.1,60,-63,-65,73,78,-80,60,78,138
Team Chikara Developmental Meet # 29,2012-09-15,Open Men's 69 kg,John Velasquez,67.3,62,-67,-67,-75,-75,75,62,75,137
Team Chikara Developmental Meet # 29,2012-09-15,Open Men's 85 kg,Ewan Choate,84.02,50,65,-75,70,-90,-95,65,70,135
Team Chikara Developmental Meet # 29,2012-09-15,Open Men's 85 kg,Lucas Kinney,77.76,50,-60,-60,60,-65,65,50,65,115
Team Chikara Developmental Meet # 29,2012-09-15,Open Men's 85 kg,Jason Longfellow,82.36,-92,92,-95,-125,-125,-125,92,0,92
Team Chikara Developmental Meet # 29,2012-09-15,Women's 13 Under Age Group 35kg,Talula Soria,34.82,11,13,14,13,18,20,14,20,34
