meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Iowa State and Iowa Open,2012-12-09,Open Men's+105 kg,Andrew Asbell,132.5,130,-136,136,163,170,174,136,174,310
Iowa State and Iowa Open,2012-12-09,Open Men's+105 kg,Ross Parker,119,120,128,-131,153,160,163,128,163,291
Iowa State and Iowa Open,2012-12-09,Open Men's 85 kg,Zachary Fears,85,-115,-115,115,150,155,-160,115,155,270
Iowa State and Iowa Open,2012-12-09,Open Men's+105 kg,Adam Blalock,118.6,110,115,-119,143,150,-154,115,150,265
Iowa State and Iowa Open,2012-12-09,Open Men's+105 kg,Jack Rummells,135,-115,120,-120,138,141,-145,120,141,261
Iowa State and Iowa Open,2012-12-09,Open Men's 85 kg,Ben Wetzel,82.8,110,-115,116,130,137,-145,116,137,253
Iowa State and Iowa Open,2012-12-09,Open Men's 85 kg,Jacob Niedermann,82.2,105,110,-120,125,130,137,110,137,247
Iowa State and Iowa Open,2012-12-09,Open Men's+105 kg,Alex Stenbo,114,-105,105,-110,135,140,142,105,142,247
Iowa State and Iowa Open,2012-12-09,Open Men's 85 kg,Jeffrey Jacobs,85,105,-109,-110,125,-131,-132,105,125,230
Iowa State and Iowa Open,2012-12-09,Open Men's 69 kg,Kristopher Koehne,68.9,87,-90,92,115,121,125,92,125,217
Iowa State and Iowa Open,2012-12-09,Open Men's 85 kg,Trevor Bergan,84.4,90,-95,-100,115,120,123,90,123,213
Iowa State and Iowa Open,2012-12-09,Open Men's 94 kg,Phil Johnson,90.4,80,85,90,105,110,115,90,115,205
Iowa State and Iowa Open,2012-12-09,Open Men's 85 kg,Zachary Seward,82.2,80,85,91,100,105,112,91,112,203
Iowa State and Iowa Open,2012-12-09,Open Men's 105 kg,Dalton Grell,102.5,75,80,83,103,-108,108,83,108,191
Iowa State and Iowa Open,2012-12-09,Men's 14-15 Age Group 69 kg,Coltan Lesle,68.9,83,86,90,100,-106,0,90,100,190
Iowa State and Iowa Open,2012-12-09,Open Men's 77 kg,Ryan Fleming,76.2,79,-83,-83,95,100,105,79,105,184
Iowa State and Iowa Open,2012-12-09,Open Men's 85 kg,Will Pingrey,84.2,73,77,-81,90,95,98,77,98,175
Iowa State and Iowa Open,2012-12-09,Open Men's 94 kg,Mitchell Shelangoski,86,65,70,75,80,87,92,75,92,167
Iowa State and Iowa Open,2012-12-09,Open Women's 63 kg,Katalin Treumann,61,66,70,73,87,91,-95,73,91,164
Iowa State and Iowa Open,2012-12-09,Open Men's 85 kg,McKenzie Wierda,83.4,60,63,65,70,77,82,65,82,147
Iowa State and Iowa Open,2012-12-09,Women's 16-17 Age Group 63 kg,Rebekah Pudenz,61.1,60,-63,63,75,80,-82,63,80,143
Iowa State and Iowa Open,2012-12-09,Open Men's 69 kg,Jacob Schreiber,64,65,68,-71,70,72,75,68,75,143
Iowa State and Iowa Open,2012-12-09,Open Men's 62 kg,Aaron Powell,61.8,50,-60,60,75,82,-88,60,82,142
Iowa State and Iowa Open,2012-12-09,Open Men's 105 kg,Brian Lalor,103,-108,-108,-108,140,0,0,0,140,140
Iowa State and Iowa Open,2012-12-09,Open Women's 58 kg,Abigail Lalor,56.3,56,58,60,70,72,-74,60,72,132
Iowa State and Iowa Open,2012-12-09,Open Men's 69 kg,Joe Tatman,68,-40,40,-45,65,70,75,40,75,115
Iowa State and Iowa Open,2012-12-09,Open Men's 105 kg,Jacob Pudenz,104.5,115,-120,-120,-170,-170,-170,115,0,115
Iowa State and Iowa Open,2012-12-09,Open Women's 69 kg,Sydra Smith,66,45,48,-50,60,63,66,48,66,114
Iowa State and Iowa Open,2012-12-09,Open Women's 53 kg,Miranda Gilley,53,35,40,-45,50,57,-62,40,57,97
Iowa State and Iowa Open,2012-12-09,Women's 13 Under Age Group 53kg,Arrington Jensen,51.8,35,38,40,42,45,47,40,47,87
Iowa State and Iowa Open,2012-12-09,Women's 13 Under Age Group 48kg,Maureen Eberle,46.7,25,30,34,35,38,41,34,41,75
Iowa State and Iowa Open,2012-12-09,Men's 13 Under Age Group 44kg,Cole Uhlenkamp,42.9,29,32,-35,35,40,43,32,43,75
Iowa State and Iowa Open,2012-12-09,Women's 13 Under Age Group 53kg,Camille Uhlenkamp,51,15,20,-22,20,-25,25,20,25,45
