meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Silicon Valley Open,2018-07-21,Open Men's+105 kg,Kenneth Koltermann,132.33,122,127,132,155,-163,-164,132,155,287
Silicon Valley Open,2018-07-21,Open Men's 85 kg,Jason Marks,79.51,122,-126,-126,152,156,-160,122,156,278
Silicon Valley Open,2018-07-21,Open Men's 94 kg,Nicolas Herrera,93.42,100,105,110,157,167,-175,110,167,277
Silicon Valley Open,2018-07-21,Open Men's 94 kg,Karl Reyes,93.52,109,113,117,148,153,156,117,156,273
Silicon Valley Open,2018-07-21,Open Men's 94 kg,Benjamin Eischens,88.3,121,-125,-125,149,-154,-159,121,149,270
Silicon Valley Open,2018-07-21,Open Men's 85 kg,Patrick Lam,77.9,112,-118,118,144,146,-148,118,146,264
Silicon Valley Open,2018-07-21,Open Men's 105 kg,William Kapp,95.49,108,113,-118,145,150,-155,113,150,263
Silicon Valley Open,2018-07-21,Open Men's 85 kg,Marvin Allam,84.91,-114,-114,114,-148,-148,148,114,148,262
Silicon Valley Open,2018-07-21,Open Men's 105 kg,Chris Weingartner,100.55,108,112,116,130,135,140,116,140,256
Silicon Valley Open,2018-07-21,Open Men's 94 kg,Chadwick Horsager,85.82,105,110,-115,140,145,-153,110,145,255
Silicon Valley Open,2018-07-21,Open Men's 105 kg,Theodore Houser,94.88,100,105,108,140,145,-150,108,145,253
Silicon Valley Open,2018-07-21,Open Men's+105 kg,Andrew Nizamian,105.91,102,109,-116,130,138,140,109,140,249
Silicon Valley Open,2018-07-21,Open Men's 105 kg,Joseph Novielli,101.52,93,98,102,116,126,136,102,136,238
Silicon Valley Open,2018-07-21,Open Men's 85 kg,Kyle Brown,79.13,-105,105,-110,127,132,-135,105,132,237
Silicon Valley Open,2018-07-21,Open Men's 85 kg,Hiu Lee,80.22,102,-105,-107,130,-132,132,102,132,234
Silicon Valley Open,2018-07-21,Open Men's 94 kg,Carlos Verzosa,85.8,102,-107,-110,127,132,-138,102,132,234
Silicon Valley Open,2018-07-21,Open Men's 77 kg,Costandino Moraites,76.23,103,-106,106,127,-131,-132,106,127,233
Silicon Valley Open,2018-07-21,Open Men's+105 kg,Luis Diaz,108.42,92,-96,96,125,130,136,96,136,232
Silicon Valley Open,2018-07-21,Open Men's 85 kg,Andrew Pham,80.41,98,101,105,120,125,-130,105,125,230
Silicon Valley Open,2018-07-21,Open Men's 69 kg,Sergio Diaz,66.91,97,101,104,118,122,126,104,126,230
Silicon Valley Open,2018-07-21,Open Men's 94 kg,Minh Triet Pham,90.01,91,95,100,115,120,125,100,125,225
Silicon Valley Open,2018-07-21,Open Men's 77 kg,Jose Sosa,75.91,-102,102,-106,115,121,-123,102,121,223
Silicon Valley Open,2018-07-21,Open Men's 77 kg,Andre Pulizzi,71.55,88,92,96,120,127,-131,96,127,223
Silicon Valley Open,2018-07-21,Open Men's 85 kg,Sergiy Turchyn,82.75,80,85,90,123,128,131,90,131,221
Silicon Valley Open,2018-07-21,Open Men's 105 kg,Nicholas Diaz,95.86,98,-101,-102,-118,118,123,98,123,221
Silicon Valley Open,2018-07-21,Open Men's 94 kg,Benny Evien,89,80,-89,93,111,-125,127,93,127,220
Silicon Valley Open,2018-07-21,Open Men's 77 kg,Vincent Wynn,71.51,91,94,97,116,120,-132,97,120,217
Silicon Valley Open,2018-07-21,Open Men's 77 kg,Gabriel Lam,72.22,93,-96,-99,120,123,-126,93,123,216
Silicon Valley Open,2018-07-21,Open Men's 94 kg,Shaquile Peralta,89.22,-92,92,-96,120,124,-127,92,124,216
Silicon Valley Open,2018-07-21,Open Men's 85 kg,Raymond Hensley,80.1,85,90,95,120,-125,-125,95,120,215
Silicon Valley Open,2018-07-21,Open Men's+105 kg,Matthew Kempf,111.81,90,95,-98,105,112,119,95,119,214
Silicon Valley Open,2018-07-21,Open Men's 85 kg,Matthew Chong,78.71,91,92,-96,111,122,-125,92,122,214
Silicon Valley Open,2018-07-21,Open Men's 85 kg,Alex Edwards-Hastings,83.91,93,-97,-98,115,119,-125,93,119,212
Silicon Valley Open,2018-07-21,Open Men's+105 kg,Kolin Daniels,116.26,85,89,96,108,113,116,96,116,212
Silicon Valley Open,2018-07-21,Open Men's 94 kg,Inderjit Takhar,86.11,-90,90,94,110,114,118,94,118,212
Silicon Valley Open,2018-07-21,Open Men's 94 kg,Alexander Yaung,86.66,90,94,-97,110,114,118,94,118,212
Silicon Valley Open,2018-07-21,Open Men's 105 kg,Henry Garrido,96,81,86,91,105,115,120,91,120,211
Silicon Valley Open,2018-07-21,Open Men's 94 kg,Tyler Reese,88.18,-88,88,-92,116,122,-126,88,122,210
Silicon Valley Open,2018-07-21,Open Men's 77 kg,Alexander Pelkey,75.99,85,90,-93,-110,110,115,90,115,205
Silicon Valley Open,2018-07-21,Open Men's 85 kg,Chris Wolfe,78.05,-90,90,-95,110,114,-117,90,114,204
Silicon Valley Open,2018-07-21,Open Men's 77 kg,Sidney Ortega,76.97,89,-93,-94,109,-112,114,89,114,203
Silicon Valley Open,2018-07-21,Open Men's 94 kg,Kenton Chung,86.56,85,88,90,110,-113,-113,90,110,200
Silicon Valley Open,2018-07-21,Open Men's 85 kg,Alexander Su,78.66,-87,87,91,101,-105,105,91,105,196
Silicon Valley Open,2018-07-21,Open Men's 94 kg,Reuben Reyes,85.31,80,-85,87,105,-111,-111,87,105,192
Silicon Valley Open,2018-07-21,Open Men's 85 kg,Corey Quento,83.63,-76,76,80,106,111,-116,80,111,191
Silicon Valley Open,2018-07-21,Open Men's 69 kg,Daniel Pazuchowski,68.71,78,81,84,96,100,105,84,105,189
Silicon Valley Open,2018-07-21,Open Men's 94 kg,Max Mautner,86.33,80,-83,-83,105,109,-113,80,109,189
Silicon Valley Open,2018-07-21,Open Men's 69 kg,Joey Monforte,65.88,80,-85,-87,100,-105,-105,80,100,180
Silicon Valley Open,2018-07-21,Open Men's 94 kg,Jesse Miller,92.33,75,-80,82,89,93,98,82,98,180
Silicon Valley Open,2018-07-21,Open Men's 77 kg,Joseph Jimenez,72.03,72,75,78,92,96,100,78,100,178
Silicon Valley Open,2018-07-21,Open Women's 90 kg,Hannah Spinelli,79.71,76,79,-82,95,-98,-99,79,95,174
Silicon Valley Open,2018-07-21,Open Men's 85 kg,Ruben Cortez,84.44,68,72,-76,91,94,100,72,100,172
Silicon Valley Open,2018-07-21,Open Men's 94 kg,Vincent Arespacochaga,88.99,-71,-71,71,-95,96,100,71,100,171
Silicon Valley Open,2018-07-21,Open Men's 94 kg,James Ferris,88.88,66,-70,70,86,91,95,70,95,165
Silicon Valley Open,2018-07-21,Women's Masters (35-39) 69 kg,Megan Farrell,68.88,67,70,73,85,88,91,73,91,164
Silicon Valley Open,2018-07-21,Open Women's 90 kg,Alexandra Athanasiou,75.5,62,69,75,82,89,-92,75,89,164
Silicon Valley Open,2018-07-21,Open Women's 69 kg,Lindsey LaDew,66.7,65,68,70,-85,85,88,70,88,158
Silicon Valley Open,2018-07-21,Open Women's 69 kg,Alexis Morehouse,68.11,72,-75,-76,83,-87,-87,72,83,155
Silicon Valley Open,2018-07-21,Open Women's 75 kg,Lena Kardos,70.6,66,69,72,80,83,-86,72,83,155
Silicon Valley Open,2018-07-21,Open Women's 63 kg,Sarah Maze,59.4,63,-65,65,79,82,-84,65,82,147
Silicon Valley Open,2018-07-21,Open Women's 75 kg,Eve Okamura,72.3,63,-66,66,78,81,-84,66,81,147
Silicon Valley Open,2018-07-21,Open Men's 85 kg,Siavash Zohoori,82.62,-55,55,60,75,80,85,60,85,145
Silicon Valley Open,2018-07-21,Open Women's 69 kg,Heather Dauenhauer,63.33,57,-60,61,74,78,82,61,82,143
Silicon Valley Open,2018-07-21,Open Women's 69 kg,Sara Kong,67.48,-63,-63,63,80,-83,-83,63,80,143
Silicon Valley Open,2018-07-21,Open Women's 63 kg,Leslie McKenna,58.96,-58,-60,60,73,76,78,60,78,138
Silicon Valley Open,2018-07-21,Open Women's 75 kg,Nicole Gay,72.6,58,61,64,71,-74,74,64,74,138
Silicon Valley Open,2018-07-21,Open Women's 58 kg,Elaine Kempf,53.76,60,-63,-63,77,-81,-83,60,77,137
Silicon Valley Open,2018-07-21,Open Women's 90 kg,Natalie Wolfe,75.9,55,-58,58,-75,75,78,58,78,136
Silicon Valley Open,2018-07-21,Open Women's 58 kg,Sandra Nguyen,57.98,57,-60,62,65,68,72,62,72,134
