meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Dallas Weightlifting Classic,2019-06-29,Open Men's 102kg,Timothy Hearn,101.9,-125,125,-136,-150,151,155,125,155,280
Dallas Weightlifting Classic,2019-06-29,Open Men's 89kg,keith lyons,89,-112,-112,112,130,140,-146,112,140,252
Dallas Weightlifting Classic,2019-06-29,Open Men's 96kg,Emanuel Medina,94.8,-112,112,-118,-140,140,-151,112,140,252
Dallas Weightlifting Classic,2019-06-29,Open Men's 96kg,Dallas King,93.2,93,97,102,-120,120,-127,102,120,222
Dallas Weightlifting Classic,2019-06-29,Open Men's 67kg,Kyle Brady,66.8,65,70,80,97,105,-108,80,105,185
Dallas Weightlifting Classic,2019-06-29,Open Men's 89kg,Adrian Green,88.3,75,80,-84,90,98,-102,80,98,178
Dallas Weightlifting Classic,2019-06-29,Open Women's 64kg,Nicole Wiseman,63.7,73,-77,77,90,98,-100,77,98,175
Dallas Weightlifting Classic,2019-06-29,Open Women's 87kg,Marissa Roberson,85.85,74,77,80,90,-97,-97,80,90,170
Dallas Weightlifting Classic,2019-06-29,Open Men's 89kg,Duy Tran,86.6,73,78,-82,86,91,-96,78,91,169
Dallas Weightlifting Classic,2019-06-29,Open Women's 71kg,Alexis King,65.75,65,-70,72,-85,88,-93,72,88,160
Dallas Weightlifting Classic,2019-06-29,Women's Masters (35-39) +87kg,Sarah Campos,93.95,64,67,70,81,85,88,70,88,158
Dallas Weightlifting Classic,2019-06-29,Women's Masters (35-39) +87kg,Krystal Cortez,124,60,63,66,80,85,88,66,88,154
Dallas Weightlifting Classic,2019-06-29,Women's Masters (40-44) 71kg,Venessa Halverson,66.15,59,-62,62,77,80,83,62,83,145
Dallas Weightlifting Classic,2019-06-29,Open Women's 64kg,Brooke Poorbaugh,59.6,62,-65,65,71,75,78,65,78,143
Dallas Weightlifting Classic,2019-06-29,Women's Masters (35-39) 64kg,Meghan Courtney,61.75,54,57,60,70,74,77,60,77,137
Dallas Weightlifting Classic,2019-06-29,Open Women's 71kg,Jayla Henneberry,66.5,52,55,58,68,-72,72,58,72,130
Dallas Weightlifting Classic,2019-06-29,Open Women's 76kg,Alexandra Maningat,73.4,45,48,51,60,67,72,51,72,123
Dallas Weightlifting Classic,2019-06-29,Open Men's 81kg,Jed Harris,81,48,51,-54,65,69,-71,51,69,120
Dallas Weightlifting Classic,2019-06-29,Open Men's 61kg,Francisco Gonzalez,60.05,50,-54,-54,60,65,70,50,70,120
Dallas Weightlifting Classic,2019-06-29,Open Women's 76kg,Sandra Gonzalez,74.25,28,31,-34,40,44,47,31,47,78
Dallas Weightlifting Classic,2019-06-29,Open Women's +87kg,Kristin Barnes,143.25,-48,-48,-48,0,0,0,0,0,0
