meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Chaos Christmas Classic,2016-12-17,Open Men's+105 kg,Michael House,121.7,89,93,-96,115,-119,-122,93,115,208
Chaos Christmas Classic,2016-12-17,Men's 14-15 Age Group 69 kg,Tanner Dudasch,66.5,64,-69,-69,75,-77,-77,64,75,139
Chaos Christmas Classic,2016-12-17,Men's 14-15 Age Group 62 kg,William Blackwell,58.3,52,55,58,65,68,71,58,71,129
Chaos Christmas Classic,2016-12-17,Women's 16-17 Age Group 58 kg,Paige Holman,54.1,53,-55,-55,62,-66,-70,53,62,115
Chaos Christmas Classic,2016-12-17,Open Men's 69 kg,Dominic Coatney,68.4,-77,-83,-83,93,97,-100,0,97,97
Chaos Christmas Classic,2016-12-17,Women's 14-15 Age Group +69 kg,D'arcy Anderson,80,35,38,41,46,49,52,41,52,93
Chaos Christmas Classic,2016-12-17,Open Women's 69 kg,Nagima Melis,67.9,35,38,41,48,51,-54,41,51,92
Chaos Christmas Classic,2016-12-17,Women's 14-15 Age Group 58 kg,Jeni Dasher,57.2,35,38,40,46,-50,52,40,52,92
Chaos Christmas Classic,2016-12-17,Women's 13 Under Age Group 48kg,Kaitlyn Wilkerson,47.8,30,-33,33,41,44,-47,33,44,77
Chaos Christmas Classic,2016-12-17,Women's 13 Under Age Group 31kg,MADISON BICKEL,30.6,21,24,27,28,32,-35,27,32,59
Chaos Christmas Classic,2016-12-17,Women's 13 Under Age Group 44kg,Lily Goode,41,15,17,-19,25,-27,-29,17,25,42
