meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Men's 89kg,Dakota Hooper,89,-114,116,120,155,162,170,120,170,290
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Men's 89kg,Jack Wilson,86.85,-125,-128,130,160,-165,-168,130,160,290
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Men's 73kg,Nels Coker,72.6,94,100,-103,118,121,125,100,125,225
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Men's 96kg,Destyne Bazemore,90.1,100,-105,105,108,111,116,105,116,221
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Men's 89kg,John Calametti,84.6,82,87,92,105,110,115,92,115,207
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Men's Masters (35-39) 81kg,Daniel Cambron,80.2,-86,86,91,111,115,-118,91,115,206
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Men's 73kg,aleksandr slavich,72.05,-90,90,100,105,-120,-120,100,105,205
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Men's Masters (40-44) 89kg,Ryan Bock,87.8,-87,90,93,108,112,-116,93,112,205
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Men's 89kg,Raphael Abellon,87.8,-85,-88,88,105,110,115,88,115,203
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Men's 89kg,Gabriel Glass,87.65,85,90,-94,103,107,111,90,111,201
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Men's 73kg,Taylor Oliver,70.15,82,86,90,-107,110,-112,90,110,200
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Men's 109kg,Christopher Hemphill,108.7,82,87,-90,105,109,113,87,113,200
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Junior Men's 73kg,Chaz Lee,70.6,85,-90,90,105,-110,-110,90,105,195
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Men's Masters (40-44) 89kg,Mark Eubanks,87.8,75,80,-85,107,110,114,80,114,194
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Men's 67kg,Tanner Rodgers,64.7,72,76,80,101,103,107,80,107,187
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Junior Men's 73kg,Seth O'Gara,71,69,-73,-75,98,-101,101,69,101,170
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Men's 96kg,Nickolas Estill,93.15,72,-75,-75,92,96,-100,72,96,168
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Men's Masters (40-44) 89kg,James Charles,85.5,-70,70,-74,94,98,-102,70,98,168
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Women's 71kg,Alexis Alexander,70.4,60,64,68,85,89,93,68,93,161
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Women's 71kg,Sydney Metz,66.5,59,-65,-68,77,81,86,59,86,145
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Junior Women's 59kg,Meg O'Connor,56.1,-58,58,-62,75,79,84,58,84,142
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Women's 71kg,Cassandra Ritter,68.3,-57,-57,57,-75,75,79,57,79,136
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Junior Women's 64kg,Carys Grossheim,61.1,45,48,52,75,-80,-86,52,75,127
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Women's 71kg,Claudia Checo,67.2,-50,50,54,65,72,-77,54,72,126
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Women's Masters (35-39) 64kg,Alisha McGhee,60.2,47,52,-57,56,63,73,52,73,125
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Women's 64kg,Riley Holt,61.8,52,-55,55,-68,68,-75,55,68,123
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Women's 55kg,Catherine Strong,54.2,43,46,49,63,65,68,49,68,117
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Women's 87kg,Katherine Ham,87,48,-51,-51,66,69,-72,48,69,117
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Women's 81kg,Jessica Heberlein,79.7,43,45,48,61,64,67,48,67,115
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Women's 71kg,Monse Fewson,64.7,38,45,-55,63,67,-73,45,67,112
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Women's 71kg,Katharine Sullivan,70.3,45,49,-52,55,59,62,49,62,111
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Men's 14-15 Age Group 67kg,Evan Rosa Gale,66.8,-45,-45,45,52,59,63,45,63,108
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Women's 16-17 Age Group 49kg,Lani Bennett,48.9,41,-45,45,56,59,-63,45,59,104
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Women's Masters (35-39) 64kg,Rachael Carter,64,43,45,47,52,54,57,47,57,104
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Women's 16-17 Age Group 59kg,Lilly Slaughter,58.8,38,40,-43,58,-61,61,40,61,101
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Open Women's 76kg,Brianna Salinas,73.9,37,39,41,51,54,57,41,57,98
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Junior Women's 59kg,Venus Gonzalez,58.9,40,-45,-45,48,53,-56,40,53,93
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Women's 13 Under Age Group 55kg,Ireland Manor,53.4,33,-37,-40,46,49,53,33,53,86
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Women's Masters (60-64) 71kg,Julia Bierster,68.7,33,-35,-35,50,51,-52,33,51,84
Team Florida of Pensacola: 2022 TFP Open,2022-04-09,Women's 14-15 Age Group 59kg,Anna Mayes,55.7,18,20,23,25,28,30,23,30,53
