meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Tampa Bay Area Classic 8,2021-09-12,Open Men's 102kg,Alexander Brosseau,102,130,-137,140,165,175,-185,140,175,315
Tampa Bay Area Classic 8,2021-09-11,Open Men's 96kg,Onzy Elam II,90.75,140,-145,-145,165,173,-180,140,173,313
Tampa Bay Area Classic 8,2021-09-12,Open Men's +109kg,Noel Leka,132.9,135,140,-145,170,-180,-185,140,170,310
Tampa Bay Area Classic 8,2021-09-12,Open Men's 96kg,Donovan Klem,95.6,130,134,-138,160,165,-170,134,165,299
Tampa Bay Area Classic 8,2021-09-12,Open Men's 102kg,Gustavo Amarchand,101.6,120,127,132,148,155,160,132,160,292
Tampa Bay Area Classic 8,2021-09-12,Open Men's 109kg,Garrett Phelps,108.55,122,126,130,150,156,-162,130,156,286
Tampa Bay Area Classic 8,2021-09-12,Open Men's 102kg,Justin Lawson,101.9,-116,118,-125,156,-162,162,118,162,280
Tampa Bay Area Classic 8,2021-09-12,Open Men's 55kg,Andrew Greco,0,115,120,125,150,-155,-156,125,150,275
Tampa Bay Area Classic 8,2021-09-11,Men's Masters (35-39) 89kg,Nicholas Avren,83.25,121,-128,128,135,-141,143,128,143,271
Tampa Bay Area Classic 8,2021-09-11,Open Men's 89kg,Arron Tate,88.45,110,115,119,134,142,148,119,148,267
Tampa Bay Area Classic 8,2021-09-12,Open Men's 102kg,Tashawn Williams,99.8,112,116,-120,140,145,150,116,150,266
Tampa Bay Area Classic 8,2021-09-12,Open Men's +109kg,Douglas Minor,112.8,100,104,108,132,139,-145,108,139,247
Tampa Bay Area Classic 8,2021-09-12,Open Men's 109kg,Jordan Culotta,108.75,109,111,114,130,132,-140,114,132,246
Tampa Bay Area Classic 8,2021-09-11,Men's Masters (35-39) 89kg,Michael Espinosa,88.6,107,-112,-117,130,135,138,107,138,245
Tampa Bay Area Classic 8,2021-09-11,Open Men's 73kg,Kyle Johnson,72.55,-105,105,-108,135,-140,-140,105,135,240
Tampa Bay Area Classic 8,2021-09-12,Open Men's +109kg,Jeremy Gempel,113.35,105,110,-115,130,-137,-140,110,130,240
Tampa Bay Area Classic 8,2021-09-12,Junior Men's 67kg,Coby Rhodes,66.55,100,105,-110,122,127,132,105,132,237
Tampa Bay Area Classic 8,2021-09-12,Open Men's 89kg,Andres Sanchez,88.1,98,102,-107,125,130,134,102,134,236
Tampa Bay Area Classic 8,2021-09-11,Open Men's 81kg,Cody McGann,80.1,95,100,-103,120,130,-137,100,130,230
Tampa Bay Area Classic 8,2021-09-12,Open Men's 109kg,Matthew Evans,106.1,85,90,95,120,127,132,95,132,227
Tampa Bay Area Classic 8,2021-09-12,Open Men's 109kg,Luis Montanez,102.95,90,96,-102,120,125,131,96,131,227
Tampa Bay Area Classic 8,2021-09-12,Men's Masters (35-39) 96kg,Nick Dompierre,93.4,90,95,101,117,125,-131,101,125,226
Tampa Bay Area Classic 8,2021-09-11,Open Men's 73kg,Sean Spraggins,72.3,90,95,-100,120,125,130,95,130,225
Tampa Bay Area Classic 8,2021-09-12,Open Men's 81kg,Valentz Nicolas,74.1,97,-101,-105,115,120,125,97,125,222
Tampa Bay Area Classic 8,2021-09-12,Open Men's +109kg,Rhiguens Fortune,127,90,-95,-95,122,127,-132,90,127,217
Tampa Bay Area Classic 8,2021-09-12,Junior Men's 67kg,Christopher Jacobs,66.4,87,91,95,112,116,120,95,120,215
Tampa Bay Area Classic 8,2021-09-12,Open Men's 109kg,Phillip Reynolds,103.1,80,86,94,110,118,-130,94,118,212
Tampa Bay Area Classic 8,2021-09-12,Open Women's +87kg,Virgina Strough,124.3,80,84,88,110,114,-118,88,114,202
Tampa Bay Area Classic 8,2021-09-12,Open Men's +109kg,Alvin Williams,126,85,90,95,-102,102,-110,95,102,197
Tampa Bay Area Classic 8,2021-09-11,Men's Masters (35-39) 73kg,Jordan Hartmeyer,72.85,80,-83,-83,102,107,112,80,112,192
Tampa Bay Area Classic 8,2021-09-12,Men's Masters (35-39) 96kg,Benjamin Beltran,93.8,-77,77,80,95,-102,105,80,105,185
Tampa Bay Area Classic 8,2021-09-11,Open Men's 96kg,Curtis Diaz,91.1,75,77,80,98,99,104,80,104,184
Tampa Bay Area Classic 8,2021-09-12,Open Men's 96kg,Joel Dumpit,95.7,76,80,-83,-100,100,104,80,104,184
Tampa Bay Area Classic 8,2021-09-11,Open Women's 71kg,Anisa Zwolinski,68.9,71,74,78,98,103,105,78,105,183
Tampa Bay Area Classic 8,2021-09-11,Junior Women's 71kg,Andrea Barrows,70,75,78,81,98,-101,101,81,101,182
Tampa Bay Area Classic 8,2021-09-11,Men's Masters (35-39) 81kg,Cheng-Chung Hsu,79.8,-75,-75,77,95,100,105,77,105,182
Tampa Bay Area Classic 8,2021-09-12,Junior Men's 96kg,Eamonn Whitehead,95.3,73,-74,74,101,105,-110,74,105,179
Tampa Bay Area Classic 8,2021-09-12,Open Women's 87kg,Bernadette Anderson,86.85,73,77,-81,96,99,102,77,102,179
Tampa Bay Area Classic 8,2021-09-11,Open Men's 81kg,Adrian Arnette,75.5,75,-80,82,95,-100,-102,82,95,177
Tampa Bay Area Classic 8,2021-09-12,Open Men's +109kg,Pedro Roberto Do Nascimento Tonietto,120,72,-76,78,90,94,98,78,98,176
Tampa Bay Area Classic 8,2021-09-12,Junior Men's 61kg,Adler Edwards,59.25,75,78,-81,-90,90,94,78,94,172
Tampa Bay Area Classic 8,2021-09-12,Men's Masters (40-44) +109kg,Russ Fuller,117,-71,73,77,87,91,94,77,94,171
Tampa Bay Area Classic 8,2021-09-12,Open Women's 81kg,Carly Puzacke,76.4,74,-77,78,91,-94,-95,78,91,169
Tampa Bay Area Classic 8,2021-09-12,Men's Masters (50-54) 109kg,Jeff Krause,106.85,65,68,-71,93,95,100,68,100,168
Tampa Bay Area Classic 8,2021-09-12,Open Women's 76kg,Sarah Kehoe,75.55,68,71,74,86,91,-95,74,91,165
Tampa Bay Area Classic 8,2021-09-12,Open Women's 64kg,Arielle Murray,63.85,65,68,72,82,87,93,72,93,165
Tampa Bay Area Classic 8,2021-09-11,Open Women's 71kg,Erica Hope,67.9,69,72,74,87,90,-94,74,90,164
Tampa Bay Area Classic 8,2021-09-12,Junior Men's 61kg,Jakobe Morgan,60.75,-70,-71,71,93,-98,-98,71,93,164
Tampa Bay Area Classic 8,2021-09-11,Open Men's 81kg,Robert Maddox,81,72,74,76,83,86,-89,76,86,162
Tampa Bay Area Classic 8,2021-09-11,Open Women's 71kg,Sydney Hutto,68.85,63,66,-71,81,86,91,66,91,157
Tampa Bay Area Classic 8,2021-09-11,Open Women's 71kg,Shelly Czarnowczan,70.75,62,65,-68,78,82,86,65,86,151
Tampa Bay Area Classic 8,2021-09-12,Open Women's 76kg,Delaney Willingham,75.15,64,-68,-69,83,87,-91,64,87,151
Tampa Bay Area Classic 8,2021-09-11,Open Women's 64kg,Daiana Catabbi,63.9,67,70,-74,-80,80,-83,70,80,150
Tampa Bay Area Classic 8,2021-09-11,Open Women's 64kg,Alysia Moran,62.85,65,-67,-68,-79,79,81,65,81,146
Tampa Bay Area Classic 8,2021-09-11,Open Men's 81kg,Jefferson Taylor,78.4,55,-58,60,78,82,86,60,86,146
Tampa Bay Area Classic 8,2021-09-12,Open Men's 102kg,Justin Bauford,101.4,60,64,68,75,78,-83,68,78,146
Tampa Bay Area Classic 8,2021-09-12,Junior Women's 64kg,Madelene McCain,63.95,-60,60,63,75,79,83,63,83,146
Tampa Bay Area Classic 8,2021-09-12,Women's Masters (35-39) +87kg,Amielys Hernandez,123.4,57,60,-63,80,83,85,60,85,145
Tampa Bay Area Classic 8,2021-09-12,Open Women's +87kg,Mariellyssa Duffy,111.5,61,64,68,76,-79,-80,68,76,144
Tampa Bay Area Classic 8,2021-09-11,Open Women's 71kg,Mackenzie Rideout,68.9,60,63,-67,76,80,-83,63,80,143
Tampa Bay Area Classic 8,2021-09-11,Open Women's 71kg,Dana Kendall,70.8,60,-65,-66,73,78,81,60,81,141
Tampa Bay Area Classic 8,2021-09-12,Open Women's +87kg,Caitlin Coates,129.8,-55,58,60,75,80,-83,60,80,140
Tampa Bay Area Classic 8,2021-09-11,Open Women's 55kg,Kortney Cooper,54.3,54,57,60,69,73,76,60,76,136
Tampa Bay Area Classic 8,2021-09-12,Women's 16-17 Age Group 71kg,Rebecca Tatun,64.2,58,61,64,69,72,-75,64,72,136
Tampa Bay Area Classic 8,2021-09-12,Junior Women's +87kg,Samantha Wood,115.08,57,59,-61,75,-77,-77,59,75,134
Tampa Bay Area Classic 8,2021-09-12,Junior Women's 76kg,Halleigh Johnston,75.9,49,53,56,73,77,-81,56,77,133
Tampa Bay Area Classic 8,2021-09-12,Women's 16-17 Age Group 81kg,Ava Haber,81,50,52,54,75,-79,-79,54,75,129
Tampa Bay Area Classic 8,2021-09-11,Open Women's 55kg,Heather Coffey,53.15,50,52,55,66,69,72,55,72,127
Tampa Bay Area Classic 8,2021-09-11,Open Women's 71kg,Stephanie Utroska,66,46,52,55,61,66,70,55,70,125
Tampa Bay Area Classic 8,2021-09-12,Men's Masters (35-39) 109kg,Blake Foltz,107,-93,-93,-93,117,125,-131,0,125,125
Tampa Bay Area Classic 8,2021-09-11,Women's 16-17 Age Group 71kg,Ellie Huffman,69.3,46,-50,52,61,67,72,52,72,124
Tampa Bay Area Classic 8,2021-09-12,Open Women's 81kg,Megan Morse,80.85,-49,50,53,66,-69,71,53,71,124
