meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Onaga Blast Chance,2019-07-13,Open Men's 96kg,Stewart Young,92.7,111,116,-120,136,142,-146,116,142,258
Onaga Blast Chance,2019-07-13,Open Men's 89kg,Sean Hammell,87.8,-105,105,110,125,130,135,110,135,245
Onaga Blast Chance,2019-07-13,Open Men's 67kg,Aaron Armstrong,66.9,88,92,96,110,115,120,96,120,216
Onaga Blast Chance,2019-07-13,Open Men's 81kg,Gerald Pena,80.6,-81,82,-87,106,111,-116,82,111,193
Onaga Blast Chance,2019-07-13,Open Men's 81kg,Aric Scott,80.5,71,76,80,-94,-97,100,80,100,180
Onaga Blast Chance,2019-07-13,Open Women's 71kg,Anna Clayton,68,63,65,67,-80,80,83,67,83,150
Onaga Blast Chance,2019-07-13,Open Men's 67kg,Mark Hummel,65.9,58,63,67,78,83,-86,67,83,150
Onaga Blast Chance,2019-07-13,Open Men's 67kg,Robert Gilsdorf,62.4,50,55,60,70,75,80,60,80,140
Onaga Blast Chance,2019-07-13,Women's Masters (35-39) +87kg,Alicia Everton,116.2,55,58,61,70,75,-79,61,75,136
Onaga Blast Chance,2019-07-13,Open Women's 76kg,Isabelle Jennings,72,60,65,-70,65,70,-73,65,70,135
Onaga Blast Chance,2019-07-13,Open Men's 81kg,Mark Monroe,79.1,55,60,-62,65,70,-75,60,70,130
Onaga Blast Chance,2019-07-13,Men's 14-15 Age Group 67kg,Landon Thompson,63.7,-51,51,55,71,-75,-75,55,71,126
Onaga Blast Chance,2019-07-13,Open Men's 109kg,Addison Jones,104.7,120,125,0,-190,-200,-200,125,0,125
Onaga Blast Chance,2019-07-13,Women's Masters (35-39) 87kg,Melissa Nichols,85.4,46,49,52,66,69,-72,52,69,121
Onaga Blast Chance,2019-07-13,Women's Masters (40-44) 64kg,Emily Busenitz,60.6,45,48,50,63,67,70,50,70,120
Onaga Blast Chance,2019-07-13,Open Men's 96kg,joseph Moos,94.5,105,110,-115,-140,-145,-145,110,0,110
Onaga Blast Chance,2019-07-13,Open Men's 102kg,Alan English,100.8,92,96,101,-125,-125,-130,101,0,101
Onaga Blast Chance,2019-07-13,Women's Masters (55-59) 55kg,Elizabeth Brown,53.4,42,44,-45,54,56,-58,44,56,100
Onaga Blast Chance,2019-07-13,Women's 13 Under Age Group 55kg,Brianna Bates,51.8,35,40,-43,45,50,55,40,55,95
Onaga Blast Chance,2019-07-13,Open Women's 64kg,Irma Nieves-Torres,61.8,36,39,42,42,45,48,42,48,90
Onaga Blast Chance,2019-07-13,Women's Masters (35-39) 71kg,Lindsey Carroll,65.9,32,-35,35,-52,52,54,35,54,89
Onaga Blast Chance,2019-07-13,Open Men's 61kg,Michael Mansur,60.7,-35,35,36,45,48,-51,36,48,84
Onaga Blast Chance,2019-07-13,Open Men's 61kg,Art Tarwater,56.3,34,36,38,39,-42,43,38,43,81
Onaga Blast Chance,2019-07-13,Men's 13 Under Age Group 44kg,Carson Ablard,40.9,25,27,30,37,40,43,30,43,73
Onaga Blast Chance,2019-07-13,Men's 13 Under Age Group 44kg,Titus Eisenbarth,43.4,23,26,31,37,-40,42,31,42,73
Onaga Blast Chance,2019-07-13,Women's Masters (40-44) 45kg,Yulia Kostogorova-Beller,44.3,35,-36,-36,38,-39,-39,35,38,73
Onaga Blast Chance,2019-07-13,Women's Masters (55-59) 64kg,Dawn Deeter-Schmelz,63.1,26,29,31,40,42,-43,31,42,73
Onaga Blast Chance,2019-07-13,Women's 14-15 Age Group 59kg,Kassidy Dye,56,-25,25,27,36,39,42,27,42,69
Onaga Blast Chance,2019-07-13,Women's 13 Under Age Group 59kg,Aaliyah Kerby,55.7,25,28,-30,-32,35,38,28,38,66
Onaga Blast Chance,2019-07-13,Men's 13 Under Age Group 44kg,JACOB TONNE,43.7,25,27,-30,32,35,38,27,38,65
Onaga Blast Chance,2019-07-13,Open Women's 55kg,Jaquelyn Molina,54.8,-65,-65,65,-80,-80,0,65,0,65
Onaga Blast Chance,2019-07-13,Men's 13 Under Age Group 32kg,Tatum Eisenbarth,30.2,20,22,-24,25,-28,28,22,28,50
Onaga Blast Chance,2019-07-13,Men's 13 Under Age Group 32kg,Titan Eisenbarth,30,17,20,-22,25,-28,28,20,28,48
