meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Annual Mushtok Open,2016-07-30,Open Men's+105 kg,Tylar Reagan,143.6,128,134,-140,158,-166,166,134,166,300
Annual Mushtok Open,2016-07-30,Open Men's 94 kg,Domminick Vetell,88.7,117,123,-130,148,153,160,123,160,283
Annual Mushtok Open,2016-07-30,Open Men's 94 kg,James DeNofa,92.4,111,116,-122,143,150,154,116,154,270
Annual Mushtok Open,2016-07-30,Open Men's+105 kg,Devin Leacock,117.2,97,102,106,142,-150,152,106,152,258
Annual Mushtok Open,2016-07-30,Open Men's 105 kg,Jason Pendergraph,99.8,110,115,-120,135,141,-146,115,141,256
Annual Mushtok Open,2016-07-30,Open Men's+105 kg,Marcus Leoni,111.65,110,115,120,130,136,-141,120,136,256
Annual Mushtok Open,2016-07-30,Open Men's 77 kg,Joe Price,72.55,112,-116,-116,135,142,-150,112,142,254
Annual Mushtok Open,2016-07-30,Open Men's 94 kg,Carlos Hernandez,91.5,-96,96,101,120,130,137,101,137,238
Annual Mushtok Open,2016-07-30,Open Men's+105 kg,Jeremy Agosto,112.15,88,94,100,129,-136,-136,100,129,229
Annual Mushtok Open,2016-07-30,Open Men's 77 kg,Cory Aun,74.95,95,-100,-100,121,127,130,95,130,225
Annual Mushtok Open,2016-07-30,Open Men's 105 kg,Joseph Fisher,96.75,92,-98,98,121,126,0,98,126,224
Annual Mushtok Open,2016-07-30,Open Men's 77 kg,Ricardo Ochoa,73.65,90,95,-100,120,126,-132,95,126,221
Annual Mushtok Open,2016-07-30,Open Men's 85 kg,Robert Hill,80.5,90,94,97,111,116,120,97,120,217
Annual Mushtok Open,2016-07-30,Open Men's 69 kg,Kevin Tai,67.45,85,88,-90,115,122,122,88,122,210
Annual Mushtok Open,2016-07-30,Open Men's 94 kg,Nicholas Johnson,92.25,88,94,-98,-110,110,115,94,115,209
Annual Mushtok Open,2016-07-30,Open Men's 105 kg,Adam Greulich,101.9,80,85,90,110,115,-120,90,115,205
Annual Mushtok Open,2016-07-30,Open Men's+105 kg,Joshua Ingram,106.75,87,-91,92,110,-120,-122,92,110,202
Annual Mushtok Open,2016-07-30,Open Men's 85 kg,Patrick Costello,79.25,90,94,-97,98,102,-106,94,102,196
Annual Mushtok Open,2016-07-30,Open Men's 94 kg,Stanley Albritton,85.6,80,-90,-92,105,111,116,80,116,196
Annual Mushtok Open,2016-07-30,Open Men's 85 kg,Rubyn Johnson,84.8,-80,80,-85,-103,103,110,80,110,190
Annual Mushtok Open,2016-07-30,Open Men's 77 kg,David Charlton,76.15,-70,73,76,100,105,110,76,110,186
Annual Mushtok Open,2016-07-30,Open Men's 69 kg,Jordan Diaz,65.15,78,82,-86,100,-110,-110,82,100,182
Annual Mushtok Open,2016-07-30,Open Men's 85 kg,Joseph Marinola,80.75,73,-70,80,94,102,-107,80,102,182
Annual Mushtok Open,2016-07-30,Open Women's +75 Kg,Hannah Crowe,87.2,73,77,80,93,97,100,80,100,180
Annual Mushtok Open,2016-07-30,Open Men's 77 kg,Gerrod Huff,75.85,70,75,-80,95,100,-103,75,100,175
Annual Mushtok Open,2016-07-30,Open Men's 85 kg,Gil Sosa,78.5,-60,60,65,105,-110,-110,65,105,170
Annual Mushtok Open,2016-07-30,Open Women's 69 kg,Holly Krzeminski,67.5,73,75,-78,94,-98,-100,75,94,169
Annual Mushtok Open,2016-07-30,Open Men's 94 kg,LOGAN Murkerson,87,65,-70,-70,90,96,-100,65,96,161
Annual Mushtok Open,2016-07-30,Open Men's 62 kg,Da'Quan Johnson,61.85,55,60,65,-90,-90,90,65,90,155
Annual Mushtok Open,2016-07-30,Open Women's 63 kg,allison fleming,61.8,63,-66,68,76,80,85,68,85,153
Annual Mushtok Open,2016-07-30,Open Women's +75 Kg,Sasha Jarquin,83.9,-67,-67,67,85,-88,-91,67,85,152
Annual Mushtok Open,2016-07-30,Open Women's +75 Kg,Haley O'Connell,75,63,66,68,-81,81,83,68,83,151
Annual Mushtok Open,2016-07-30,Open Women's 58 kg,Megan McBride,58,62,64,67,75,78,-80,67,78,145
Annual Mushtok Open,2016-07-30,Open Women's 63 kg,Sara Ford,61.9,-58,-58,59,78,81,84,59,84,143
