meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Speed Shop Spring Open,2017-04-15,Open Men's 85 kg,Brennen Colwell,84.95,-116,116,-120,-157,-160,160,116,160,276
Speed Shop Spring Open,2017-04-15,Open Men's 105 kg,Andrew Gallagher,96.45,-107,107,-112,135,140,145,107,145,252
Speed Shop Spring Open,2017-04-15,Open Men's 77 kg,Jake Hartsook,76.8,105,-110,110,-140,140,-147,110,140,250
Speed Shop Spring Open,2017-04-15,Open Men's+105 kg,Sean O'Day,107.4,100,105,110,132,135,-139,110,135,245
Speed Shop Spring Open,2017-04-15,Open Men's 85 kg,John Trickett,83.1,-111,-111,111,-132,132,-137,111,132,243
Speed Shop Spring Open,2017-04-15,Open Men's 105 kg,Jordan Houghton,97.3,100,110,-120,120,130,-140,110,130,240
Speed Shop Spring Open,2017-04-15,Open Men's 94 kg,William Ryhal,91.75,-100,100,-105,132,138,-143,100,138,238
Speed Shop Spring Open,2017-04-15,Open Men's 105 kg,LOUIS CHARLIER,98.45,90,97,101,115,118,123,101,123,224
Speed Shop Spring Open,2017-04-15,Open Men's 77 kg,Ryan Rohal,74.9,87,94,100,111,116,121,100,121,221
Speed Shop Spring Open,2017-04-15,Open Men's 94 kg,Ryan Davis,93.9,-100,100,-107,121,-124,-124,100,121,221
Speed Shop Spring Open,2017-04-15,Open Men's 85 kg,Paul Theders,83.15,-90,90,-95,120,125,-130,90,125,215
Speed Shop Spring Open,2017-04-15,Open Men's 94 kg,Michael Vano,93.75,85,-87,87,115,118,122,87,122,209
Speed Shop Spring Open,2017-04-15,Open Men's 94 kg,John Demko,89.5,77,-82,82,-107,107,-114,82,107,189
Speed Shop Spring Open,2017-04-15,Open Men's 85 kg,Neal Edgren,81.85,-78,78,-86,105,-111,-111,78,105,183
Speed Shop Spring Open,2017-04-15,Open Men's 94 kg,Christopher Redding,92.7,70,75,-80,102,107,-112,75,107,182
Speed Shop Spring Open,2017-04-15,Open Men's 85 kg,Robert Incorvaia,78.75,72,75,-83,100,-103,103,75,103,178
Speed Shop Spring Open,2017-04-15,Open Men's 85 kg,Samuel Japuncha,83.65,70,77,-82,93,100,-110,77,100,177
Speed Shop Spring Open,2017-04-15,Open Men's 85 kg,Samuel Hartman,83.65,70,73,-78,97,101,-105,73,101,174
Speed Shop Spring Open,2017-04-15,Open Men's 105 kg,Robert Carbon,104.85,65,70,-80,98,104,-109,70,104,174
Speed Shop Spring Open,2017-04-15,Open Women's 90 kg,Allison Mundekis,84.7,-66,66,70,77,82,88,70,88,158
Speed Shop Spring Open,2017-04-15,Open Men's 85 kg,Zachary Altenbaugh,84.55,60,63,67,80,85,91,67,91,158
Speed Shop Spring Open,2017-04-15,Open Men's 69 kg,aaron harrison,67.35,-60,65,-75,79,90,-100,65,90,155
Speed Shop Spring Open,2017-04-15,Open Women's 63 kg,Alexandra Restelli,62.15,55,57,-60,82,87,-89,57,87,144
Speed Shop Spring Open,2017-04-15,Open Women's 58 kg,Michelle Miguel,56.9,51,54,57,69,75,86,57,86,143
Speed Shop Spring Open,2017-04-15,Open Women's 75 kg,Kelsi Reynolds,73.6,-56,56,-59,80,85,-87,56,85,141
Speed Shop Spring Open,2017-04-15,Open Men's 77 kg,Jonathan Bafford,70.1,60,63,65,-75,-75,75,65,75,140
Speed Shop Spring Open,2017-04-15,Open Men's 77 kg,Matthew Quinterno,74.6,52,56,60,78,-84,-90,60,78,138
Speed Shop Spring Open,2017-04-15,Open Women's 75 kg,Taylor Markley,71.25,57,60,-63,71,74,-77,60,74,134
Speed Shop Spring Open,2017-04-15,Open Men's 56 kg,Stephen Bada,55.25,52,-55,55,71,74,77,55,77,132
Speed Shop Spring Open,2017-04-15,Open Men's 94 kg,Thomas DiDonato,93.7,-125,130,-135,-160,-160,-162,130,0,130
Speed Shop Spring Open,2017-04-15,Women's Masters (45-49) 75 kg,Michelle Viets,69.02,53,-56,-56,65,70,-73,53,70,123
Speed Shop Spring Open,2017-04-15,Women's Masters (35-39) 58 kg,Nichole Summers,54.55,48,52,-54,61,66,-70,52,66,118
Speed Shop Spring Open,2017-04-15,Women's Masters (35-39) 69 kg,Erica Ridley,65.1,48,50,52,66,-69,-71,52,66,118
Speed Shop Spring Open,2017-04-15,Open Women's +90 kg,Nichole Carpenter,102.4,50,-53,53,60,-65,65,53,65,118
Speed Shop Spring Open,2017-04-15,Open Women's 63 kg,Casey Kohn,61.65,50,52,-54,60,65,-71,52,65,117
Speed Shop Spring Open,2017-04-15,Open Women's 63 kg,Samantha Bosack,62.05,45,47,48,66,69,-71,48,69,117
Speed Shop Spring Open,2017-04-15,Open Women's 63 kg,Amy DeWoody,60,46,49,52,56,58,61,52,61,113
Speed Shop Spring Open,2017-04-15,Women's Masters (40-44) 58 kg,Lacretta Incorvaia,57.55,43,46,-49,55,-60,63,46,63,109
Speed Shop Spring Open,2017-04-15,Women's Masters (50-54) 63 kg,Cheryl Peterson,61.33,-34,34,-37,40,45,-50,34,45,79
Speed Shop Spring Open,2017-04-15,Women's 14-15 Age Group 53 kg,Eden Roush,49.05,29,32,-35,34,37,40,32,40,72
Speed Shop Spring Open,2017-04-15,Open Women's 69 kg,Katherine Cooper,64.5,-52,-52,-52,60,64,-66,0,64,64
Speed Shop Spring Open,2017-04-15,Open Women's 75 kg,Kelli Zachodni,69.6,55,-58,-58,-75,-75,-75,55,0,55
Speed Shop Spring Open,2017-04-15,Open Women's 69 kg,Madison Mitchell,67.25,-46,-46,46,-66,-66,-73,46,0,46
Speed Shop Spring Open,2017-04-15,Men's 13 Under Age Group 39kg,Anthony Hernandez,37.1,18,-21,-21,22,25,28,18,28,46
