meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2021 Norman Spring Invitational,2021-04-17,Open Men's +109kg,John Briski,109.5,75,81,92,120,127,-132,92,127,219
2021 Norman Spring Invitational,2021-04-17,Open Men's 109kg,Brandon Hovis,103.5,-66,66,70,93,-121,-127,70,93,163
2021 Norman Spring Invitational,2021-04-17,Open Women's 55kg,Elizabeth Le,54.8,-70,70,-73,89,92,-95,70,92,162
2021 Norman Spring Invitational,2021-04-17,Women's 16-17 Age Group 59kg,Karlee Carrouth,59,68,-70,70,-86,86,-90,70,86,156
2021 Norman Spring Invitational,2021-04-17,Women's Masters (35-39) +87kg,Marina Hartung,92,38,42,53,56,64,74,53,74,127
2021 Norman Spring Invitational,2021-04-17,Junior Women's 64kg,Eve Doudican,60.5,-30,30,32,40,44,48,32,48,80
2021 Norman Spring Invitational,2021-04-17,Open Women's 59kg,Jessica Coradin,59,25,30,-33,36,42,-48,30,42,72
2021 Norman Spring Invitational,2021-04-17,Women's 13 Under Age Group +64kg,Peyton Adee,69.7,30,32,-34,35,-40,40,32,40,72
2021 Norman Spring Invitational,2021-04-17,Open Women's 71kg,Zoe Dongas,66.1,22,25,28,28,31,-34,28,31,59
2021 Norman Spring Invitational,2021-04-17,Open Women's 55kg,Chandler Hunt,54.6,22,25,26,28,30,32,26,32,58
2021 Norman Spring Invitational,2021-04-17,Open Women's 55kg,Francesca Iacovacci,54.5,22,25,-27,28,30,33,25,33,58
