meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Bluegrass Barbell Open,2013-03-16,Open Men's 94 kg,Zachary Farrel,93.1,117,122,125,155,161,161,125,161,286
Bluegrass Barbell Open,2013-03-16,Open Men's 85 kg,Jacob Flint,82.8,115,118,123,147,155,161,123,161,284
Bluegrass Barbell Open,2013-03-16,Open Men's 94 kg,Wilson Fleming,89.1,120,120,128,140,145,145,128,145,273
Bluegrass Barbell Open,2013-03-16,Open Men's 85 kg,Dan Gorman,84.1,105,110,110,120,125,130,110,130,240
Bluegrass Barbell Open,2013-03-16,Open Men's+105 kg,Benyamin Williams,108,98,102,105,120,128,135,105,135,240
Bluegrass Barbell Open,2013-03-16,Open Men's 105 kg,George Maccow,103.2,90,95,95,130,137,137,95,137,232
Bluegrass Barbell Open,2013-03-16,Open Men's 105 kg,Kyle Stephens,98,85,90,95,120,130,135,95,135,230
Bluegrass Barbell Open,2013-03-16,Open Men's+105 kg,Ronald Henderson,126.7,95,102,102,105,115,121,102,121,223
Bluegrass Barbell Open,2013-03-16,Open Men's 105 kg,Aaron MacDonald,102.2,70,88,88,116,124,131,88,131,219
Bluegrass Barbell Open,2013-03-16,Open Men's+105 kg,Zachary Cramer,108,80,80,85,110,115,118,85,118,203
Bluegrass Barbell Open,2013-03-16,Open Men's 69 kg,Peyton McDaniel,67.8,85,85,90,110,112,112,90,112,202
Bluegrass Barbell Open,2013-03-16,Open Men's 77 kg,Kyle Moran,73.6,80,82,82,100,100,102,82,102,184
Bluegrass Barbell Open,2013-03-16,Open Men's 85 kg,Nickolas Meeks,81.4,64,73,80,90,100,100,80,100,180
Bluegrass Barbell Open,2013-03-16,Open Men's 77 kg,Tom Smith,77,77,77,81,92,92,92,81,92,173
Bluegrass Barbell Open,2013-03-16,Open Men's 69 kg,James Benson,67.5,60,65,70,85,95,95,70,95,165
Bluegrass Barbell Open,2013-03-16,Open Men's 85 kg,Steven Bare,84.1,61,70,77,72,84,88,77,88,165
Bluegrass Barbell Open,2013-03-16,Open Men's 85 kg,David Kwasny,83.5,68,68,73,80,85,90,73,90,163
Bluegrass Barbell Open,2013-03-16,Open Men's 62 kg,Clark Ackerman,61.4,65,65,72,75,81,86,72,86,158
Bluegrass Barbell Open,2013-03-16,Open Men's 94 kg,Edmund Ackerman,91.2,55,58,61,70,75,80,61,80,141
Bluegrass Barbell Open,2013-03-16,Open Women's 58 kg,Bailee Hanle,56,55,58,58,68,71,74,58,74,132
Bluegrass Barbell Open,2013-03-16,Open Women's 63 kg,Mary Whitlock,62.3,52,55,57,65,68,70,57,70,127
Bluegrass Barbell Open,2013-03-16,Open Men's 77 kg,Erik Strahan,74.2,50,53,53,60,60,65,53,65,118
Bluegrass Barbell Open,2013-03-16,Open Women's 69 kg,Elizabeth Lynn,66.4,47,50,53,55,60,65,53,65,118
Bluegrass Barbell Open,2013-03-16,Open Women's 63 kg,Allison Siu,62,37,41,41,60,63,65,41,65,106
Bluegrass Barbell Open,2013-03-16,Women's Masters (40-44) 69 kg,Terre Dyche,68.9,40,43,45,56,58,60,45,60,105
