meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 85 kg,David Lamb,83.9,122,130,133,155,155,164,133,164,297
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 94 kg,Braydon Kennedy,89.45,120,125,130,145,149,149,130,149,279
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 94 kg,Joshua Seligsohn,88.4,100,105,110,135,135,140,110,140,250
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 85 kg,Jack Carpenter,84.15,103,107,110,130,135,138,110,138,248
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 94 kg,Joshua Noonan,93.5,102,107,107,120,127,133,107,133,240
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 105 kg,Mitch Hellige,102.5,90,90,100,120,130,0,100,130,230
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 77 kg,Keifer McInvale,77,98,102,102,119,124,127,102,127,229
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 77 kg,Samuel Macklin,74.6,93,96,100,124,127,127,100,127,227
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 85 kg,Calvin Pollard,84.5,75,81,87,107,113,118,87,118,205
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 85 kg,Kevin Loftis,78.25,85,90,93,100,105,110,93,110,203
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 94 kg,Anthony Martorano,87.4,80,85,90,100,105,110,90,110,200
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 85 kg,Trenton Liedholm,77.5,75,80,85,105,108,111,85,111,196
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 85 kg,Rigoberto Ramirez,82.4,78,81,84,96,100,104,84,104,188
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 69 kg,Douglas Hatano,68.8,75,79,83,95,100,104,83,104,187
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 69 kg,David Gutierrez,69,64,71,77,97,102,109,77,109,186
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 85 kg,Andrew Oslovar,83.8,76,79,81,97,10,105,81,105,186
IRON BEAVER SPRING OPEN,2017-04-15,Women's Masters (35-39) 63 kg,Robin Brougher,62.15,70,73,76,91,94,96,76,96,172
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 90 kg,Amelia Salzman,76.7,71,74,76,91,94,96,76,96,172
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 85 kg,Fernando De Avila,81.85,59,62,64,90,95,101,64,101,165
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 63 kg,Marie Rochat,58.95,64,68,71,87,90,93,71,93,164
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 69 kg,Jordan Boriack,66.9,67,69,71,85,90,90,71,90,161
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 69 kg,Dillon Hines,67.35,67,69,72,85,85,88,72,88,160
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 90 kg,Delina Whidden,77.05,61,61,64,85,90,94,64,94,158
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 69 kg,Chelsea Wilkes,64.85,66,69,71,79,82,85,71,85,156
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 63 kg,Pamela French,62.75,58,62,66,78,80,83,66,83,149
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 63 kg,Jordin Schramm,60.65,57,60,65,74,78,80,65,80,145
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 75 kg,Kayla Bauer,73.5,58,61,64,74,78,78,64,78,142
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 75 kg,Courtney Tuma,74.75,57,60,60,77,80,82,60,82,142
IRON BEAVER SPRING OPEN,2017-04-15,Open Men's 77 kg,Anthony Sherwood,73.85,60,65,67,65,70,75,67,75,142
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 63 kg,Stephanie Anson,60.3,61,63,65,67,69,71,65,71,136
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 75 kg,Emily Johnson,72.7,47,50,55,70,75,78,55,78,133
IRON BEAVER SPRING OPEN,2017-04-15,Women's Masters (45-49) 63 kg,Dee Heinz,62.9,57,59,61,67,69,71,61,71,132
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 58 kg,Chelsea Brinegar,56.7,52,54,56,69,72,75,56,75,131
IRON BEAVER SPRING OPEN,2017-04-15,Women's Masters (40-44) 63 kg,Lori Lubash,60.25,52,54,56,71,73,75,56,75,131
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 75 kg,Kayla Kumle,72,48,51,54,65,69,72,54,72,126
IRON BEAVER SPRING OPEN,2017-04-15,Women's Masters (35-39) 75 kg,Rebecka Weinsteiger,74.95,47,51,51,68,70,75,51,75,126
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 63 kg,Mai Khoi Pham,62.25,45,47,47,65,67,69,47,69,116
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 58 kg,June Clark,54.35,46,49,49,62,62,66,49,66,115
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 63 kg,Kara Shea,62.9,40,40,43,58,62,66,43,66,109
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 53 kg,Kathia Gonzalez-Gallo,52.3,43,46,48,52,52,55,48,55,103
IRON BEAVER SPRING OPEN,2017-04-15,Open Women's 58 kg,Melanie Smith,57,42,42,44,52,55,58,44,58,102
IRON BEAVER SPRING OPEN,2017-04-15,Women's Masters (60-64) +90 kg,Nancy Colfer,113,32,34,36,48,51,55,36,55,91
