meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
LVB IN-HOUSE COMPETITION,2018-08-04,Open Men's 102kg,Joshua Norton,102,-112,113,117,128,133,137,117,137,254
LVB IN-HOUSE COMPETITION,2018-08-04,Open Men's +109kg,Martin Sisneroz,132.1,100,107,113,125,130,140,113,140,253
LVB IN-HOUSE COMPETITION,2018-08-04,Open Men's 89kg,Christopher Simmons,85.7,94,97,101,122,127,130,101,130,231
LVB IN-HOUSE COMPETITION,2018-08-04,Open Men's 102kg,joshua pisciotta,99.2,95,100,103,119,0,0,103,119,222
LVB IN-HOUSE COMPETITION,2018-08-04,Open Men's 89kg,Johnson Shao,87.9,85,-89,89,107,-112,112,89,112,201
LVB IN-HOUSE COMPETITION,2018-08-04,Open Women's +87kg,Jansje Henny Boer,87,-65,65,70,77,83,-86,70,83,153
LVB IN-HOUSE COMPETITION,2018-08-04,Women's Masters (35-39) 64kg,Rachel Blasingame,64,62,64,66,78,82,85,66,85,151
LVB IN-HOUSE COMPETITION,2018-08-04,Women's Masters (35-39) +87kg,Esther Gabriel,93.9,-54,54,60,70,80,83,60,83,143
LVB IN-HOUSE COMPETITION,2018-08-04,Open Women's 71kg,Prexy Tamayo,69.1,50,53,55,65,67,73,55,73,128
LVB IN-HOUSE COMPETITION,2018-08-04,Open Women's 59kg,Olga Chaplygina,58.1,49,51,53,67,70,72,53,72,125
LVB IN-HOUSE COMPETITION,2018-08-04,Women's Masters (40-44) 76kg,Dawn Reed,74.6,53,55,57,-65,65,67,57,67,124
LVB IN-HOUSE COMPETITION,2018-08-04,Open Women's 55kg,Samara Day,54.5,42,45,48,50,58,61,48,61,109
LVB IN-HOUSE COMPETITION,2018-08-04,Women's Masters (35-39) 81kg,Elizabeth Rubins,78.2,-37,38,40,57,59,61,40,61,101
LVB IN-HOUSE COMPETITION,2018-08-04,Women's Masters (35-39) 64kg,Rose Peterson,60.6,30,32,34,50,-52,-54,34,50,84
LVB IN-HOUSE COMPETITION,2018-08-04,Women's Masters (55-59) 55kg,Sharon Handel,54.7,26,28,29,35,37,39,29,39,68
