meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Schools OUT Celebration,2022-05-21,Open Men's 73kg,Bryan Jow,71.64,108,-112,115,140,145,-150,115,145,260
Schools OUT Celebration,2022-05-21,Open Men's 89kg,Jesse Sanborn,87.31,98,103,-106,120,125,130,103,130,233
Schools OUT Celebration,2022-05-21,Men's Masters (40-44) 109kg,Brandon Duffner,103.38,98,-103,-105,120,125,130,98,130,228
Schools OUT Celebration,2022-05-21,Open Men's 89kg,Jesus Gonzalez,89,84,88,93,115,125,-136,93,125,218
Schools OUT Celebration,2022-05-21,Open Women's 71kg,Mahassen Paiva,70.55,77,82,87,99,104,110,87,110,197
Schools OUT Celebration,2022-05-21,Open Women's 81kg,Sara Manesiotis,80.57,64,68,-72,97,101,-103,68,101,169
Schools OUT Celebration,2022-05-21,Men's 16-17 Age Group 67kg,Zachary Starnes,66.56,68,72,75,85,90,-95,75,90,165
Schools OUT Celebration,2022-05-21,Men's Masters (50-54) 102kg,Robert Moeller,101.56,63,67,-69,85,91,95,67,95,162
Schools OUT Celebration,2022-05-21,Women's Masters (35-39) 76kg,Kristin Violette,74.76,64,68,72,85,89,-93,72,89,161
Schools OUT Celebration,2022-05-21,Women's 16-17 Age Group +81kg,MIlan Brown,135.9,65,67,-70,82,85,-90,67,85,152
Schools OUT Celebration,2022-05-21,Men's 16-17 Age Group 73kg,Jack Quigley,71.81,61,65,70,75,80,-85,70,80,150
Schools OUT Celebration,2022-05-21,Men's 14-15 Age Group 81kg,Ahmad Minor,80.86,53,56,-61,-75,75,-85,56,75,131
Schools OUT Celebration,2022-05-21,Women's Masters (40-44) 87kg,Audra Lavik,85.2,50,-53,53,65,68,70,53,70,123
Schools OUT Celebration,2022-05-21,Open Women's 71kg,Rachel Schulte,69.84,47,-50,50,64,67,70,50,70,120
Schools OUT Celebration,2022-05-21,Open Women's 64kg,Adrien Gates,62.85,-50,52,-56,63,67,-69,52,67,119
Schools OUT Celebration,2022-05-21,Open Women's 71kg,Sharde Hawkins,65.62,43,48,-52,57,62,-66,48,62,110
Schools OUT Celebration,2022-05-21,Open Women's 55kg,McKenzie Miller,52.65,38,-41,41,48,-51,-51,41,48,89
Schools OUT Celebration,2022-05-21,Men's 14-15 Age Group +89kg,Issac Singletary,108.6,33,-34,-34,45,-48,-48,33,45,78
Schools OUT Celebration,2022-05-21,Women's 14-15 Age Group 49kg,Alexis Tayler,49,30,32,35,37,40,-41,35,40,75
Schools OUT Celebration,2022-05-21,Men's 14-15 Age Group 44kg,Zachariah Hendrix,43.86,25,30,-33,33,35,38,30,38,68
Schools OUT Celebration,2022-05-21,Men's 13 Under Age Group 61kg,Alexis Robbins,57.96,25,-27,27,30,33,-35,27,33,60
Schools OUT Celebration,2022-05-21,Men's 16-17 Age Group 73kg,Carson Cudahy,71.62,60,-65,-65,-75,-75,-75,60,0,60
Schools OUT Celebration,2022-05-21,Men's 13 Under Age Group 44kg,Eli Duffner,41.91,16,-18,18,17,-19,19,18,19,37
