meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
August Weightlifting League,2017-08-13,Open Men's 94 kg,Benjamin Retherford,88.3,102,107,112,-127,127,132,112,132,244
August Weightlifting League,2017-08-13,Open Men's 105 kg,Evan Stump,104.8,83,87,90,-125,125,128,90,128,218
August Weightlifting League,2017-08-13,Open Men's 105 kg,Kyle Fulghum,104.3,86,91,94,124,-130,-130,94,124,218
August Weightlifting League,2017-08-13,Open Men's 94 kg,Ronald Ray,92.2,90,-94,-95,-115,-115,115,90,115,205
August Weightlifting League,2017-08-13,Open Men's 105 kg,Patrick Pemberton,104,75,77,-79,111,115,118,77,118,195
August Weightlifting League,2017-08-13,Open Men's 69 kg,Mark Erdeljac,68.75,80,-85,-87,100,-105,-105,80,100,180
August Weightlifting League,2017-08-13,Open Women's 58 kg,Krystle Fanzo,58,68,70,72,86,88,-90,72,88,160
August Weightlifting League,2017-08-13,Open Men's 85 kg,Darnley Etienne,83.55,60,65,70,80,85,90,70,90,160
August Weightlifting League,2017-08-13,Open Women's 63 kg,Cassandra Sasser,62.9,55,58,61,73,78,81,61,81,142
August Weightlifting League,2017-08-13,Open Women's 69 kg,Victoria Chavez,68.7,53,-55,55,73,76,-79,55,76,131
August Weightlifting League,2017-08-13,Women's Masters (35-39) 58 kg,Shanna Clay,56.75,55,58,60,66,69,70,60,70,130
August Weightlifting League,2017-08-13,Open Women's 58 kg,Blair Erdeljac,57.75,48,50,53,64,66,70,53,70,123
August Weightlifting League,2017-08-13,Open Women's 69 kg,Madison Mitchell,65.6,48,50,-53,-65,65,-67,50,65,115
August Weightlifting League,2017-08-13,Open Men's 62 kg,Michael Zhu,61.9,47,52,55,60,-65,-65,55,60,115
August Weightlifting League,2017-08-13,Open Women's 63 kg,Brookelyn Willett,63,-46,46,-48,60,-64,64,46,64,110
August Weightlifting League,2017-08-13,Open Women's 63 kg,Julia Ray,61.9,-43,43,-47,56,60,63,43,63,106
August Weightlifting League,2017-08-13,Women's Masters (55-59) 63 kg,Robin Berner,62,30,33,36,40,45,50,36,50,86
August Weightlifting League,2017-08-13,Open Men's 94 kg,Brian Schwartz,89.3,-91,-94,-94,0,0,0,0,0,0
