meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 109kg,Adam White,107.9,128,132,136,165,170,-175,136,170,306
2021 Texas State Weightlifting Championships,2021-01-15,Men's Masters (40-44) +109kg,Jason Starks,127.5,135,140,145,150,-160,160,145,160,305
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 89kg,Brandon Victorian,83.6,125,130,135,155,160,-165,135,160,295
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's +109kg,Zach Zellars,117.8,123,126,-130,160,165,168,126,168,294
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 81kg,Jeremy Briggs,79.8,128,132,-136,155,160,-166,132,160,292
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 102kg,alireza yazdanshenas,100.4,-121,125,130,160,-165,-170,130,160,290
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's +109kg,Josiah Willis,138.9,127,132,-136,151,158,-164,132,158,290
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 102kg,Jacob Sherrill,101.6,115,120,126,-160,-160,160,126,160,286
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 81kg,Cole Mays,79.8,120,-125,125,155,160,-168,125,160,285
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 96kg,Chase Durham,93.6,125,130,-134,-155,-155,155,130,155,285
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 102kg,Stanley Bastien,100.8,120,125,-130,160,-166,-166,125,160,285
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's +109kg,Brandon Fricke,125.3,120,125,-130,-160,-160,160,125,160,285
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 96kg,Douglas Ligon,95.4,130,133,-136,150,-160,-170,133,150,283
2021 Texas State Weightlifting Championships,2021-01-15,Junior Men's 102kg,Ryan Helton,98.1,106,110,115,150,154,157,115,157,272
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 96kg,Jason Johnson,94.9,115,120,-125,140,145,150,120,150,270
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 102kg,Abelardo Martinez-Lopez,101.6,-112,-112,115,140,-150,150,115,150,265
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 109kg,Gabriel Sanchez,107.2,108,112,116,142,146,-150,116,146,262
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 109kg,Steve Burgos,102.4,100,105,110,140,145,150,110,150,260
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 81kg,Eric Zunker,78.8,113,-118,-120,138,142,145,113,145,258
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 73kg,Greg Cook,72.8,110,115,118,130,135,-140,118,135,253
2021 Texas State Weightlifting Championships,2021-01-15,Men's Masters (45-49) +109kg,Jeremy Villa,138.4,103,108,113,130,135,140,113,140,253
2021 Texas State Weightlifting Championships,2021-01-15,Junior Men's 67kg,Mario Marquez,66.8,-100,100,108,139,144,-150,108,144,252
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 73kg,David Cadieux,72.2,111,116,-120,135,-140,-140,116,135,251
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 81kg,Kyle Thomas,80,108,-113,-114,138,142,-145,108,142,250
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 73kg,Kenny Wilkins,68.4,102,108,112,125,132,137,112,137,249
2021 Texas State Weightlifting Championships,2021-01-15,Men's Masters (35-39) 96kg,Josh Cooke,92.9,104,107,-110,130,136,141,107,141,248
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 67kg,Austin Bracey,65.4,105,109,112,126,131,135,112,135,247
2021 Texas State Weightlifting Championships,2021-01-15,Junior Men's 89kg,Victor Delgado,87.6,105,110,-114,131,137,-145,110,137,247
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 89kg,Justin Rosas,86.5,100,-108,108,138,-143,-143,108,138,246
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 89kg,Alex Garcia,88.1,-100,102,110,116,-134,135,110,135,245
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 96kg,Chad Carey,94.4,100,107,115,130,-139,-144,115,130,245
2021 Texas State Weightlifting Championships,2021-01-15,Men's Masters (35-39) 89kg,Benjamin Stevens,86.9,100,105,110,130,135,-138,110,135,245
2021 Texas State Weightlifting Championships,2021-01-15,Men's Masters (35-39) 89kg,Sergio Torres Ramos,87.7,104,108,111,120,130,-136,111,130,241
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 96kg,Kevin Kwon,95.2,104,-107,-110,124,129,136,104,136,240
2021 Texas State Weightlifting Championships,2021-01-15,Men's Masters (40-44) 89kg,osagie iyamu,85.2,100,103,106,130,134,-136,106,134,240
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 73kg,Jason Krogulski,71.8,99,103,-107,128,-133,134,103,134,237
2021 Texas State Weightlifting Championships,2021-01-15,Open Men's 102kg,Eugene Lee,98.3,99,102,105,120,130,-135,105,130,235
