meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Mid-American Weightlifting Championships,2016-10-23,Open Men's+105 kg,Michael Fierro,124.25,140,146,-151,176,182,-186,146,182,328
Mid-American Weightlifting Championships,2016-10-23,Open Men's 105 kg,Trenton Moorehead,104.33,125,130,132,160,-164,-165,132,160,292
Mid-American Weightlifting Championships,2016-10-23,Open Men's+105 kg,Jon Schmidt,116.06,120,-125,125,160,-170,-170,125,160,285
Mid-American Weightlifting Championships,2016-10-23,Open Men's 94 kg,Jordan Greenland,92.09,125,-130,130,148,153,-158,130,153,283
Mid-American Weightlifting Championships,2016-10-23,Open Men's 105 kg,Aniceto Ruiz,104.99,-123,-123,125,157,-165,-165,125,157,282
Mid-American Weightlifting Championships,2016-10-23,Open Men's 85 kg,Christopher Young,84.98,120,123,-127,150,157,-160,123,157,280
Mid-American Weightlifting Championships,2016-10-23,Open Men's 94 kg,Peter Sekalias,93,121,125,-128,-154,154,-159,125,154,279
Mid-American Weightlifting Championships,2016-10-23,Open Men's 94 kg,Jared Richmond,85.78,-125,-125,125,146,151,-154,125,151,276
Mid-American Weightlifting Championships,2016-10-23,Open Men's 85 kg,Stephen Krofl,83.5,117,121,123,-142,-142,148,123,148,271
Mid-American Weightlifting Championships,2016-10-23,Open Men's 105 kg,Ryan Grage,104.14,110,115,120,-145,146,150,120,150,270
Mid-American Weightlifting Championships,2016-10-23,Open Men's 77 kg,Joseph Roark,76.25,115,120,127,142,-145,-145,127,142,269
Mid-American Weightlifting Championships,2016-10-23,Open Men's 94 kg,Michael Vanchieri,92.73,112,-116,118,143,148,-153,118,148,266
Mid-American Weightlifting Championships,2016-10-23,Open Men's 77 kg,Nicholas Mirabile,76.4,110,113,115,141,145,150,115,150,265
Mid-American Weightlifting Championships,2016-10-23,Open Men's 94 kg,James Christopher,85.62,-112,115,-118,135,140,145,115,145,260
Mid-American Weightlifting Championships,2016-10-23,Open Men's 85 kg,Trenton Paul,83.95,115,-120,-122,142,-152,-154,115,142,257
Mid-American Weightlifting Championships,2016-10-23,Open Men's 94 kg,max dallman,89.5,107,113,120,127,133,137,120,137,257
Mid-American Weightlifting Championships,2016-10-23,Open Men's 94 kg,Justin Root,92.55,105,108,112,-135,135,139,112,139,251
Mid-American Weightlifting Championships,2016-10-23,Open Men's 85 kg,Eric Wiersema,81.32,97,101,105,130,135,140,105,140,245
Mid-American Weightlifting Championships,2016-10-23,Open Men's 105 kg,Chris Garvey,103.31,102,106,-110,138,-142,-145,106,138,244
Mid-American Weightlifting Championships,2016-10-23,Open Men's 77 kg,Christopher Weiss,75.93,-105,107,111,128,132,-135,111,132,243
Mid-American Weightlifting Championships,2016-10-23,Open Men's 94 kg,Carl Balentyne,89.89,103,108,113,130,-135,-135,113,130,243
Mid-American Weightlifting Championships,2016-10-23,Open Men's 105 kg,Geoffrey Martin,94.54,-103,103,106,133,137,-145,106,137,243
Mid-American Weightlifting Championships,2016-10-23,Open Men's 94 kg,Filip Pindral,86.34,-103,103,-106,-133,-139,139,103,139,242
Mid-American Weightlifting Championships,2016-10-23,Open Men's+105 kg,Eric Guthrie,117.1,-110,112,-117,130,-135,-137,112,130,242
Mid-American Weightlifting Championships,2016-10-23,Open Men's 77 kg,Bret Pfeiffer,73.13,100,105,-110,125,130,135,105,135,240
Mid-American Weightlifting Championships,2016-10-23,Open Men's 85 kg,Adam Klingenberger,80.7,105,110,-115,125,130,-135,110,130,240
Mid-American Weightlifting Championships,2016-10-23,Open Men's 85 kg,Jon Alvarez,84.7,105,110,-115,125,130,-135,110,130,240
Mid-American Weightlifting Championships,2016-10-23,Open Men's 85 kg,Stefan Certa,83.5,95,100,105,127,132,-135,105,132,237
Mid-American Weightlifting Championships,2016-10-23,Open Men's 94 kg,Terrence Bates,93.25,-105,105,109,-125,125,-130,109,125,234
Mid-American Weightlifting Championships,2016-10-23,Open Men's 94 kg,Jeremy Perez,90.51,92,96,100,120,125,132,100,132,232
Mid-American Weightlifting Championships,2016-10-23,Open Men's 94 kg,Alec Zielinski,92.46,-101,-101,101,-128,130,-134,101,130,231
Mid-American Weightlifting Championships,2016-10-23,Open Men's 85 kg,Zach Powell,82.93,95,100,105,110,120,-125,105,120,225
Mid-American Weightlifting Championships,2016-10-23,Open Men's 85 kg,Paul Marqui,84.19,92,-96,98,120,-127,127,98,127,225
Mid-American Weightlifting Championships,2016-10-23,Open Men's+105 kg,Matthew Gibson,131.3,91,95,-100,125,130,-137,95,130,225
