meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Double Barrel Classic,2018-02-11,Open Men's+105 kg,Nick DeShane,123.09,-120,120,128,155,160,-165,128,160,288
Double Barrel Classic,2020-02-16,Open Men's +109kg,Nick DeShane,120.59,123,-128,-130,155,160,164,123,164,287
Double Barrel Classic,2020-02-16,Open Men's 89kg,Griffin Elbert,88.11,122,126,-130,155,160,-166,126,160,286
Double Barrel Classic,2020-02-16,Open Men's 102kg,Kornel George,101.5,125,-130,-133,155,-160,-160,125,155,280
Double Barrel Classic,2018-02-11,Open Men's 105 kg,Kornel George,100.95,117,123,-129,140,145,151,123,151,274
Double Barrel Classic,2020-02-16,Open Men's 89kg,Tony Dam,87.99,112,116,120,-141,141,147,120,147,267
Double Barrel Classic,2020-02-16,Open Women's +87kg,Rebecca Rouse,88.95,108,111,115,135,140,143,115,143,258
Double Barrel Classic,2018-02-11,Open Men's 105 kg,Jason Berg,97.26,-110,110,112,140,146,-152,112,146,258
Double Barrel Classic,2018-02-11,Open Men's 105 kg,Cesar Rivera,102.99,97,103,108,143,-148,150,108,150,258
Double Barrel Classic,2020-02-16,Open Men's 96kg,Jason Acosta,95.39,112,115,-118,140,143,-146,115,143,258
Double Barrel Classic,2020-02-16,Open Men's 89kg,Preston Cioffi,88.26,110,-114,-116,143,148,-152,110,148,258
Double Barrel Classic,2018-02-11,Open Men's+105 kg,Rodrigo Otero,106.53,102,107,112,140,145,-150,112,145,257
Double Barrel Classic,2018-02-11,Open Men's 94 kg,Daniel Foret,89.41,105,108,111,136,142,145,111,145,256
Double Barrel Classic,2020-02-16,Open Women's +87kg,Katelyn Kent,87.83,107,-112,112,137,143,-148,112,143,255
Double Barrel Classic,2020-02-16,Open Men's 102kg,Robert Cheely,100.51,-109,-114,114,132,136,140,114,140,254
Double Barrel Classic,2018-02-11,Open Men's 69 kg,Anthony Ortega,67.9,113,-113,113,-135,135,-137,113,135,248
Double Barrel Classic,2020-02-16,Open Women's +87kg,Jodi Slicker,94.72,-105,105,-112,-135,135,140,105,140,245
Double Barrel Classic,2020-02-16,Open Men's 109kg,Charles McAvoy,108.49,90,95,100,130,135,140,100,140,240
Double Barrel Classic,2018-02-11,Open Men's 94 kg,Joey Taua'i Sr,93.01,-100,101,107,115,133,-141,107,133,240
Double Barrel Classic,2020-02-16,Open Men's 89kg,Robert Crowl,88.44,-102,103,108,122,126,131,108,131,239
Double Barrel Classic,2020-02-16,Open Men's 96kg,Andres Gomez Rosales,95.28,103,-107,-107,-130,130,135,103,135,238
Double Barrel Classic,2018-02-11,Open Men's 85 kg,Timothy Johnson,83.91,97,102,107,125,130,-136,107,130,237
Double Barrel Classic,2020-02-16,Open Women's +87kg,Jamie Swartz,96.17,-105,105,-110,121,126,131,105,131,236
Double Barrel Classic,2018-02-11,Open Men's 85 kg,Dennis Miller,83.85,97,100,-103,127,130,135,100,135,235
Double Barrel Classic,2020-02-16,Open Men's 67kg,Josh Bringas,65.86,100,105,-110,120,125,130,105,130,235
Double Barrel Classic,2020-02-16,Open Men's 96kg,Ron Kao,94.46,105,109,-112,119,124,-128,109,124,233
Double Barrel Classic,2018-02-11,Open Men's 94 kg,Thomas Knebelsberger,92.69,93,96,100,123,128,133,100,133,233
Double Barrel Classic,2020-02-16,Open Men's 81kg,Isaac Cruz,79.28,97,103,109,124,-130,-136,109,124,233
Double Barrel Classic,2018-02-11,Open Men's+105 kg,Christopher Feldmann,115.54,105,-108,-115,125,-130,-130,105,125,230
Double Barrel Classic,2020-02-16,Open Men's 96kg,Sage Tomita,92.17,91,95,-99,122,127,134,95,134,229
Double Barrel Classic,2018-02-11,Open Men's 94 kg,Gabriel-Alberto Arce,93,94,-97,98,125,130,-135,98,130,228
Double Barrel Classic,2018-02-11,Open Men's 94 kg,Robert Crowl,91.86,95,100,104,117,120,124,104,124,228
Double Barrel Classic,2018-02-11,Open Men's 85 kg,Ryan Gray,83.62,-101,-102,102,125,-130,-130,102,125,227
Double Barrel Classic,2018-02-11,Open Men's 94 kg,Chad Seltzer,89.56,-96,97,-100,120,125,130,97,130,227
Double Barrel Classic,2018-02-11,Open Men's 105 kg,Barret Strate,100.27,-100,100,105,117,122,-126,105,122,227
Double Barrel Classic,2018-02-11,Open Men's 94 kg,Mohammad Hashemian,92.24,94,98,-102,122,-126,127,98,127,225
Double Barrel Classic,2018-02-11,Open Men's 85 kg,Nicholas Jones,82.97,-90,90,95,120,125,128,95,128,223
Double Barrel Classic,2020-02-16,Open Women's 81kg,Terri Kinjo,80.46,-95,-95,95,120,125,-129,95,125,220
Double Barrel Classic,2018-02-11,Open Men's 85 kg,james smith,84.51,95,100,-103,120,-125,-125,100,120,220
Double Barrel Classic,2018-02-11,Open Men's 94 kg,Scott Kellner,92.18,90,-94,94,120,124,-128,94,124,218
Double Barrel Classic,2020-02-16,Open Men's 96kg,Nicholas Jimenez,93.24,95,100,-106,111,117,-122,100,117,217
Double Barrel Classic,2020-02-16,Open Women's 71kg,Natalia Maldonado,69.56,93,97,-102,120,-124,-124,97,120,217
Double Barrel Classic,2020-02-16,Open Men's 89kg,Bob Jennings,85.74,87,92,97,102,120,-133,97,120,217
Double Barrel Classic,2020-02-16,Open Men's 89kg,Burchfield Peter,88.01,88,91,-94,120,125,-130,91,125,216
Double Barrel Classic,2018-02-11,Open Men's 69 kg,Benjamin Gonzalez,67,-93,93,96,-119,-119,119,96,119,215
Double Barrel Classic,2018-02-11,Open Men's 69 kg,Jason Umali,67.6,90,94,98,106,-112,115,98,115,213
Double Barrel Classic,2020-02-16,Open Men's 96kg,Uriel Christian Guzman,95.56,-87,87,91,121,-126,-127,91,121,212
Double Barrel Classic,2018-02-11,Open Men's 85 kg,shaun storm,80.74,80,85,-90,117,120,125,85,125,210
Double Barrel Classic,2020-02-16,Open Men's 89kg,Hyunho Chae,81.85,90,95,-103,-114,115,-120,95,115,210
Double Barrel Classic,2018-02-11,Open Men's 77 kg,Gerardo Sanchez,76.18,90,-94,94,115,-120,0,94,115,209
Double Barrel Classic,2018-02-11,Open Men's 77 kg,Gene Han,76.44,-90,93,96,105,-110,111,96,111,207
Double Barrel Classic,2018-02-11,Open Men's 85 kg,Ryan Martinez,82.36,90,-94,-95,113,-116,117,90,117,207
Double Barrel Classic,2018-02-11,Open Men's 77 kg,Nathan Serrano,75.45,85,-90,90,111,116,-118,90,116,206
Double Barrel Classic,2020-02-16,Open Women's +87kg,Ashley Wille,101.36,84,87,-90,110,116,-121,87,116,203
Double Barrel Classic,2018-02-11,Open Men's 77 kg,Anthony Garcia,76.22,82,86,-90,109,-116,117,86,117,203
Double Barrel Classic,2018-02-11,Open Men's 77 kg,Joshua Casteel,71.79,87,91,-93,104,108,112,91,112,203
Double Barrel Classic,2018-02-11,Open Men's 85 kg,Burchfield Peter,83.93,79,82,86,-111,111,116,86,116,202
Double Barrel Classic,2018-02-11,Open Men's+105 kg,Uriel Christian Guzman,106.37,77,82,-86,105,110,120,82,120,202
Double Barrel Classic,2018-02-11,Open Men's 77 kg,Correy Jones,76.59,82,-85,86,-111,112,115,86,115,201
Double Barrel Classic,2018-02-11,Open Men's+105 kg,Ryan Bell,109.59,78,81,84,111,115,-118,84,115,199
Double Barrel Classic,2020-02-16,Open Men's 89kg,Sean Cullina,87.55,82,86,90,105,109,-113,90,109,199
Double Barrel Classic,2018-02-11,Open Men's 85 kg,Joshua Wilson,83.98,84,-88,88,105,110,-114,88,110,198
Double Barrel Classic,2018-02-11,Open Men's 94 kg,Anthony Sosa,93.05,80,82,85,111,113,-116,85,113,198
Double Barrel Classic,2018-02-11,Open Men's 69 kg,Khang Nguyen,67.6,84,84,87,100,105,110,87,110,197
Double Barrel Classic,2018-02-11,Open Women's 90 kg,Megan Bradley,87.6,80,-83,83,106,109,-112,83,109,192
Double Barrel Classic,2020-02-16,Open Men's 81kg,Jessie Davis,76.87,75,78,81,105,-108,108,81,108,189
Double Barrel Classic,2018-02-11,Open Men's 94 kg,Gregory Shaw,92.38,75,77,81,103,107,-111,81,107,188
Double Barrel Classic,2020-02-16,Open Men's 67kg,Patrick Gonzales,66.38,82,85,89,-95,96,99,89,99,188
Double Barrel Classic,2018-02-11,Open Men's 85 kg,Jared Dicioco,81.95,70,75,80,100,107,-114,80,107,187
