meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Black Box Open,2015-02-21,Open Men's 94 kg,Aaron Gonzales,86.4,90,-97,-102,120,-130,-131,90,120,210
Black Box Open,2015-02-21,Open Men's 85 kg,Grayson Starner,83.18,80,85,90,105,110,-115,90,110,200
Black Box Open,2015-02-21,Open Men's 77 kg,Andrew Kim,75.97,80,85,-91,100,105,110,85,110,195
Black Box Open,2015-02-21,Open Men's 85 kg,Wes Jansen,80.61,75,78,81,93,97,101,81,101,182
Black Box Open,2015-02-21,Open Men's 77 kg,Danny Andermann,75.5,65,70,74,76,81,85,74,85,159
Black Box Open,2015-02-21,Open Men's 77 kg,Andrew Lu,72.27,60,63,-65,80,83,86,63,86,149
Black Box Open,2015-02-21,Open Men's 77 kg,Marc Charest,73.46,-60,60,62,80,-84,85,62,85,147
Black Box Open,2015-02-21,Open Men's 69 kg,Marcus Williams,66.28,51,56,60,75,80,85,60,85,145
Black Box Open,2015-02-21,Open Women's 69 kg,Dana Ashcraft,68.96,-46,46,53,63,67,71,53,71,124
Black Box Open,2015-02-21,Men's 14-15 Age Group 50 Kg,Ulysses Yarbrough,45.28,52,55,-57,60,63,66,55,66,121
Black Box Open,2015-02-21,Open Women's 75 kg,Monica Ulibarri,69.82,44,47,-50,63,66,68,47,68,115
Black Box Open,2015-02-21,Open Women's +75 Kg,Consuelo Rios,109.62,45,-48,-48,62,64,-67,45,64,109
Black Box Open,2015-02-21,Open Women's +75 Kg,Justine McDaniel,87.7,40,44,49,-60,60,-65,49,60,109
Black Box Open,2015-02-21,Open Women's 75 kg,Alexis MacLennan Kenney,74.64,43,-46,46,54,56,58,46,58,104
Black Box Open,2015-02-21,Open Men's 85 kg,Gary Dinh,77.94,89,93,-97,0,0,0,93,0,93
Black Box Open,2015-02-21,Women's Masters (45-49) 69 kg,Karen Pitts,68.14,36,38,40,-53,-53,53,40,53,93
Black Box Open,2015-02-21,Women's Masters (40-44) 63 kg,Heather Viano,62.28,30,33,35,41,44,47,35,47,82
Black Box Open,2015-02-21,Women's Masters (55-59) 63 kg,Tracie Jansen,62.41,22,24,25,32,34,35,25,35,60
