meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Eastside Summer Blast 2022,2022-08-27,Open Men's 102kg,Jose Gradilla,99.1,90,-95,-100,120,125,-131,90,125,215
Eastside Summer Blast 2022,2022-08-27,Women's Masters (35-39) 71kg,Starlyn Loy,66,75,78,-81,95,100,-103,78,100,178
Eastside Summer Blast 2022,2022-08-27,Open Men's 81kg,Cyrus Ranjbar,75.2,-67,67,70,95,100,-105,70,100,170
Eastside Summer Blast 2022,2022-08-27,Men's Masters (45-49) 96kg,William Marsh,95.9,68,71,74,85,90,95,74,95,169
Eastside Summer Blast 2022,2022-08-27,Women's Masters (35-39) 64kg,Alise Enriquez,64,70,72,-75,88,91,94,72,94,166
Eastside Summer Blast 2022,2022-08-27,Men's Masters (55-59) 89kg,Darin Dehle,84,62,65,-68,85,-88,-88,65,85,150
Eastside Summer Blast 2022,2022-08-27,Women's Masters (40-44) 81kg,Keri Johnson,79.8,53,56,59,70,73,76,59,76,135
Eastside Summer Blast 2022,2022-08-27,Women's Masters (35-39) 55kg,Hana Nagao,54.3,49,51,-53,58,60,62,51,62,113
Eastside Summer Blast 2022,2022-08-27,Women's 13 Under Age Group +64kg,Kaia Jacobs,96.2,43,45,47,60,63,66,47,66,113
Eastside Summer Blast 2022,2022-08-27,Open Women's +87kg,Brittany Countryman,88.9,38,43,46,60,63,66,46,66,112
Eastside Summer Blast 2022,2022-08-27,Open Women's 71kg,Sydney Stirling,66.4,48,-50,51,57,-61,-64,51,57,108
Eastside Summer Blast 2022,2022-08-27,Women's Masters (45-49) 71kg,Rachael Hostetler,70.9,44,46,49,53,55,57,49,57,106
Eastside Summer Blast 2022,2022-08-27,Women's Masters (35-39) 64kg,Kateryna Feoktistova,59.3,-43,43,45,55,-58,-60,45,55,100
Eastside Summer Blast 2022,2022-08-27,Junior Women's 71kg,Grace Johnson,68.6,40,-42,-43,52,54,56,40,56,96
Eastside Summer Blast 2022,2022-08-27,Open Women's 55kg,Lauren Chase,51.4,36,-38,-38,50,52,-54,36,52,88
Eastside Summer Blast 2022,2022-08-27,Women's Masters (40-44) 64kg,Amanda Devereux,63.7,32,34,-36,45,47,49,34,49,83
Eastside Summer Blast 2022,2022-08-27,Open Women's 76kg,Carissa Pearson,71.9,32,34,36,40,43,46,36,46,82
Eastside Summer Blast 2022,2022-08-27,Open Women's +87kg,rehan harrach,100.4,31,33,35,38,41,43,35,43,78
Eastside Summer Blast 2022,2022-08-27,Women's 13 Under Age Group 55kg,Joleigh Smith,54,27,30,-33,35,-38,38,30,38,68
Eastside Summer Blast 2022,2022-08-27,Women's Masters (55-59) 59kg,Laura Seals,58.5,25,27,-29,32,34,36,27,36,63
Eastside Summer Blast 2022,2022-08-27,Men's 13 Under Age Group 49kg,Niko Enriquez,45.8,17,19,21,21,24,28,21,28,49
Eastside Summer Blast 2022,2022-08-27,Men's 13 Under Age Group 49kg,Soren Artman,46.3,15,17,18,22,26,29,18,29,47
Eastside Summer Blast 2022,2022-08-27,Women's 13 Under Age Group +64kg,Olivia Anderson,91,12,13,15,20,21,22,15,22,37
