meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's+105 kg,CHRISTOPHER MAY,152.55,-110,110,116,145,155,165,116,165,281
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's+105 kg,Rodrigo Otero,113.45,105,110,-115,140,145,-150,110,145,255
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 85 kg,Chris Luciano,83.75,95,107,110,130,137,142,110,142,252
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 105 kg,Lee Henson,103.4,100,105,111,125,132,137,111,137,248
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 94 kg,Joshua Iannotti,93,100,105,110,130,-135,-135,110,130,240
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 85 kg,Noel Marquez De Leon,81.25,98,102,-110,130,135,-141,102,135,237
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 94 kg,Nano Martinez,90,-93,93,-95,125,130,135,93,135,228
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 85 kg,Tony Dam,84.25,93,-97,97,110,116,120,97,120,217
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 77 kg,Juan Gabriel Ylo,76.35,91,94,97,108,110,-114,97,110,207
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 77 kg,Eric Salcedo,76.6,88,90,92,109,113,-115,92,113,205
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 85 kg,Florante Reyes,84,90,-95,95,-108,108,-116,95,108,203
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 77 kg,Shant Minassian,73.85,84,88,-92,105,108,-111,88,108,196
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 85 kg,Justin Vale,84.9,85,-90,-90,105,111,-116,85,111,196
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 69 kg,Christopher Campbell,68.5,80,84,88,102,-106,-110,88,102,190
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Women's +90 kg,Naja Edwards,103.1,-80,80,84,98,101,105,84,105,189
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 69 kg,Jordan Ruiz,67.4,-78,78,-84,100,105,-112,78,105,183
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 85 kg,Bryan Escalante,78.8,75,-82,-82,98,102,107,75,107,182
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Women's 69 kg,Sacha Braddock,68.2,-70,70,73,85,88,92,73,92,165
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 85 kg,Jonathan Frazier,79.2,-65,65,68,91,-95,95,68,95,163
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 85 kg,Justin Johnson,82.1,-65,65,70,80,85,90,70,90,160
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Women's 63 kg,Colette Bolowich,61.85,60,64,65,-77,77,83,65,83,148
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Women's 53 kg,Ruth Genota,52.95,55,-65,65,75,82,-88,65,82,147
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Men's 62 kg,jesse sanchez,61.8,55,60,65,80,-85,-85,65,80,145
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Women's 58 kg,Lacie Ramos,55.6,-58,-58,58,72,-75,-75,58,72,130
"Barbarian Barbell presents ""Tribal Lifting!""",2018-06-30,Open Women's 63 kg,Nicole Medina,59.9,-58,-58,58,67,70,-73,58,70,128
