meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Industrious Weightlifting Championships,2018-04-07,Open Men's 94 kg,Chris Henry,93.6,125,130,135,-165,165,-171,135,165,300
Industrious Weightlifting Championships,2018-04-07,Open Men's+105 kg,Hunter Schurrer,116.35,135,140,-145,-160,-160,160,140,160,300
Industrious Weightlifting Championships,2018-04-07,Open Men's 94 kg,Jeremy Garcia,93.85,110,115,-120,141,146,-151,115,146,261
Industrious Weightlifting Championships,2018-04-07,Open Men's 105 kg,Matt Hawkins,104.15,115,-118,118,140,-145,-150,118,140,258
Industrious Weightlifting Championships,2018-04-07,Open Men's 77 kg,Phillip Streccius,76,107,-111,113,-125,132,-140,113,132,245
Industrious Weightlifting Championships,2018-04-07,Open Men's 105 kg,Chad Nelson,104.25,100,105,-110,130,135,-140,105,135,240
Industrious Weightlifting Championships,2018-04-07,Open Men's+105 kg,Alexander Brown,106.25,92,100,-106,130,135,140,100,140,240
Industrious Weightlifting Championships,2018-04-07,Open Men's+105 kg,Nathan Miller,106.45,100,-105,-106,120,126,-130,100,126,226
Industrious Weightlifting Championships,2018-04-07,Open Men's 85 kg,Justin Knight,80.2,84,-93,93,125,130,-135,93,130,223
Industrious Weightlifting Championships,2018-04-07,Open Men's+105 kg,Phil Day,116.45,90,95,-100,120,125,-130,95,125,220
Industrious Weightlifting Championships,2018-04-07,Open Men's 77 kg,Richard Yin,75.25,91,94,100,-110,113,-118,100,113,213
Industrious Weightlifting Championships,2018-04-07,Open Men's 85 kg,Brian Luong,79.7,92,-95,-95,110,115,-120,92,115,207
Industrious Weightlifting Championships,2018-04-07,Open Men's 105 kg,Paul Stroup,103.35,85,90,96,-104,-106,106,96,106,202
Industrious Weightlifting Championships,2018-04-07,Open Women's 90 kg,Samantha Dowgin,89.75,86,89,-92,107,110,-112,89,110,199
Industrious Weightlifting Championships,2018-04-07,Open Men's 85 kg,Dylan Brown,82.65,85,-88,91,100,-105,107,91,107,198
Industrious Weightlifting Championships,2018-04-07,Open Women's 75 kg,Reagan Quigley,70.1,80,-84,86,102,106,-108,86,106,192
Industrious Weightlifting Championships,2018-04-07,Open Women's 75 kg,Uchechi Esonu,73.25,82,84,-86,102,105,-107,84,105,189
Industrious Weightlifting Championships,2018-04-07,Open Men's 94 kg,Brandyn O'Neal,88,70,75,-80,100,105,110,75,110,185
Industrious Weightlifting Championships,2018-04-07,Open Men's 94 kg,Vincent Liu,89.2,83,-87,-87,93,-98,100,83,100,183
Industrious Weightlifting Championships,2018-04-07,Open Men's 85 kg,joseph austria,84.75,80,-83,-84,86,93,97,80,97,177
Industrious Weightlifting Championships,2018-04-07,Open Men's 105 kg,Daryl Thayil,95.7,72,76,-81,95,101,-106,76,101,177
Industrious Weightlifting Championships,2018-04-07,Open Men's 77 kg,James Stuber,76.95,71,74,-77,90,-95,98,74,98,172
Industrious Weightlifting Championships,2018-04-07,Open Men's 77 kg,Charith Madawela,76.95,66,-69,70,93,98,-101,70,98,168
Industrious Weightlifting Championships,2018-04-07,Open Men's 105 kg,Cable Johnson,103.9,70,74,-77,84,89,94,74,94,168
Industrious Weightlifting Championships,2018-04-07,Open Women's 58 kg,Nicole Kupfer,58,66,-69,69,89,92,94,69,94,163
Industrious Weightlifting Championships,2018-04-07,Open Men's 85 kg,Daniel Bailey,81.55,70,73,-75,85,-89,90,73,90,163
Industrious Weightlifting Championships,2018-04-07,Open Women's 90 kg,Meaghan Cavanaugh,79.95,65,69,72,84,90,-92,72,90,162
Industrious Weightlifting Championships,2018-04-07,Open Women's 58 kg,MICHELLE HENTZ,56.85,67,70,-72,86,89,91,70,91,161
Industrious Weightlifting Championships,2018-04-07,Open Men's 85 kg,Zachary Smith,78.3,68,71,-74,90,-94,-96,71,90,161
Industrious Weightlifting Championships,2018-04-07,Open Men's 94 kg,Marcus Hysert,93.9,63,68,73,80,85,87,73,87,160
Industrious Weightlifting Championships,2018-04-07,Open Women's 58 kg,Emily Brett,57.9,64,67,70,84,88,-91,70,88,158
Industrious Weightlifting Championships,2018-04-07,Open Women's 90 kg,Amanda Cross,85.6,63,-65,-66,84,87,90,63,90,153
Industrious Weightlifting Championships,2018-04-07,Open Women's 63 kg,Coral Malean,59.25,58,61,64,81,84,87,64,87,151
Industrious Weightlifting Championships,2018-04-07,Open Women's 69 kg,Jessica Starcevich,68.1,64,-68,69,77,82,-86,69,82,151
Industrious Weightlifting Championships,2018-04-07,Open Women's 69 kg,Samantha Matte,64.65,62,-65,65,80,83,86,65,86,151
Industrious Weightlifting Championships,2018-04-07,Open Women's 69 kg,Kayla Jones,68.4,61,63,-66,78,81,84,63,84,147
Industrious Weightlifting Championships,2018-04-07,Open Women's 58 kg,Ashley Dvorin,57.5,64,66,-68,74,77,-79,66,77,143
Industrious Weightlifting Championships,2018-04-07,Open Women's 63 kg,Kristen Skinner,62.2,62,64,66,74,-76,77,66,77,143
Industrious Weightlifting Championships,2018-04-07,Open Women's 58 kg,Lindsey Knight,56.2,60,62,-64,76,-79,79,62,79,141
Industrious Weightlifting Championships,2018-04-07,Open Women's 75 kg,Stefanie Loh,73.15,57,-60,-60,76,79,82,57,82,139
Industrious Weightlifting Championships,2018-04-07,Women's Masters (35-39) 69 kg,Lindsay Nelson,64.95,56,59,-61,-73,73,76,59,76,135
Industrious Weightlifting Championships,2018-04-07,Open Men's 85 kg,Adrian Tunaya,81.55,-106,-106,-107,130,135,-138,0,135,135
Industrious Weightlifting Championships,2018-04-07,Open Women's 69 kg,Felicia Van Pelt,68.9,52,54,57,73,75,77,57,77,134
Industrious Weightlifting Championships,2018-04-07,Women's Masters (35-39) +90 kg,Dawn Cargile,94.65,54,57,-61,70,73,77,57,77,134
Industrious Weightlifting Championships,2018-04-07,Women's 16-17 Age Group 75 kg,Emma Bakke,73.9,47,51,56,68,73,77,56,77,133
Industrious Weightlifting Championships,2018-04-07,Open Women's 63 kg,Lesley Gaskin,58.7,46,51,58,62,-70,72,58,72,130
Industrious Weightlifting Championships,2018-04-07,Open Women's 58 kg,Katherine Baer,56.25,56,58,-60,67,70,-72,58,70,128
