meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Cornhusker Inaugural Meet,2014-06-07,Open Men's 94 kg,Doug Loden,92.9,122,128,128,145,145,1454,128,1454,1582
Cornhusker Inaugural Meet,2014-06-07,Open Men's+105 kg,Ross Parker,116.3,122,128,131,152,0,0,131,152,283
Cornhusker Inaugural Meet,2014-06-07,Open Men's 77 kg,Jensen McTavish,76.4,105,107,107,135,140,143,107,143,250
Cornhusker Inaugural Meet,2014-06-07,Open Men's 94 kg,Alex Woita,90.5,90,95,100,129,129,131,100,131,231
Cornhusker Inaugural Meet,2014-06-07,Open Men's 69 kg,Taylor Mctavish,67.9,95,97,100,121,124,124,100,124,224
Cornhusker Inaugural Meet,2014-06-07,Open Men's 94 kg,Tyler Grubb,92.5,84,84,84,103,108,114,84,114,198
Cornhusker Inaugural Meet,2014-06-07,Open Men's 77 kg,Pat Roode,75.1,78,80,83,100,100,104,83,104,187
Cornhusker Inaugural Meet,2014-06-07,Open Men's 77 kg,Zane Ricketts,75.8,70,73,77,101,105,110,77,110,187
Cornhusker Inaugural Meet,2014-06-07,Open Men's 69 kg,Adam Willman,68.8,75,75,78,92,94,97,78,97,175
Cornhusker Inaugural Meet,2014-06-07,Women's Masters (35-39) +75 kg,Anna martin,80,70,75,75,90,95,96,75,96,171
Cornhusker Inaugural Meet,2014-06-07,Open Women's 63 kg,Alaina Fairbanks,62.7,50,55,60,60,65,75,60,75,135
Cornhusker Inaugural Meet,2014-06-07,Open Women's 69 kg,Mathison Anglin,68.2,49,53,57,69,73,76,57,76,133
Cornhusker Inaugural Meet,2014-06-07,Open Men's 85 kg,Dawson Klebe,82.6,55,60,64,50,56,61,64,61,125
Cornhusker Inaugural Meet,2014-06-07,Open Women's +75 Kg,Lauren Weirauch,77.5,51,51,55,65,70,65,55,70,125
Cornhusker Inaugural Meet,2014-06-07,Open Women's 69 kg,Mary Sullivan,65.2,43,47,47,59,63,65,47,65,112
Cornhusker Inaugural Meet,2014-06-07,Open Women's 75 kg,MAKAYLA Loden,71.7,38,42,45,55,60,60,45,60,105
Cornhusker Inaugural Meet,2014-06-07,Men's 13 Under Age Group +69 Kg,Dawson Schwerdtfeger,71.9,28,32,34,38,42,44,34,44,78
Cornhusker Inaugural Meet,2014-06-07,Men's 13 Under Age Group 56 Kg,Caleb Schwerdtfeger,55.5,24,27,30,34,34,39,30,39,69
Cornhusker Inaugural Meet,2014-06-07,Men's 13 Under Age Group 39kg,Grant Schwerdtfeger,39,13,15,15,19,22,24,15,24,39
Cornhusker Inaugural Meet,2014-06-07,Women's 13 Under Age Group 31kg,Faith Venable,24.9,7,8,9,8,9,10,9,10,19
