meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Bexar Barbell Winter Throwdown,2023-01-31,Open Men's 109kg,Chason Milner,107.5,115,121,125,150,155,155,125,155,280
Bexar Barbell Winter Throwdown,2023-01-22,Open Men's 89kg,Cody Ballard,87.85,100,110,117,140,145,151,117,151,268
Bexar Barbell Winter Throwdown,2023-01-30,Open Men's 102kg,Daniel Hunsucker,97.25,110,115,-120,143,147,151,115,151,266
Bexar Barbell Winter Throwdown,2023-01-28,Open Men's 102kg,Ian Andersen,98,120,-124,125,135,140,-145,125,140,265
Bexar Barbell Winter Throwdown,2023-01-26,Open Men's 89kg,Tommy Vela,88.6,-113,113,117,140,146,-150,117,146,263
Bexar Barbell Winter Throwdown,2023-01-18,Open Men's 81kg,Aaron  Cruz-Llamas,77.35,94,98,103,120,126,131,103,131,234
Bexar Barbell Winter Throwdown,2023-01-27,Open Men's 96kg,Rogelio Perez,95.25,90,95,98,120,123,126,98,126,224
Bexar Barbell Winter Throwdown,2023-01-23,Open Men's 89kg,Joshua Townsend,87.05,90,-94,95,120,124,125,95,125,220
Bexar Barbell Winter Throwdown,2023-01-14,Open Men's 73kg,Julian Menendez,69.5,83,86,89,120,124,-128,89,124,213
Bexar Barbell Winter Throwdown,2023-01-20,Men's Masters (35-39) 81kg,Manuel Ferrer,75.35,93,-96,96,110,114,-120,96,114,210
Bexar Barbell Winter Throwdown,2023-01-29,Men's Masters (40-44) 102kg,Alfonso Cabañas,96.4,90,94,-98,105,109,113,94,113,207
Bexar Barbell Winter Throwdown,2023-01-13,Open Men's 73kg,Joshua Macias,72.7,86,88,91,105,109,112,91,112,203
Bexar Barbell Winter Throwdown,2023-01-17,Open Men's 81kg,Conor Chamness,78.25,75,80,85,108,115,118,85,118,203
Bexar Barbell Winter Throwdown,2023-01-19,Open Men's 81kg,Angel Diaz,73.7,82,85,-88,105,109,115,85,115,200
Bexar Barbell Winter Throwdown,2023-01-12,Open Men's 61kg,Gabriel Vasquez,60.35,85,89,-93,-100,100,-107,89,100,189
Bexar Barbell Winter Throwdown,2023-01-15,Men's Masters (35-39) 73kg,Tomas Moncivais,71.75,75,78,81,90,95,100,81,100,181
Bexar Barbell Winter Throwdown,2023-01-21,Men's Masters (35-39) 81kg,Matthew Jones,76.85,72,-76,76,96,100,104,76,104,180
Bexar Barbell Winter Throwdown,2023-01-16,Open Men's 73kg,Edgar Trujillo-Dominguez,71.1,72,75,-80,97,100,103,75,103,178
