meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
N. Highland Spring Open,2012-03-18,Open Men's 105 kg,Justin Decker,94.3,0,0,0,135,0,0,0,135,135
N. Highland Spring Open,2012-03-18,Open Men's 94 kg,Andres Martinez,88.2,0,0,0,125,0,0,0,125,125
N. Highland Spring Open,2012-03-18,Open Men's 77 kg,Ross Curtis,76.8,0,0,0,112,0,0,0,112,112
N. Highland Spring Open,2012-03-18,Open Men's+105 kg,Cole Schwarte,108,0,0,0,105,0,0,0,105,105
N. Highland Spring Open,2012-03-18,Open Men's+105 kg,Dalton Grell,113,0,0,0,100,0,0,0,100,100
N. Highland Spring Open,2012-03-18,Open Men's 69 kg,Cane Arrowood,62.5,0,0,0,96,0,0,0,96,96
N. Highland Spring Open,2012-03-18,Open Men's 69 kg,Josiah Ertz,68.8,0,0,0,95,0,0,0,95,95
N. Highland Spring Open,2012-03-18,Men's 14-15 Age Group 77 kg,Coltan Lesle,73.2,0,0,0,95,0,0,0,95,95
N. Highland Spring Open,2012-03-18,Open Men's 85 kg,Will Pingrey,83.3,0,0,0,91,0,0,0,91,91
N. Highland Spring Open,2012-03-18,Open Men's 85 kg,Jacob Matthies,85,0,0,0,91,0,0,0,91,91
N. Highland Spring Open,2012-03-18,Open Men's 94 kg,Rylan Richardson,89.9,0,0,0,83,0,0,0,83,83
N. Highland Spring Open,2012-03-18,Men's 13 Under Age Group +69 Kg,Ezra Miller,69.1,0,0,0,45,0,0,0,45,45
N. Highland Spring Open,2012-03-18,Women's 13 Under Age Group 48kg,Arrington Jensen,47.3,0,0,0,35,0,0,0,35,35
N. Highland Spring Open,2012-03-18,Women's 13 Under Age Group 48kg,Maureen Eberle,45.5,0,0,0,30,0,0,0,30,30
N. Highland Spring Open,2012-03-18,Men's 13 Under Age Group 44kg,Cole Uhlenkamp,39.9,0,0,0,30,0,0,0,30,30
