meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 94 kg,Daniel Ware,91.7,122,-127,-127,153,161,166,122,166,288
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 77 kg,Dominic Stolle,75.6,115,-120,125,145,-150,152,125,152,277
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 105 kg,Jeffrey Schrank,104.2,117,-122,-122,150,-154,-154,117,150,267
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 77 kg,Ryan Ramos,74.6,111,115,-117,140,145,-152,115,145,260
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 85 kg,Matthew Jones,83.2,110,114,-120,136,140,146,114,146,260
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 94 kg,Clifford Pack Pack,87.3,110,-120,120,135,-140,-140,120,135,255
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's+105 kg,Jaymes Schrank,111.5,95,100,107,130,135,140,107,140,247
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 85 kg,Abelardo Martinez-Lopez,85,107,110,-114,130,135,-140,110,135,245
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 85 kg,Minh Tran,83,-112,-113,113,127,-136,-140,113,127,240
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 77 kg,Eric Rosenstock,74.9,-100,-100,102,120,126,131,102,131,233
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 85 kg,roy scavone,80.9,95,98,102,107,117,120,102,120,222
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 77 kg,Mark Alcaraz,75.8,90,-95,-95,130,-135,-138,90,130,220
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 77 kg,Arturo Elias,75.8,95,-100,-100,120,125,-130,95,125,220
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's+105 kg,Rafael Cazares,115.7,85,87,-92,120,125,127,87,127,214
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 85 kg,osagie iyamu,83.9,87,-90,91,114,118,122,91,122,213
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 85 kg,Tommy Vela,82.8,-92,92,98,115,-120,-122,98,115,213
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 85 kg,Edward Blair,82.5,90,93,-99,110,116,-121,93,116,209
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 105 kg,Eloy Gonzales,96.3,80,85,88,104,108,112,88,112,200
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 77 kg,Zachary McGill,76.8,82,85,88,105,107,110,88,110,198
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 77 kg,Nekoda McShane,75.1,80,84,-87,108,111,113,84,113,197
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 94 kg,Cristian Tobar,91.4,77,-79,81,105,108,-111,81,108,189
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 94 kg,Alec pham,93.1,73,76,80,95,98,102,80,102,182
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 105 kg,John Kirtley,103.8,73,-75,76,95,97,103,76,103,179
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's+105 kg,Christian Ramirez,121.4,72,-78,78,90,-100,100,78,100,178
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 77 kg,Daniel Garcia,75.3,67,72,78,90,96,100,78,100,178
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Women's 63 kg,Elise Davis,60.5,70,73,76,85,89,92,76,92,168
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 94 kg,Eric Garcia,85.7,64,68,72,85,92,96,72,96,168
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 94 kg,Jose Rodriguez,91,68,71,-74,84,88,92,71,92,163
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Women's 63 kg,Casidy Brown,61.8,68,72,-75,90,-95,-98,72,90,162
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 85 kg,Jason Everly,78.3,71,-73,73,80,84,88,73,88,161
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Women's +90 kg,Andrea Bruti,104,65,70,73,84,87,-90,73,87,160
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 94 kg,Duane Harmon,92.2,-65,65,-70,85,-89,-89,65,85,150
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 94 kg,John Pate,93.8,-60,60,64,76,79,82,64,82,146
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Women's 69 kg,Cori Schrier,63.1,59,62,-65,-81,81,-84,62,81,143
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 77 kg,Javier Villegas,74.3,55,58,61,72,76,80,61,80,141
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Women's 58 kg,Lauren Brandon,57.5,60,-63,-63,71,74,78,60,78,138
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Women's 69 kg,Mary Morton,68,57,59,61,75,76,-81,61,76,137
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 69 kg,Christian Reetz,62.1,55,60,61,-72,72,75,61,75,136
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Women's 53 kg,Dominique Fufidio,52.9,57,59,-61,74,76,-78,59,76,135
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Women's 63 kg,Erika Salazar,61.5,53,55,58,67,70,75,58,75,133
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 85 kg,Callen Gaskin,84.3,-110,-113,-113,130,-137,-137,0,130,130
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 85 kg,Noah Gomez,83.8,50,53,57,60,64,67,57,67,124
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Women's 63 kg,Leah Maffry,59.5,42,45,48,60,64,68,48,68,116
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Women's 14-15 Age Group 53 kg,cynthia gonzalez,52.4,-46,-46,46,62,65,67,46,67,113
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Women's 53 kg,Megan McManus,52.6,-46,46,48,55,59,-61,48,59,107
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Women's Masters (40-44) 63 kg,Bonnie Nelson,59.3,45,48,-49,55,-59,59,48,59,107
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Women's Masters (35-39) 69 kg,Stephanie Miramontes,68.6,44,47,-49,56,59,-64,47,59,106
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Women's 48 kg,Lizbeth Fuentes,47,-46,46,49,56,-59,-59,49,56,105
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 62 kg,Elijah Alvarado,61.7,-80,-80,-80,95,102,-105,0,102,102
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Men's 69 kg,Jesus Gonzalez,69,-96,97,-100,-130,-130,0,97,0,97
TSS Barbell Presents Chop One (TX STATE QUALIFIER),2018-06-02,Open Women's 75 kg,Caitlin Lott,73.4,-60,-60,-60,71,-75,-75,0,71,71
