meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 105 kg,Nathan Lewis,103,130,138,-144,167,172,-176,138,172,310
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 94 kg,Jesus Lopez,92.8,-125,125,128,160,165,-168,128,165,293
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 105 kg,William Phillips,103,114,-119,-120,150,-155,155,114,155,269
King of Kilos and Queen of Kilos,2016-10-22,Open Men's+105 kg,Andrew Souder,119,108,112,-115,140,-147,-147,112,140,252
King of Kilos and Queen of Kilos,2016-10-22,Open Men's+105 kg,Kenneth Stephens,111,101,-105,105,129,136,146,105,146,251
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 105 kg,Nathan Ramsey,102,105,-112,-112,137,143,-150,105,143,248
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 94 kg,Shaun Tieman,93.7,100,105,-110,130,-135,137,105,137,242
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 94 kg,Brian Sullivan,93,100,-104,-105,130,135,141,100,141,241
King of Kilos and Queen of Kilos,2016-10-22,Open Men's+105 kg,Tyler Miller,118,100,108,-112,-125,125,130,108,130,238
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 94 kg,John Stien,93,88,95,102,125,132,-137,102,132,234
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 85 kg,Stephen Ragan,84,95,100,-103,115,120,-125,100,120,220
King of Kilos and Queen of Kilos,2016-10-22,Women's Masters (45-49) 75 kg,Jessica Clifton,74.5,87,92,-96,115,120,-125,92,120,212
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 77 kg,james kim,74.8,87,92,-96,115,120,-125,92,120,212
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 105 kg,Samuel Johnson,101,84,88,-91,111,116,121,88,121,209
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 94 kg,Christopher Caress,89,90,-94,-95,118,-122,-123,90,118,208
King of Kilos and Queen of Kilos,2016-10-22,Open Women's +75 Kg,Paige Scott,81.9,85,91,-94,110,115,-120,91,115,206
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 94 kg,Ben Newman,93,87,-91,92,-112,112,-120,92,112,204
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 77 kg,Zac Hagemeyer,75,82,-86,86,105,110,-117,86,110,196
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 105 kg,Devin Haupt,96.4,-85,85,-90,105,110,-115,85,110,195
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 77 kg,Ethan Bailey,75.6,85,-95,-95,-106,108,-112,85,108,193
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 85 kg,Ty Fullenkamp,84,65,72,80,-105,110,-112,80,110,190
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 85 kg,Samuel Burnett,78,75,80,85,90,96,102,85,102,187
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 77 kg,Jarrod Nobbe,74.9,66,70,73,102,-107,111,73,111,184
King of Kilos and Queen of Kilos,2016-10-22,Open Women's +75 Kg,Kelsey Whirley,82,70,75,-80,-100,100,102,75,102,177
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 77 kg,Aaron Nunes,77,70,75,-80,95,100,-105,75,100,175
King of Kilos and Queen of Kilos,2016-10-22,Open Women's +75 Kg,Megan Haymaker,139.3,70,73,76,91,96,-102,76,96,172
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 77 kg,Mark Zarate,76,-69,69,-76,80,86,-93,69,86,155
King of Kilos and Queen of Kilos,2016-10-22,Open Women's 69 kg,Marina Carsello,68.1,65,68,71,79,84,-87,71,84,155
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 105 kg,Matthew Wieligman,96.8,-133,-137,-137,145,152,-160,0,152,152
King of Kilos and Queen of Kilos,2016-10-22,Open Women's 69 kg,Cindy Hill,66.8,60,-63,63,80,84,-87,63,84,147
King of Kilos and Queen of Kilos,2016-10-22,Open Women's 58 kg,Katie Campbell,56.8,57,60,63,78,-83,83,63,83,146
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 85 kg,Andrew Slater,84.6,-60,60,62,75,78,-81,62,78,140
King of Kilos and Queen of Kilos,2016-10-22,Women's Masters (35-39) +75 kg,Kylie Douglas,116.5,55,58,60,75,78,-82,60,78,138
King of Kilos and Queen of Kilos,2016-10-22,Open Women's 63 kg,Samantha Marek,63,52,-55,55,65,72,79,55,79,134
King of Kilos and Queen of Kilos,2016-10-22,Open Women's 69 kg,Clarissa Hernandez,68.5,55,-59,-61,68,72,76,55,76,131
King of Kilos and Queen of Kilos,2016-10-22,Open Women's 63 kg,Jaclyn Fisher,60.7,55,-59,-61,68,72,-76,55,72,127
King of Kilos and Queen of Kilos,2016-10-22,Open Women's +75 Kg,Elizabeth Allum,79.2,48,52,-56,63,68,71,52,71,123
King of Kilos and Queen of Kilos,2016-10-22,Open Women's 69 kg,Hannah Brennan,67.2,48,51,54,61,65,68,54,68,122
King of Kilos and Queen of Kilos,2016-10-22,Open Women's 63 kg,Courtney Weiler,62.9,50,-54,54,62,67,-73,54,67,121
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 94 kg,Jhon fredy Duarte lizarazo,90,115,120,-123,0,0,0,120,0,120
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 77 kg,W Foster,74,50,52,-54,-62,62,65,52,65,117
King of Kilos and Queen of Kilos,2016-10-22,Men's 14-15 Age Group 62 kg,Drew Morgan,57.7,45,50,-53,57,63,66,50,66,116
King of Kilos and Queen of Kilos,2016-10-22,Open Women's 69 kg,Katelyn Lipa,66.9,44,46,50,50,55,-58,50,55,105
King of Kilos and Queen of Kilos,2016-10-22,Women's Masters (35-39) 69 kg,Sarah Barnett,66.4,-47,47,-50,55,-58,-59,47,55,102
King of Kilos and Queen of Kilos,2016-10-22,Women's Masters (40-44) 69 kg,Monica Moehring,63.2,-37,37,41,50,52,-55,41,52,93
King of Kilos and Queen of Kilos,2016-10-22,Women's 16-17 Age Group 63 kg,Jayla Leverenz,62.4,39,43,46,47,-52,-52,46,47,93
King of Kilos and Queen of Kilos,2016-10-22,Open Men's 85 kg,Ryan Dowd,80,85,87,-91,-95,-97,-97,87,0,87
King of Kilos and Queen of Kilos,2016-10-22,Open Women's 69 kg,Sara Lutjemeyer,65.2,32,34,37,46,50,-53,37,50,87
King of Kilos and Queen of Kilos,2016-10-22,Women's 14-15 Age Group 53 kg,SARA FISHEL,51.7,30,35,-37,40,43,47,35,47,82
King of Kilos and Queen of Kilos,2016-10-22,Men's 13 Under Age Group 39kg,Dylan Morgan,37,30,33,-35,38,43,-45,33,43,76
King of Kilos and Queen of Kilos,2016-10-22,Women's Masters (40-44) 63 kg,Jan Smith,62.9,30,32,-34,40,42,-45,32,42,74
King of Kilos and Queen of Kilos,2016-10-22,Men's 13 Under Age Group 50 Kg,Peter Snyder,49,15,20,23,30,35,38,23,38,61
King of Kilos and Queen of Kilos,2016-10-22,Women's Masters (50-54) 58 kg,Jeanne Quinn,55.5,20,21,23,36,-38,-38,23,36,59
King of Kilos and Queen of Kilos,2016-10-22,Women's Masters (50-54) 58 kg,Cathi Crabtree,57,19,22,25,25,30,-33,25,30,55
King of Kilos and Queen of Kilos,2016-10-22,Open Women's 69 kg,Kathryn Brown,67.9,0,0,0,0,0,0,0,0,0
