meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Open Men's 89kg,Dakota Carlson,88.76,125,130,131,165,172,-180,131,172,303
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Open Men's 89kg,Justin Tebedo,87.86,97,100,103,125,127,-131,103,127,230
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Open Men's 89kg,Griffin Dunn,85.58,90,97,102,-125,127,-128,102,127,229
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Open Men's 96kg,Nicholas Polzin,93.98,95,-100,103,120,-124,124,103,124,227
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Men's Masters (35-39) 102kg,Pietro Palli,99.3,96,100,103,112,116,120,103,120,223
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Men's Masters (35-39) 67kg,Brandon Hobbs,66.02,-85,-85,85,105,107,-110,85,107,192
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Open Men's 73kg,Tony Maat,71.89,-83,83,-88,101,104,-108,83,104,187
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Men's 16-17 Age Group 81kg,Bryan Emrich,74.67,60,70,-75,105,110,115,70,115,185
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Men's Masters (50-54) 89kg,David Sharp,85.63,75,77,80,90,92,96,80,96,176
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Open Women's 59kg,Brittany Pray,57.44,71,-74,-74,83,86,-88,71,86,157
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Open Men's 89kg,Tom Armstrong,85.05,65,68,-71,-83,83,-87,68,83,151
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Women's Masters (40-44) 64kg,Susan McGowan,62.23,-64,64,-66,76,79,-81,64,79,143
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Open Women's 76kg,Sarah Kajdasz,73.95,60,63,-66,-77,77,80,63,80,143
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Men's Masters (35-39) 96kg,Sean Richardson,89.94,60,65,70,60,65,70,70,70,140
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Women's Masters (40-44) 71kg,Julie Glass,69.3,53,55,58,78,79,-80,58,79,137
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Women's Masters (35-39) +87kg,Melissa Baker,91.04,51,56,-61,60,64,69,56,69,125
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Women's Masters (40-44) 55kg,Brandy Hobbs,54.02,-50,50,-52,-68,68,-70,50,68,118
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Junior Women's 64kg,Lyra Boyce,59.94,-45,45,-47,58,-61,-61,45,58,103
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Women's 13 Under Age Group 59kg,Valentina Glass,58.07,40,-41,41,54,56,57,41,57,98
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Open Women's 59kg,Ashley Wejrowski,57.52,35,38,-41,45,50,52,38,52,90
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Women's Masters (35-39) 55kg,Laura Wonch,52.93,35,-38,-38,47,50,-53,35,50,85
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Women's Masters (50-54) 71kg,Anne Marie Potter,68.12,30,32,35,39,42,44,35,44,79
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Open Women's +87kg,Valerie Dado,115,30,33,35,38,42,-46,35,42,77
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Junior Women's 64kg,Sophia Kerr,59.95,28,30,-33,35,38,40,30,40,70
39th Annual Spartan Open Weightlifting Championships,2020-10-17,Men's Masters (80+) 89kg,Bill Pearce,82.9,30,-31,-31,35,36,37,30,37,67
