event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Ulster Open Championships - 2025,2025-11-08,female - U13 F 44,Chloe STEWART,37.5,20.0,21.0,-22.0,24.0,26.0,28.0,21.0,28.0,49.0
Ulster Open Championships - 2025,2025-11-08,female - U13 F 44,Harper MILNE,35.8,13.0,14.0,-15.0,15.0,16.0,-17.0,14.0,16.0,30.0
Ulster Open Championships - 2025,2025-11-08,female - U13 F 48,Izzy TAGGART,46.35,-25.0,-25.0,25.0,30.0,33.0,38.0,25.0,38.0,63.0
Ulster Open Championships - 2025,2025-11-08,female - U15 F 63,Katie HAMILTON,62.8,50.0,53.0,55.0,68.0,-71.0,71.0,55.0,71.0,126.0
Ulster Open Championships - 2025,2025-11-08,female - YTH F 58,Leah O'DONOGHUE,54.95,-39.0,40.0,-42.0,47.0,49.0,51.0,40.0,51.0,91.0
Ulster Open Championships - 2025,2025-11-08,female - YTH F 63,Leah JORDAN,58.8,45.0,-48.0,-48.0,50.0,53.0,-56.0,45.0,53.0,98.0
Ulster Open Championships - 2025,2025-11-08,female - YTH F 69,Anna McLARNON,67.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ulster Open Championships - 2025,2025-11-08,female - F 53,Gladys Kate PASCUAL,51.6,53.0,56.0,-59.0,67.0,-70.0,-70.0,56.0,67.0,123.0
Ulster Open Championships - 2025,2025-11-08,female - F 53,Lynda Jayne PARKHILL,52.45,41.0,44.0,46.0,60.0,63.0,-66.0,46.0,63.0,109.0
Ulster Open Championships - 2025,2025-11-08,female - F 53,Julie NEWMAN,52.3,29.0,-31.0,32.0,35.0,37.0,-40.0,32.0,37.0,69.0
Ulster Open Championships - 2025,2025-11-08,female - F 58,Karla DEVINE,56.3,55.0,58.0,60.0,76.0,-80.0,-80.0,60.0,76.0,136.0
Ulster Open Championships - 2025,2025-11-08,female - F 58,Kerri Mc GLONE,57.6,53.0,56.0,-60.0,80.0,-85.0,-87.0,56.0,80.0,136.0
Ulster Open Championships - 2025,2025-11-08,female - F 58,Karla KELLY,56.2,49.0,51.0,-53.0,68.0,70.0,72.0,51.0,72.0,123.0
Ulster Open Championships - 2025,2025-11-08,female - F 58,Emma CUDDY,56.8,43.0,46.0,-48.0,60.0,-63.0,-63.0,46.0,60.0,106.0
Ulster Open Championships - 2025,2025-11-08,female - F 58,Phil BROWN,57.2,33.0,35.0,37.0,42.0,44.0,-46.0,37.0,44.0,81.0
Ulster Open Championships - 2025,2025-11-08,female - F 63,Martha ROCHFORD,62.2,64.0,67.0,70.0,92.0,-96.0,96.0,70.0,96.0,166.0
Ulster Open Championships - 2025,2025-11-08,female - F 63,Cassi REILLY,61.0,61.0,64.0,67.0,81.0,-84.0,-84.0,67.0,81.0,148.0
Ulster Open Championships - 2025,2025-11-08,female - F 63,Ciara FITZSIMONS,58.6,58.0,61.0,-64.0,-72.0,72.0,-75.0,61.0,72.0,133.0
Ulster Open Championships - 2025,2025-11-08,female - F 63,Megan TEAGUE,61.5,55.0,-58.0,59.0,73.0,-76.0,-76.0,59.0,73.0,132.0
Ulster Open Championships - 2025,2025-11-08,female - F 63,Michaela McKAY,63.0,54.0,56.0,58.0,67.0,70.0,73.0,58.0,73.0,131.0
Ulster Open Championships - 2025,2025-11-08,female - F 63,Sarah McCORMACK,60.5,-44.0,-44.0,-45.0,45.0,48.0,50.0,0.0,50.0,0.0
Ulster Open Championships - 2025,2025-11-08,female - F 69,Hannah CRYMBLE,63.1,84.0,87.0,90.0,104.0,-107.0,108.0,90.0,108.0,198.0
Ulster Open Championships - 2025,2025-11-08,female - F 69,Rachel MONAGHAN,65.7,78.0,-81.0,81.0,99.0,101.0,-104.0,81.0,101.0,182.0
Ulster Open Championships - 2025,2025-11-08,female - F 69,Beáta JUNG,67.3,75.0,79.0,81.0,85.0,90.0,-93.0,81.0,90.0,171.0
Ulster Open Championships - 2025,2025-11-08,female - F 69,Ciara COOPER,67.5,68.0,71.0,-74.0,90.0,-94.0,-94.0,71.0,90.0,161.0
Ulster Open Championships - 2025,2025-11-08,female - F 69,Megan COYLE,65.0,-61.0,61.0,64.0,82.0,-86.0,-86.0,64.0,82.0,146.0
Ulster Open Championships - 2025,2025-11-08,female - F 69,Nicole DONNELL,67.5,55.0,-58.0,-59.0,78.0,-81.0,-82.0,55.0,78.0,133.0
Ulster Open Championships - 2025,2025-11-08,female - F 69,April ENGLISH,66.1,50.0,-55.0,-55.0,60.0,65.0,72.0,50.0,72.0,122.0
Ulster Open Championships - 2025,2025-11-08,female - F 69,Maureen McLARNON,64.0,45.0,-48.0,-48.0,-61.0,61.0,64.0,45.0,64.0,109.0
Ulster Open Championships - 2025,2025-11-08,female - F 77,Rebekah THOMPSON,75.4,65.0,68.0,71.0,85.0,90.0,-93.0,71.0,90.0,161.0
Ulster Open Championships - 2025,2025-11-08,female - F 77,Joyce REILLY,74.4,69.0,72.0,-74.0,82.0,-85.0,-85.0,72.0,82.0,154.0
