event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Dublin Open - 2025,2025-12-13,male - U13 M 56,Michael DARCY,47.0,14.0,16.0,18.0,18.0,20.0,22.0,18.0,22.0,40.0
Dublin Open - 2025,2025-12-13,male - U13 M 56,Alex CAHILL,35.0,12.0,14.0,16.0,16.0,18.0,-20.0,16.0,18.0,34.0
Dublin Open - 2025,2025-12-13,male - U15 M 56,Nali Hero AMINI,51.5,20.0,21.0,22.0,25.0,26.0,28.0,22.0,28.0,50.0
Dublin Open - 2025,2025-12-13,male - M 60,Harrison TORRICES,58.95,58.0,60.0,-63.0,-65.0,-65.0,-65.0,60.0,0.0,0.0
Dublin Open - 2025,2025-12-13,male - M 65,Gary Sean HARVEY,64.95,90.0,95.0,100.0,105.0,-111.0,114.0,100.0,114.0,214.0
Dublin Open - 2025,2025-12-13,male - M 71,Daniel O'SULLIVAN,70.5,78.0,81.0,-83.0,-98.0,-100.0,-100.0,81.0,0.0,0.0
Dublin Open - 2025,2025-12-13,male - M 79,Eoin O'FLAHERTY,78.8,92.0,96.0,100.0,116.0,123.0,-125.0,100.0,123.0,223.0
Dublin Open - 2025,2025-12-13,male - M 79,James SWAN,78.0,-97.0,100.0,-103.0,-117.0,120.0,-125.0,100.0,120.0,220.0
Dublin Open - 2025,2025-12-13,male - M 79,Adam MCGARRY,75.6,85.0,89.0,-92.0,110.0,115.0,120.0,89.0,120.0,209.0
Dublin Open - 2025,2025-12-13,male - M 79,Hasan SINANOVIC,78.3,78.0,-81.0,82.0,100.0,-105.0,105.0,82.0,105.0,187.0
Dublin Open - 2025,2025-12-13,male - M 79,Sebastian SWAN,78.2,73.0,78.0,-83.0,90.0,93.0,-96.0,78.0,93.0,171.0
Dublin Open - 2025,2025-12-13,male - M 79,John VITO,76.65,60.0,-63.0,63.0,-90.0,90.0,-93.0,63.0,90.0,153.0
Dublin Open - 2025,2025-12-13,male - M 79,Mithun PUTTAMADAIAH,73.6,60.0,-65.0,67.0,77.0,85.0,-92.0,67.0,85.0,152.0
Dublin Open - 2025,2025-12-13,male - M 88,Cormac Mac GRORY,84.95,100.0,105.0,110.0,133.0,-138.0,140.0,110.0,140.0,250.0
Dublin Open - 2025,2025-12-13,male - M 88,Laszlo KOVES,85.6,103.0,-106.0,109.0,134.0,-138.0,141.0,109.0,141.0,250.0
Dublin Open - 2025,2025-12-13,male - M 88,Owen MCDONNELL,83.2,92.0,95.0,-99.0,120.0,125.0,126.0,95.0,126.0,221.0
Dublin Open - 2025,2025-12-13,male - M 88,Ciarán WATTS,86.6,95.0,-100.0,100.0,115.0,120.0,-125.0,100.0,120.0,220.0
Dublin Open - 2025,2025-12-13,male - M 88,Shane KELLY,82.6,85.0,88.0,-90.0,114.0,117.0,-120.0,88.0,117.0,205.0
Dublin Open - 2025,2025-12-13,male - M 88,Tom SHEPHERD,86.3,-85.0,85.0,88.0,107.0,110.0,114.0,88.0,114.0,202.0
Dublin Open - 2025,2025-12-13,male - M 88,Frank MURPHY,85.5,83.0,-87.0,-87.0,103.0,107.0,-110.0,83.0,107.0,190.0
Dublin Open - 2025,2025-12-13,male - M 88,Adam FARRELLY,80.8,77.0,81.0,86.0,97.0,102.0,-106.0,86.0,102.0,188.0
Dublin Open - 2025,2025-12-13,male - M 88,Nicholas BURRETT,87.3,78.0,-83.0,-83.0,98.0,102.0,-106.0,78.0,102.0,180.0
Dublin Open - 2025,2025-12-13,male - M 88,Darragh MILLAR,86.5,70.0,74.0,76.0,104.0,-107.0,-107.0,76.0,104.0,180.0
Dublin Open - 2025,2025-12-13,male - M 88,Alan MCNALLY,87.0,70.0,-73.0,73.0,95.0,100.0,103.0,73.0,103.0,176.0
Dublin Open - 2025,2025-12-13,male - M 88,Tony MEADOWS,84.7,70.0,73.0,75.0,90.0,93.0,95.0,75.0,95.0,170.0
Dublin Open - 2025,2025-12-13,male - M 88,Samuel BREEN,87.1,64.0,67.0,70.0,85.0,-88.0,88.0,70.0,88.0,158.0
Dublin Open - 2025,2025-12-13,male - M 88,Colm HORAN,85.0,65.0,68.0,72.0,85.0,-88.0,-88.0,72.0,85.0,157.0
Dublin Open - 2025,2025-12-13,male - M 88,Robert CHAMBERS,84.0,67.0,70.0,-73.0,-82.0,-82.0,82.0,70.0,82.0,152.0
Dublin Open - 2025,2025-12-13,male - M 88,Mark O'SULLIVAN,86.25,-60.0,60.0,62.0,80.0,-83.0,83.0,62.0,83.0,145.0
Dublin Open - 2025,2025-12-13,male - M 94,Tomás BROE-BRADY,93.35,100.0,-104.0,104.0,120.0,128.0,-135.0,104.0,128.0,232.0
Dublin Open - 2025,2025-12-13,male - M 94,Carl DONNELLY,91.9,93.0,-96.0,-96.0,116.0,120.0,-123.0,93.0,120.0,213.0
Dublin Open - 2025,2025-12-13,male - M 94,Adam BURKE,89.1,87.0,90.0,93.0,107.0,110.0,113.0,93.0,113.0,206.0
Dublin Open - 2025,2025-12-13,male - M 94,Nikhil RAJ,92.3,88.0,91.0,94.0,108.0,111.0,-114.0,94.0,111.0,205.0
Dublin Open - 2025,2025-12-13,male - M 94,Brian ANGLIM,90.4,73.0,76.0,80.0,100.0,104.0,-107.0,80.0,104.0,184.0
Dublin Open - 2025,2025-12-13,male - M 94,Jinseok HEO,89.6,-93.0,93.0,97.0,118.0,-123.0,-125.0,97.0,118.0,215.0
Dublin Open - 2025,2025-12-13,male - M 110,Seamus O'CONCHUBHAIR,103.8,135.0,139.0,-143.0,170.0,-175.0,175.0,139.0,175.0,314.0
Dublin Open - 2025,2025-12-13,male - M 110,Philip O'CONNOR,100.5,115.0,120.0,123.0,142.0,147.0,-150.0,123.0,147.0,270.0
Dublin Open - 2025,2025-12-13,male - M 110,Cian CORRIGAN,97.3,113.0,116.0,119.0,135.0,138.0,141.0,119.0,141.0,260.0
Dublin Open - 2025,2025-12-13,male - M 110,Kevin BOWERS,103.4,104.0,108.0,-111.0,134.0,141.0,-147.0,108.0,141.0,249.0
Dublin Open - 2025,2025-12-13,male - M 110,Conor DEMPSEY,102.5,86.0,90.0,-95.0,120.0,125.0,-130.0,90.0,125.0,215.0
Dublin Open - 2025,2025-12-13,male - M 110,Olawale LAWAL,98.8,100.0,103.0,-106.0,108.0,-112.0,-112.0,103.0,108.0,211.0
Dublin Open - 2025,2025-12-13,male - M 110,Mikey BYRNE,107.5,68.0,70.0,-72.0,-103.0,-103.0,103.0,70.0,103.0,173.0
Dublin Open - 2025,2025-12-13,male - M 110,John POWER,100.1,70.0,73.0,75.0,-90.0,90.0,-95.0,75.0,90.0,165.0
Dublin Open - 2025,2025-12-13,male - M 110+,Michael MARKUNAS,112.1,83.0,87.0,92.0,100.0,110.0,117.0,92.0,117.0,209.0
